LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
213800NBOHJZJBILK918,ELEMENT14 LIMITED,XJI53DCPL7QABOWK4Z75,"AVNET, INC.","['SIMPSON GRIERSON, LEVEL 27, 88 SHORTLAND STREET']",NZ,1010,"['SIMPSON GRIERSON, LEVEL 27, 88 SHORTLAND STREET']",NZ,1010,RA000466,487332,GENERAL,NZ,ACTIVE,2023-10-20T00:00:00Z
213800NBNVCKDZKLWL64,AVIVA INTERNATIONAL HOLDINGS LIMITED,YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,['80 FENCHURCH STREET'],GB,EC3M 4AE,['80 FENCHURCH STREET'],GB,EC3M 4AE,RA000585,02180206,GENERAL,GB,ACTIVE,2015-06-18T00:00:00Z
213800NBPB4DRJGNV502,KME GERMANY GMBH,213800C12EAJKHXISN21,KME SE,['KLOSTERSTRASSE 29'],DE,49074,['KLOSTERSTRASSE 29'],DE,49074,RA000315,HRB 214664,GENERAL,DE,ACTIVE,2014-02-08T00:00:00Z
213800NBPRTMVAN3JC25,FIRST ACTIVE INVESTMENTS NO 4 LIMITED,635400KQIMALJ4XLAD78,Ulster Bank Ireland Designated Activity Company,['13-18 CITY QUAY'],IE,D02 ED70,['13-18 CITY QUAY'],IE,D02 ED70,RA000402,244786,GENERAL,IE,ACTIVE,2014-06-02T00:00:00Z
213800NBPR56R5M9V582,TRAVEL CHOICE LIMITED,529900SL2WSPV293B552,TUI AG,"['WIGMORE HOUSE', 'WIGMORE LANE']",GB,LU2 9TN,"['WIGMORE HOUSE', 'WIGMORE LANE']",GB,LU2 9TN,RA000585,05200755,GENERAL,GB,ACTIVE,2015-05-22T00:00:00Z
213800NBRUCI8ECYEN62,PETEGRIFF CONSULTING LTD,N/A,N/A,"['9 BRIDLE CLOSE', 'SURBITON ROAD']",GB,KT1 2JW,"['9 BRIDLE CLOSE', 'SURBITON ROAD']",GB,KT1 2JW,RA000585,09908149,GENERAL,GB,ACTIVE,2017-12-26T00:00:00Z
213800NBRBDV5O484P63,D. I. ALLAN CHILDREN'S SETTLEMENT,N/A,N/A,"['THE OLD ORCHARD', 'LIME GROVE']",GB,GU4 7UT,"['THE OLD ORCHARD', 'LIME GROVE']",GB,GU4 7UT,RA999999,,GENERAL,GB,ACTIVE,2017-11-29T00:00:00Z
213800NBRWJR41NKRK38,THE ELMS FAMILY TRUST 2017,N/A,N/A,"['ANGELS HOUSE', 'CHURCH HILL, WEEFORD']",GB,WS14 0PW,"['ANGELS HOUSE', 'CHURCH HILL, WEEFORD']",GB,WS14 0PW,RA999999,,GENERAL,GB,ACTIVE,2021-02-11T00:00:00Z
213800NBRL2PN7LSQ118,C-QUADRAT ASSET MANAGEMENT (UK) LLP,N/A,N/A,['1 VINE STREET'],GB,W1J 0AH,['1 VINE STREET'],GB,W1J 0AH,RA000585,OC308144,GENERAL,GB,INACTIVE,2014-02-25T00:00:00Z
213800NBROF5WROHIC38,FROST & CO ESTATE AGENTS LTD,N/A,N/A,['20 POOLE HILL'],GB,BH2 5PS,['20 POOLE HILL'],GB,BH2 5PS,RA000585,04360969,GENERAL,GB,ACTIVE,2020-11-30T00:00:00Z
213800NBQXMLBCOEQ448,PENNYBURN CREDIT UNION LIMITED,N/A,N/A,['19 GREENHAW ROAD'],GB,BT48 7RZ,['19 GREENHAW ROAD'],GB,BT48 7RZ,RA000592,573346,GENERAL,GB-NIR,ACTIVE,2018-01-30T00:00:00Z
213800NBRWFA6B259818,ΜΕΛΙΣΣΑ ΚΙΚΙΖΑΣ ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΤΡΟΦΙΜΩΝ,N/A,N/A,"['1, VIONOS STR.']",GR,10443,"['1, VIONOS STR.']",GR,10443,RA000685,003241501000,GENERAL,GR,ACTIVE,2022-06-17T00:00:00Z
213800NBR46HYVJXHK61,THE 2015 DENNIS GILBERT DISCRETIONARY TRUST,N/A,N/A,['PENKELLY HOUSE'],GB,PL18 9RG,['PENKELLY HOUSE'],GB,PL18 9RG,RA999999,,GENERAL,GB,ACTIVE,2018-02-19T00:00:00Z
213800NBQNLQYOFRAU69,THE ELLIS TRUST C/O MR MICHAEL ROBERTS,N/A,N/A,"['11A NEWSTEAD TERRACE', 'TIMPERLEY']",GB,WA15 6JS,"['11A NEWSTEAD TERRACE', 'TIMPERLEY']",GB,WA15 6JS,RA999999,,GENERAL,GB,ACTIVE,2018-11-29T00:00:00Z
213800NBS5RJBV7ZXS45,BARE TRUST FOR MISS ISABELLA ZOE DRAGA RUBENS,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2019-07-15T00:00:00Z
213800NBS9WV6K341931,IAN AND SUSAN MCKELLAR FAMILY TRUST,N/A,N/A,"['PARKHEAD', 'ROSNEATH, ARGYLL & BUTE']",GB,G84 6QR,"['C/O CRUACHAN TRUSTEES LTD', '229 FENWICK ROAD', 'GIFFNOCK']",GB,G46 6JQ,RA999999,,GENERAL,GB,ACTIVE,2018-01-03T00:00:00Z
213800NBS5SMLMP5VF36,THE HICKSON FAMILY PROTECTIVE GIFTING TRUST 2020,N/A,N/A,['18 WITHYBROCK ROAD'],GB,CV12 9JN,['18 WITHYBROCK ROAD'],GB,CV12 9JN,RA999999,,GENERAL,GB,ACTIVE,2020-07-06T00:00:00Z
213800NBSEVK564PSK61,TOPAS 2 SERIES 69 (MULTI-CLASS) INDEX LINKED SUB-FUND (CLASS B FUND) (USD) FOR QUALIFIED INSTITUTIONAL INVESTORS ONLY,N/A,N/A,"['C/O FUNDLOGIC (JERSEY) LIMITED', '47 ESPLANADE']",JE,JE1 0BD,"['C/O FUNDLOGIC (JERSEY) LIMITED', '47 ESPLANADE']",JE,JE1 0BD,RA000913,,FUND,JE,ACTIVE,2021-03-04T00:00:00Z
213800NBT3WL54RDLK45,THOMAS MOFFAT SLATER MAXWELL WILL TRUST,N/A,N/A,"['CHURCH HOUSE, QUEEN STREET']",GB,TQ12 2QP,"['CHURCH HOUSE, QUEEN STREET']",GB,TQ12 2QP,RA999999,,GENERAL,GB,ACTIVE,2017-11-15T00:00:00Z
213800NBSJEHMTJ5SE08,MOS INVESTMENTS LIMITED,N/A,N/A,"['143 TAMWORTH ROAD', 'LONG EATON']",GB,NG10 1BY,"['143 TAMWORTH ROAD', 'LONG EATON']",GB,NG10 1BY,RA000585,05777608,GENERAL,GB,ACTIVE,2017-10-17T00:00:00Z
213800NBUJFJ3GVVV239,GUARDCLIFFE PROPERTIES LIMITED,N/A,N/A,['37A WALM LANE'],GB,NW2 4QU,['37A WALM LANE'],GB,NW2 4QU,RA000585,01056473,GENERAL,GB,ACTIVE,2017-12-28T00:00:00Z
213800NBURA3LN7ZXL36,MR H.E. UPTON 2006 CHILDREN'S SETTLEMENT,N/A,N/A,"['PARK FARM', 'HERRINGSWELL']",GB,IP28 6SR,"['PARK FARM', 'HERRINGSWELL']",GB,IP28 6SR,RA999999,,GENERAL,GB,ACTIVE,2017-11-22T00:00:00Z
213800NBT6LRREM3J908,CORE BOLIG X INVESTORAKTIESELSKAB NR. 9,N/A,N/A,"['C/O CORE PROPERTY MANAGEMENT P/S', 'AXELTORV 2N, 4.']",DK,1609,"['C/O CORE PROPERTY MANAGEMENT P/S', 'AXELTORV 2N, 4.']",DK,1609,RA000170,40856501,GENERAL,DK,ACTIVE,2019-10-21T00:00:00Z
213800NBTOOZ2ESB5775,AINSWORTHS RETIREMENT BENEFIT SCHEME,N/A,N/A,"['KINGS PARADE', 'LOWER COOMBE STREET']",GB,CR0 1AA,"['KINGS PARADE', 'LOWER COOMBE STREET']",GB,CR0 1AA,RA999999,,GENERAL,GB,ACTIVE,2018-03-06T00:00:00Z
213800NBT9B7BOQVXK63,DR WILSON'S TRUST FOR GREAT GRANDCHILDREN,N/A,N/A,"['3, GLENFINLAS STREET']",GB,EH3 6AQ,"['3, GLENFINLAS STREET']",GB,EH3 6AQ,RA999999,,GENERAL,GB,ACTIVE,2017-12-26T00:00:00Z
213800NBU2K6TRWHBW59,CHILDREN OF HENRY WHALE DISCRETIONARY TRUST,N/A,N/A,"['ST DENNIS HOUSE', 'HONINGTON']",GB,CV36 5EL,"['ST DENNIS HOUSE', 'HONINGTON']",GB,CV36 5EL,RA999999,,GENERAL,GB,ACTIVE,2024-04-23T00:00:00Z
213800NBTUSO2LAO8K14,TUS HOLDINGS LIMITED,N/A,N/A,['11 GRANARY WHARF'],GB,DE14 1DU,['11 GRANARY WHARF'],GB,DE14 1DU,RA000585,10625315,GENERAL,GB,ACTIVE,2021-01-04T00:00:00Z
213800NBTZHBDF2EVC04,THE LIGHT-TEAM CORP.,N/A,N/A,"['C/O MORGAN & MORGAN TRUST CORPORATION (BELIZE) LIMITED', 'P.O. BOX 1777, WITHFIELD TOWER', 'THIRD FLOOR, 4792 CONEY DIRVE']",BZ,,"['C/O VOGLER TRUST LTD', 'BAHNHOFSTRASSE 94']",CH,8001,RA000693,4792,GENERAL,BZ,ACTIVE,2018-01-16T00:00:00Z
213800NBTHDZEDX8U688,DYNO-ROD (ESSEX) LIMITED,N/A,N/A,"['THE OLD BARN, WOOD STREET']",GB,BR8 7PA,"['THE OLD BARN, WOOD STREET']",GB,BR8 7PA,RA000585,09421631,GENERAL,GB,ACTIVE,2023-08-25T00:00:00Z
213800NBTADO1K6PXU03,ELLIS SETTLEMENT ACCOUNT,N/A,N/A,['LOWER FARM HOUSE'],GB,HP27 9QZ,['LOWER FARM HOUSE'],GB,HP27 9QZ,RA999999,,GENERAL,GB,ACTIVE,2017-10-13T00:00:00Z
213800NBV3QN2F8BRP54,BARBARA AND DEREK CALROW CHARITABLE FOUNDATION,N/A,N/A,"['2 STONEHOUSE', 'CHAPELTOWN ROAD']",GB,BL7 9NB,"['2 STONEHOUSE', 'CHAPELTOWN ROAD']",GB,BL7 9NB,RA000589,1178695,GENERAL,GB,ACTIVE,2019-01-25T00:00:00Z
213800NBVHEU9OSHV866,LADY LICHFIELD'S 2019 GRANDCHILDREN'S SETTLEMENT,N/A,N/A,"['C/O BOODLE HATFIELD LLP', '6 WORCESTER STREET']",GB,OX1 2BX,"['C/O BOODLE HATFIELD LLP', '6 WORCESTER STREET']",GB,OX1 2BX,RA999999,,GENERAL,GB,ACTIVE,2024-05-10T00:00:00Z
213800NBVF666MDVTL70,"FREEDOM 02, LLC",N/A,N/A,"['C/O THE CORPORATION TRUST COMPANY', 'CORPORATION TRUST CENTER 1209 ORANGE ST']",US,19801,['1658 N MILWAUKEE AVE'],US,60647,RA000602,3549262,GENERAL,US-DE,ACTIVE,2014-12-12T00:00:00Z
213800NBV15NZVDUJL59,THE SALT NUMBER ONE SETTLEMENT,N/A,N/A,"['C/O SUMMERHILL TRUST COMPANY (ISLE OF MAN) LIMITED', 'FIRST NAMES HOUSE', 'VICTORIA ROAD']",IM,IM2 4DF,"['C/O SUMMERHILL TRUST COMPANY (ISLE OF MAN) LIMITED', 'FIRST NAMES HOUSE', 'VICTORIA ROAD']",IM,IM2 4DF,RA999999,,GENERAL,IM,ACTIVE,2017-10-05T00:00:00Z
213800NBUS98R9VM4T74,IAPETUS KIWI INVESTCO SARL,N/A,N/A,"['17, BOULEVARD F.W. RAIFFEISEN']",LU,L-2411,"['17, BOULEVARD F.W. RAIFFEISEN']",LU,L-2411,RA000432,B218064,GENERAL,LU,ACTIVE,2024-02-05T00:00:00Z
213800NBX585TZVEL914,C A STRAWSON GEORGE HENRY STRAWSON,N/A,N/A,"['SWAN LODGE, HEXGREAVE']",GB,NG22 8LS,"['SWAN LODGE, HEXGREAVE', 'FARNSFIELD']",GB,NG22 8LS,RA999999,,GENERAL,GB,ACTIVE,2017-10-21T00:00:00Z
213800NBWNJZ6BVLBL26,MRS J M JONES WILL TRUST,N/A,N/A,"['DROVE HOUSE', 'LONG SUTTON']",GB,TA10 9JW,"['DROVE HOUSE', 'LONG SUTTON']",GB,TA10 9JW,RA888888,5055752793,GENERAL,GB,ACTIVE,2018-02-07T00:00:00Z
213800NBWCHRR59UYY80,MRS MARY PATRICIA MCGREGOR DISCRETIONARY,N/A,N/A,"['C/O LUDLOW TRUST COMPANY LIMITED', '5TH FLOOR, 390 STRAND']",GB,WC2R 0LT,"['C/O LUDLOW TRUST COMPANY LIMITED', '5TH FLOOR, 390 STRAND']",GB,WC2R 0LT,RA999999,,GENERAL,GB,ACTIVE,2017-10-25T00:00:00Z
213800NBWY84C2GADB43,LDC PARALLEL II LP,N/A,N/A,['39 QUEENS ROAD'],GB,AB15 4ZN,['39 QUEENS ROAD'],GB,AB15 4ZN,RA000585,SL012115,GENERAL,GB,ACTIVE,2014-06-13T00:00:00Z
213800NBWZMPTZWJN116,LINK SCHEME HOLDINGS LTD,N/A,N/A,"['RSM CENTRAL SQUARE, 5TH FLOOR', '29 WELLINGTON STREET']",GB,LS1 4DL,"['RSM CENTRAL SQUARE, 5TH FLOOR', '29 WELLINGTON STREET']",GB,LS1 4DL,RA000585,10535808,GENERAL,GB,ACTIVE,2024-01-26T00:00:00Z
213800NBW2GNZHDSOR57,DOME ASSETS LIMITED,N/A,N/A,['51 THE GROVE'],GB,W5 5DX,['51 THE GROVE'],GB,W5 5DX,RA000585,03263736,GENERAL,GB,ACTIVE,2014-05-27T00:00:00Z
213800NBWV6WWV8TOL46,HARBOURVEST GLOBAL PRIVATE EQUITY LIMITED,N/A,N/A,"['BNP PARIBAS HOUSE', ""ST JULIAN'S AVENUE""]",GG,GY1 1WA,"['BNP PARIBAS HOUSE', ""ST JULIAN'S AVENUE""]",GG,GY1 1WA,RA000383,47907,GENERAL,GG,ACTIVE,2016-12-19T00:00:00Z
213800NBWW5I58XZAX12,SONUS (HOLDINGS) LIMITED,N/A,N/A,['PEPPERCORN TAX DISSINGTON HALL'],GB,NE18 0AD,['PEPPERCORN TAX DISSINGTON HALL'],GB,NE18 0AD,RA000585,12538760,GENERAL,GB,ACTIVE,2020-07-21T00:00:00Z
213800NBVRPDTV32HY38,THE TREVOR HUGHES TRUST,N/A,N/A,['16 MAES REFAIL'],GB,LL32 8YH,['16 MAES REFAIL'],GB,LL32 8YH,RA999999,,GENERAL,GB,ACTIVE,2017-11-21T00:00:00Z
213800NBWM5SY4793188,PELICAN CANCER FOUNDATION,N/A,N/A,"['THE ARK CONFERENCE CENTRE', 'DINWOODIE DRIVE']",GB,RG24 9NN,"['THE ARK CONFERENCE CENTRE', 'DINWOODIE DRIVE']",GB,RG24 9NN,RA000589,1141911,GENERAL,GB,ACTIVE,2014-02-05T00:00:00Z
213800NBXKYG8WIMRM65,SJP FISHER LIMITED,N/A,N/A,"['MARFORGE HOUSE 73 HIGH STREET', 'CODICOTE']",GB,SG4 8XE,"['1ST FLOOR VENTURE HOUSE', '6 SILVER COURT WATCHMEAD']",GB,AL7 1TS,RA000585,06255935,GENERAL,GB,INACTIVE,2014-02-20T00:00:00Z
213800NBX97I65OSO886,IKEA CENTRES VEDENE SAS,N/A,N/A,['425 RUE HENRI BARBUSSE'],FR,78370,['425 RUE HENRI BARBUSSE'],FR,78370,RA000192,493 147 045,GENERAL,FR,INACTIVE,2014-04-17T00:00:00Z
213800NBXV34Z8225X26,THE BN MEACHAM SETTLEMENT,N/A,N/A,"['C/O KLEINWORT BENSON (GUERNSEY) LTD', 'P O BOX 44']",GG,GY1 3BG,"['C/O KLEINWORT BENSON (GUERNSEY) LTD', 'P O BOX 44']",GG,GY1 3BG,RA999999,,GENERAL,GG,ACTIVE,2017-12-21T00:00:00Z
213800NBXRBP44EIHP79,"LMDN INVESTMENT CO., LTD",N/A,N/A,"['C/O VSITRA CORPORATE SERVICES CENTRE', 'GROUND FLOOR NPF BUILDING, BEACH ROAD']",WS,WS1312,"['NO.5, LANE 9, HAODONG ROAD, SANMIN DISTRICT']",TW,807,RA000509,81574,GENERAL,WS,ACTIVE,2020-06-26T00:00:00Z
213800NBY2EXA2P1N467,ENHYDRA LTD,N/A,N/A,"['WOODEND HOUSE', 'WOODEND LANE']",GB,GL12 8AA,"['WOODEND HOUSE', 'WOODEND LANE']",GB,GL12 8AA,RA000585,06478603,GENERAL,GB,ACTIVE,2016-05-06T00:00:00Z
213800NBYTHFRVMXJS52,C. BROWN & SONS (STEEL) LIMITED GROUP PENSION FUND,N/A,N/A,"['C/O C. BROWN & SONS (STEEL) LIMITED', 'COCHRANE HOUSE PEDMORE ROAD']",GB,DY2 0RL,"['C/O C. BROWN & SONS (STEEL) LIMITED', 'COCHRANE HOUSE PEDMORE ROAD']",GB,DY2 0RL,RA000591,10032776,GENERAL,GB,ACTIVE,2017-12-06T00:00:00Z
213800NBYHHG2X2EYK89,DC PROJECTS (WOLVERHAMPTON) LIMITED,N/A,N/A,"['4 GREENGATE', 'CARDALE PARK']",GB,HG3 1GY,"['4 GREENGATE', 'CARDALE PARK']",GB,HG3 1GY,RA000585,05055108,GENERAL,GB,ACTIVE,2014-05-02T00:00:00Z
213800NC1FEMMFOVBK90,KESSBEN SL,N/A,N/A,"['RAIMUNDO FERNANDEZ VILLAVERDE 10, TERCERO A']",ES,28003,"['CL VELAZQUEZ, 160 B']",ES,28002,RA000535,B80721707,GENERAL,ES,ACTIVE,2016-04-12T00:00:00Z
213800NC143FP92GI103,WILL OF SUSAN VIOLET MACPHERSON,N/A,N/A,"['C/O CLARKE WILLMOTT LLP', 'BLACKBROOK GATE']",GB,TA1 2PG,"['C/O CLARKE WILLMOTT LLP', 'BLACKBROOK GATE', 'BLACKBROOK PARK AVENUE']",GB,TA1 2PG,RA999999,,GENERAL,GB,ACTIVE,2017-09-29T00:00:00Z
213800NBYUPNI8YA4H90,THE SANDFORD SPA PENSION SCHEME,N/A,N/A,['5 MANOR BARNS'],GB,WR12 7JR,['5 MANOR BARNS'],GB,WR12 7JR,RA999999,,GENERAL,GB,ACTIVE,2017-12-19T00:00:00Z
213800NBYS43NWXVER58,TOPOR & CO. LIMITED,N/A,N/A,"['FORA BOROUGH YARDS, 13 DIRTY LANE']",GB,SE1 9PA,"['FORA BOROUGH YARDS, 13 DIRTY LANE']",GB,SE1 9PA,RA000585,07151311,GENERAL,GB,ACTIVE,2017-10-10T00:00:00Z
213800NC1I8AEFKJGZ60,JLW EXCELLENT HOMES FOR LIFE LIMITED,N/A,N/A,"['2ND FLOOR TORONTO SQUARE', 'TORONTO STREET']",GB,LS1 2HJ,"['C/O H C P LIMITED', '4 TH FLOOR (WEST), IBEX HOUSE', '42-47 THE MINORIES']",GB,EC3N 1DY,RA000585,07460024,GENERAL,GB,ACTIVE,2014-03-12T00:00:00Z
213800NC1BEN1IY36V44,CAMERON HALL DEVELOPMENTS LIMITED,N/A,N/A,"['WYNYARD HALL', 'BILLINGHAM']",GB,TS22 5NF,"['WYNYARD HALL', 'BILLINGHAM']",GB,TS22 5NF,RA000585,01282312,GENERAL,GB,ACTIVE,2017-06-16T00:00:00Z
213800NBYLYNNRBGK810,JUNE M DONNELLY'S WILL TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2018-01-12T00:00:00Z
213800NBZI8HTKDPK339,THE LEJA TRUST,N/A,N/A,"['C/O FINSBURY TRUST COMPANY LIMITED', 'FINSBURY HOUSE, 32 LINE WALL ROAD']",GI,GX11 1AA,"['C/O FINSBURY TRUST COMPANY LIMITED', 'FINSBURY HOUSE, 32 LINE WALL ROAD']",GI,GX11 1AA,RA999999,,GENERAL,GI,ACTIVE,2017-10-16T00:00:00Z
213800NC1NPPYUCIEV17,WOODS TRUST FUND AKA WOODS LIFE INTEREST TRUST,N/A,N/A,"['1 HALL FARM GROVE', 'HOYLANDSWAINE']",GB,S36 7LJ,"['1 HALL FARM GROVE', 'HOYLANDSWAINE']",GB,S36 7LJ,RA999999,,GENERAL,GB,ACTIVE,2023-06-02T00:00:00Z
213800NC1SLP6D4L4S91,OMNIS PORTFOLIO INVESTMENTS ICVC - OMNIS EUROPEAN EQUITY FUND,N/A,N/A,"['C/O OMNIS INVESTMENTS LIMITED', 'WASHINGTON HOUSE']",GB,SN5 8UB,['110 BISHOPSGATE'],GB,EC2N 4AY,RA000592,751898,FUND,GB,ACTIVE,2017-11-24T00:00:00Z
213800NC1WLE1FFMPL43,RO ESTATE THREE ΚΤΗΜΑΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,N/A,N/A,['DEKELEIAS 184'],GR,13671,['DEKELEIAS 184'],GR,13671,RA000685,158355901000,GENERAL,GR,ACTIVE,2021-03-19T00:00:00Z
213800NC2GNV3VSFE298,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΑΘΗΝΩΝ Ο ΕΥΑΓΓΕΛΙΣΜΟΣ - ΠΟΛΥΚΛΙΝΙΚΗ,N/A,N/A,['YPSILADOY 45-47'],GR,10676,['YPSILADOY 45-47'],GR,10676,RA001115,Φ.Ε.Κ. 3515/31-12-2012,GENERAL,GR,ACTIVE,2018-06-25T00:00:00Z
213800NC1V3EFJYTCO23,BIRCHCROWN FINANCE LIMITED,H7FNTJ4851HG0EXQ1Z70,LLOYDS BANK PLC,['25 GRESHAM STREET'],GB,EC2V 7HN,['25 GRESHAM STREET'],GB,EC2V 7HN,RA000585,01583334,GENERAL,GB,ACTIVE,2014-05-22T00:00:00Z
213800NC3E2ASF4OIE86,CHRISTOS STELIOU IOANNOU FOUNDATION,N/A,N/A,['P.O. BOX 20590'],CY,1660,['P.O. BOX 20590'],CY,1660,RA888888,25,GENERAL,CY,ACTIVE,2018-05-16T00:00:00Z
213800NC2XEW1FBYDU17,THE OSM PROVIDENT FUND,N/A,N/A,"['C/O ZEDRA TRUST COMPANY (GUERNSEY) LIMITED', 'FIRST FLOOR, LE MARCHANT HOUSE, LE TRUCHOT', 'LE TRUCHOT']",GG,GY1 1GR,"['C/O ZEDRA TRUST COMPANY (GUERNSEY) LIMITED', 'FIRST FLOOR, LE MARCHANT HOUSE, LE TRUCHOT', 'LE TRUCHOT']",GG,GY1 1GR,RA999999,,GENERAL,GG,ACTIVE,2017-11-28T00:00:00Z
213800NC473GAELODR32,"""CSIZO-HÚS"" IPARI, KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG",N/A,N/A,['BUZAPIAC TER 8.'],HU,6300,['BUZAPIAC TER 8.'],HU,6300,RA000391,03-09-110367,GENERAL,HU,ACTIVE,2014-02-09T00:00:00Z
213800NC2OABT4WJXN37,XYZ SETTLEMENT 2016,N/A,N/A,['5 PARLIAMENT STREET'],GB,HU1 2AZ,['5 PARLIAMENT STREET'],GB,HU1 2AZ,RA888888,77187 65057,GENERAL,GB,ACTIVE,2017-12-18T00:00:00Z
213800NC2YKCS5BPHH73,AMOUNTWORD (II) LIMITED,N/A,N/A,['STUDIO 4 224 SHOREDITCH HIGH STREET'],GB,E1 6PJ,['STUDIO 4 224 SHOREDITCH HIGH STREET'],GB,E1 6PJ,RA000585,02693140,GENERAL,GB,ACTIVE,2017-08-17T00:00:00Z
213800NC3V4PEVZ2GZ45,CESL-A COINVEST S.À R.L.,N/A,N/A,"[""412F, ROUTE D'ESCH""]",LU,L-1471,"[""412F, ROUTE D'ESCH""]",LU,L-1471,RA000432,B260390,GENERAL,LU,ACTIVE,2021-11-30T00:00:00Z
