LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
213800DG6VECMBIL9P59,SCREWFIX DIRECT LIMITED,213800KBMEV7I92FY281,KINGFISHER PLC,"['TRADE HOUSE, MEAD AVENUE', 'HOUNDSTONE BUSINESS PARK']",GB,BA22 8RT,"['TRADE HOUSE, MEAD AVENUE', 'HOUNDSTONE BUSINESS PARK']",GB,BA22 8RT,RA000585,03006378,GENERAL,GB,ACTIVE,2014-01-31T00:00:00Z
213800DG8BUMPGMNHM97,F R RATCLIFF CHARITABLE SETTLEMENT,N/A,N/A,"['WOODLANDS', 'EARLS COMMON ROAD']",GB,B96 6TB,"['WOODLANDS', 'EARLS COMMON ROAD', 'STOCK GREEN']",GB,B96 6TB,RA000589,237619,GENERAL,GB,ACTIVE,2017-11-23T00:00:00Z
213800DG7EQ3QUDEO577,HENRY STÅHL FASTIGHETER AB,N/A,N/A,['DROTTNINGGATAN 36'],SE,601 77,['DROTTNINGGATAN 36'],SE,601 77,RA000544,5560500380,GENERAL,SE,ACTIVE,2013-12-18T00:00:00Z
213800DG9DZJ21ZYBY57,ASPECT COMMODITY TRADERS PTY LTD,N/A,N/A,['22-24 BUCKINGHAM STREET'],AU,3037,['22 Buckingham Street'],AU,3037,RA000014,006 034 000,GENERAL,AU,ACTIVE,2018-09-20T00:00:00Z
213800DG7WM17IRF8277,JUBILANGO INVESTMENTS LIMITED,N/A,N/A,['50 LA COLOMBERIE'],JE,JE2 4QB,['50 LA COLOMBERIE'],JE,JE2 4QB,RA000414,43436,GENERAL,JE,ACTIVE,2017-12-27T00:00:00Z
213800DG84HDA5EQLX68,M.A.SCHUMANN DISCRETIONARY SETTLEMENT,N/A,N/A,"['HALL FARM ,OLD CHURCH ROAD', 'SNETTISHAM']",GB,PE31 7LY,"['HALL FARM ,OLD CHURCH ROAD', 'SNETTISHAM']",GB,PE31 7LY,RA999999,,GENERAL,GB,ACTIVE,2018-01-04T00:00:00Z
213800DG7WFCR7YBH581,PROJECT ALDGATE (WEYMOUTH) PROPERTY LIMITED,N/A,N/A,"['FIRST NAMES HOUSE', 'VICTORIA ROAD']",IM,IM2 4DF,"['FIRST NAMES HOUSE', 'VICTORIA ROAD']",IM,IM2 4DF,RA000405,017289V,GENERAL,IM,ACTIVE,2019-09-26T00:00:00Z
213800DG7IQCSPB8FT78,THE APEX TRUST,N/A,N/A,"['C/O GAM TRUSTEES LIMITED', 'C/O WILTON UK (GROUP) LIMITED, 17 HANOVER SQUARE']",GB,LE8 8AJ,"['C/O GAM TRUSTEES LIMITED', 'C/O WILTON UK (GROUP) LIMITED, 17 HANOVER SQUARE']",GB,W1S 1BN,RA001124,00351349RW,GENERAL,GB,ACTIVE,2018-01-02T00:00:00Z
213800DG8G4G1M47CU83,J V SCOTT 1998 ACCUMULATION AND MAINTENANCE SETTLEMENT,N/A,N/A,"['HOWDEN STEADING', 'NEWCASTLE ROAD']",GB,NE45 5LT,"['HOWDEN STEADING', 'NEWCASTLE ROAD']",GB,NE45 5LT,RA999999,,GENERAL,GB,ACTIVE,2017-09-21T00:00:00Z
213800DG79IV2772DY85,C.C. KENNARD SUPERANNUATION FUND,N/A,N/A,['69 FORBES AVENUE'],AU,4701,['69 FORBES AVENUE'],AU,4701,RA999999,,GENERAL,AU,ACTIVE,2017-12-02T00:00:00Z
213800DG9FGSHJ32EG26,GRUNDY & CO. EXCAVATIONS LIMITED,N/A,N/A,"['Grundy & Co Excavations Ltd The Liver Yard, Ditton Road, Widnes, Cheshire,']",GB,WA8 0TP,"['Grundy & Co Excavations Ltd The Liver Yard, Ditton Road, Widnes, Cheshire,']",GB,WA8 0TP,RA000585,02282263,GENERAL,GB,ACTIVE,2021-07-19T00:00:00Z
213800DG9MQVAGPZJU24,GCP CAPITAL PARTNERS EUROPE II E LP,N/A,N/A,['24 GROSVENOR STREET'],GB,W1K 4QN,['24 GROSVENOR STREET'],GB,W1K 4QN,RA000585,LP021215,GENERAL,GB,ACTIVE,2021-01-14T00:00:00Z
213800DGASJCK423P291,BNP PARIBAS ESG NETHERLANDS INDEX FUND,N/A,N/A,['HERENGRACHT 595'],NL,1017 CE,"['C/O BNP PARIBAS ASSET MANAGEMENT FRANCE, NETHERLANDS BRANCH', 'HERENGRACHT 595']",NL,1017 CE,RA999999,,FUND,NL,ACTIVE,2014-01-31T00:00:00Z
213800DGAGDAWEB2RQ65,GEORGINA LOUISE BAILEY ACCUMULATION AND MAINTENANCE SETTLEMENT,N/A,N/A,"['LITTLE HOLT', 'HOLTS ROAD']",GB,CO6 4DR,"['LITTLE HOLT', 'HOLTS ROAD']",GB,CO6 4DR,RA999999,,GENERAL,GB,ACTIVE,2017-08-23T00:00:00Z
213800DGABKN6O7NEX06,STOKESLEY MANORIAL LANDS TRUST,N/A,N/A,['TOWN HALL'],GB,TS9 5DG,['TOWN HALL'],GB,TS9 5DG,RA000589,1023299,GENERAL,GB,ACTIVE,2018-01-11T00:00:00Z
213800DG8QC1ZPSTM345,VOX GLOBAL LLC,HKUPACFHSSASQK8HLS17,OMNICOM GROUP INC.,"['C/O CORPORATION SERVICE COMPANY', '251 LITTLE FALLS DRIVE']",US,19808,"['AMERIMAR BUSINESS CENTERS, 101 WEST OHIO ST,. SUITE 2000']",US,46204,RA000602,4853453,GENERAL,US-DE,ACTIVE,2015-09-01T00:00:00Z
213800DGCEGBXLWU2Q62,EAST SUCCESS ENTERPRISE LIMITED,N/A,N/A,"[""UNIT 03,39 FLOOR,SOUTHORN GARDEN,NO.2 O'BRIEN ROAD""]",HK,,"[""UNIT 03,39 FLOOR,SOUTHORN GARDEN,NO.2 O'BRIEN ROAD""]",HK,,RA000388,37324918,GENERAL,HK,ACTIVE,2014-01-06T00:00:00Z
213800DGCH8S2775YO36,CANNOCK VISION PLUS SELF ADMIN PENSION,N/A,N/A,"['19 CANNOCK SHOPPING CENTRE', 'MARKET HALL STREET']",GB,WS11 1WS,"['19 CANNOCK SHOPPING CENTRE', 'MARKET HALL STREET']",GB,WS11 1WS,RA999999,,GENERAL,GB,ACTIVE,2018-01-22T00:00:00Z
213800DGB281Q28FXW45,SPUC EDUCATION AND RESEARCH TRUST,N/A,N/A,['14 DYKEBAR CRESCENT'],GB,PA2 7AB,['14 DYKEBAR CRESCENT'],GB,PA2 7AB,RA000589,1143342,GENERAL,GB,ACTIVE,2017-08-29T00:00:00Z
213800DGB9E82B81W319,D P BARTON DECEASED 033681G,N/A,N/A,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,RA999999,,GENERAL,GB,ACTIVE,2017-10-25T00:00:00Z
213800DGCHFGO8OIMC36,NEVILLE THOMAS ANSELL DISCRETIONARY WILL TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-10-29T00:00:00Z
213800DGBMI4BXX9F853,EDWIN WOODHOUSE & CO. (INVESTMENTS) LIMITED,N/A,N/A,"['SUNNY BANK MILLS', 'FARSLEY']",GB,LS28 5UJ,"['SUNNY BANK MILLS', 'FARSLEY']",GB,LS28 5UJ,RA000585,00056647,GENERAL,GB,ACTIVE,2017-12-11T00:00:00Z
213800DGDF7D2AOCG424,T & A RETIREMENT BENEFITS SCHEME,N/A,N/A,"['HORNNBUCKLE MITCHELL TRUSTEES LIMITED', '42 REGENT ROAD']",GB,LE1 6YJ,"['HORNNBUCKLE MITCHELL TRUSTEES LIMITED', '42 REGENT ROAD']",GB,LE1 6YJ,RA999999,,GENERAL,GB,ACTIVE,2017-12-05T00:00:00Z
213800DGBYORF92CTI48,CAHILL CONSULTANTS PENSION SCHEME,N/A,N/A,"['C/O VOYAGER SSAS LIMITED', '15 PENYBONT ROAD']",GB,CF35 5PY,"['C/O VOYAGER SSAS LIMITED', '15 PENYBONT ROAD']",GB,CF35 5PY,RA888888,20004891RR,GENERAL,GB,ACTIVE,2022-06-22T00:00:00Z
213800DGCQNV8F5XVZ17,HSS RETIREMENT BENEFITS SCHEME.,N/A,N/A,"['C/O DAVID BOOLER TRUSTEES LIMITED', '9 GROVE COURT', 'GROVE PARK', 'ENDERBY']",GB,LE19 1SA,"['C/O DAVID BOOLER TRUSTEES LIMITED', '9 GROVE COURT', 'GROVE PARK', 'ENDERBY']",GB,LE19 1SA,RA888888,00331449RJ,GENERAL,GB,ACTIVE,2017-11-13T00:00:00Z
213800DGCJ7CM1HUBQ07,CALDER & DINOSHIRE LTD RETIREMENT BENEFITS SCHEME,N/A,N/A,"['C/O DAVID BOOLER TRUSTEES LIMITED', '9 GROVE COURT, GROVE PARK']",GB,LE19 1SA,"['C/O DAVID BOOLER TRUSTEES LIMITED', '9 GROVE COURT, GROVE PARK']",GB,LE19 1SA,RA000591,00027215RC,GENERAL,GB,ACTIVE,2017-11-13T00:00:00Z
213800DGC7GS4XCHCU30,HELIOS TOWERS PLC,N/A,N/A,"['10TH FLOOR', '5 MERCHANT SQUARE WEST']",GB,W2 1AS,"['10TH FLOOR', '5 MERCHANT SQUARE WEST']",GB,W2 1AS,RA000585,12134855,GENERAL,GB,ACTIVE,2018-02-13T00:00:00Z
213800DGDGVORTXWK813,IRONBIRCH PENSION SCHEME,N/A,N/A,"['C/O DENTON & CO TRUSTEES LTD', 'SUTTON HOUSE', 'Weyside PARK']",GB,GU7 1XE,"['C/O DENTON & CO TRUSTEES LTD', 'SUTTON HOUSE', 'Weyside PARK']",GB,GU7 1XE,RA888888,20001837RA,GENERAL,GB,ACTIVE,2020-10-16T00:00:00Z
213800DGAZJBPLYBOJ43,CONOR PENSION TRUST,N/A,N/A,"['C/O MATTIOLI WOODS PLC', 'Q3, THE SQUARE, RANDALLS WAY']",GB,KT22 7TW,"['C/O MATTIOLI WOODS PLC', 'Q3, THE SQUARE, RANDALLS WAY']",GB,KT22 7TW,RA888888,00263824RW,GENERAL,GB,ACTIVE,2017-08-01T00:00:00Z
213800DGCJD78DW9SF68,THE GUY ALFRED BOLLAND CBE DISCRETIONARY TRUST,N/A,N/A,"['THE BOWER HOUSE, KING STREET']",GB,RG29 1NH,"['THE BOWER HOUSE, KING STREET']",GB,RG29 1NH,RA999999,,GENERAL,GB,ACTIVE,2017-08-22T00:00:00Z
213800DGD1HDQJS8T246,A H B TURNER ESQ & P A TURNER ESQ,N/A,N/A,"['C/O HERON COURT', 'FARNHAM']",GB,HG5 9JD,"['C/O HERON COURT', 'FARNHAM']",GB,HG5 9JD,RA999999,,GENERAL,GB,ACTIVE,2017-11-11T00:00:00Z
213800DGG189YWKFBA98,ROSTEV LIMITED,N/A,N/A,"['KAJAINE HOUSE', '57-67 HIGH STREET']",GB,HA8 7DD,"['KAJAINE HOUSE', '57-67 HIGH STREET']",GB,HA8 7DD,RA000585,03199646,GENERAL,GB,ACTIVE,2018-01-05T00:00:00Z
213800DGEHBX8CFUJC77,ALISON ROBINSON SETTLEMENT,N/A,N/A,['THICKETTS'],GB,GL14 1QZ,['THICKETTS'],GB,GL14 1QZ,RA999999,,GENERAL,GB,ACTIVE,2017-11-17T00:00:00Z
213800DGFPL31VRU4P12,S & B TRANSPORT LIMITED RETIREMENT BENEFITS SCHEME (2005),N/A,N/A,"['INGLENOOK, MILL LANE', 'SCALBY']",GB,HU15 2UT,"['INGLENOOK, MILL LANE', 'SCALBY']",GB,HU15 2UT,RA000591,12003462,GENERAL,GB,ACTIVE,2018-02-14T00:00:00Z
213800DGFYVQJS4K5441,THE TREVOR EDWARD CHARLTON FAMILY GIFT TRUST,N/A,N/A,['1 GIBSON WAY'],GB,CF64 1TA,['1 GIBSON WAY'],GB,CF64 1TA,RA999999,,GENERAL,GB,ACTIVE,2022-02-23T00:00:00Z
213800DGFLPV1CIR2553,THE RAYMOND BARROW 2007 DISCRETIONARY TRUST,N/A,N/A,"['C/O MICHELMORES TRUST CORPORATION LIMITED', 'WOODWATER HOUSE, PYNES HILL']",GB,EX2 5WR,"['C/O MICHELMORES TRUST CORPORATION LIMITED', 'WOODWATER HOUSE, PYNES HILL']",GB,EX2 5WR,RA999999,,GENERAL,GB,ACTIVE,2017-12-08T00:00:00Z
