LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
213800FP69XHLQXU7518,BLACKSTONE REAL ESTATE PARTNERS IX (OFFSHORE) (LUX) (AIV-ADC) SCSP,N/A,N/A,"['11-13, BOULEVARD DE LA FOIRE']",LU,L-1528,"['11-13, BOULEVARD DE LA FOIRE']",LU,L-1528,RA000432,B277198,GENERAL,LU,ACTIVE,2023-05-23T00:00:00Z
213800FP3PEOX3EW6W13,BEDROCK ASSET MANAGEMENT (UK) LTD,N/A,N/A,['33 GLASSHOUSE STREET'],GB,W1B 5DG,['33 GLASSHOUSE STREET'],GB,W1B 5DG,RA000585,05171393,GENERAL,GB,ACTIVE,2017-07-03T00:00:00Z
213800FP5FNB41ZERR22,MRS V R WHEEN GRANDCHILDREN'S TRUST,N/A,N/A,['50 BROADWAY'],GB,SW1H 0BL,['50 BROADWAY'],GB,SW1H 0BL,RA999999,,GENERAL,GB,ACTIVE,2017-06-02T00:00:00Z
213800FP5TM9ZA2YSD81,TRUSTEES MRS E GUTHRIES 1991 SETTLEMENT,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-11-01T00:00:00Z
213800FP6DHXZIVZYR32,PORTLAND PLACE CAPITAL LTD PENSION SCHEME,N/A,N/A,"['C/O WESTBRIDGE PENSION ADMINISTRATION LIMITED', '5A DOMINUS WAY', 'Meridian Business Park']",GB,LE19 1RP,"['C/O WESTBRIDGE PENSION ADMINISTRATION LIMITED', '5A DOMINUS WAY', 'Meridian Business Park']",GB,LE19 1RP,RA888888,00112398RZ,GENERAL,GB,ACTIVE,2018-02-08T00:00:00Z
213800FP84HSOLHVJJ64,L'ARCHE BENEVOLENT TRUST,N/A,N/A,"['10 BRIGGATE', 'SILSDEN']",GB,BD20 9JT,"['10 BRIGGATE', 'SILSDEN']",GB,BD20 9JT,RA000589,1092112,GENERAL,GB,ACTIVE,2017-11-06T00:00:00Z
213800FP7TV8JCQQR160,GEO ADAMS & SONS (HOLDINGS) LTD RETIREMENT BENEFIT SCHEME,N/A,N/A,['2A BEECHFIELD GARDENS'],GB,PE11 1UN,['2A BEECHFIELD GARDENS'],GB,PE11 1UN,RA999999,,GENERAL,GB,ACTIVE,2021-10-27T00:00:00Z
213800FP8ALAGVICO397,RADLETT BARBER COMPANY LIMITED,N/A,N/A,['20 Rose Walk'],GB,AL4 9AF,['20 Rose Walk'],GB,AL4 9AF,RA000585,04485280,GENERAL,GB,ACTIVE,2018-01-10T00:00:00Z
213800FP6XSG3747IH70,ASATE LTD,N/A,N/A,['63 CRANBOURNE GARDENS'],GB,NW11 0JB,['63 CRANBOURNE GARDENS'],GB,NW11 0JB,RA000589,1152603,GENERAL,GB,ACTIVE,2023-09-13T00:00:00Z
213800FP7O5K7NDUDM31,H G MOORE & SON LTD RETIREMENT BENEFITS SCHEME,N/A,N/A,"['C/O D A PHILLIPS & CO LIMITED', 'BRIDEWELL HOUSE BRIDEWELL LANE']",GB,TN30 6FA,"['C/O D A PHILLIPS & CO LIMITED', 'BRIDEWELL HOUSE BRIDEWELL LANE']",GB,TN30 6FA,RA000591,10129712,GENERAL,GB,ACTIVE,2017-12-07T00:00:00Z
213800FP7ICZ7PDZOA41,HSBC FIXED TERM SERIES - HSBC FIXED TERM SERIES 91,N/A,N/A,"['C/O HSBC ASSET MANAGEMENT (INDIA) PRIVATE LIMITED', '16, VEER NARIMAN ROAD, FORT']",IN,400 001,"['C/O HSBC ASSET MANAGEMENT (INDIA) PRIVATE LIMITED', '16, VEER NARIMAN ROAD, FORT']",IN,400 001,RA999999,,FUND,IN,INACTIVE,2014-09-30T00:00:00Z
213800FP6YMPTTKFLR71,FIELDSIDE ASSOCIATES LIMITED,N/A,N/A,"['AISSELA', '46 HIGH STREET']",GB,KT10 9QY,"['CULPEPER', 'SPRING WOODS']",GB,GU25 4PW,RA000585,02605615,GENERAL,GB,ACTIVE,2018-02-23T00:00:00Z
213800FP6R3APO39YF85,PETER SAITCH ACCUMULATION SETTLEMENT 1988,N/A,N/A,"['CALAIS', 'CHAPEL AMBLE']",GB,PL27 6EW,"['CALAIS', 'CHAPEL AMBLE']",GB,PL27 6EW,RA001124,2712281679,GENERAL,GB,ACTIVE,2017-12-28T00:00:00Z
213800FP7J6CYZ3CKZ78,AG QUIDNET HOUNSLOW B.V.,N/A,N/A,['PRINSENGRACHT 919'],NL,1017 KD,['PRINSENGRACHT 919'],NL,1017 KD,RA000463,53611322,GENERAL,NL,ACTIVE,2015-09-17T00:00:00Z
213800FP6QINKAHHHY06,THE THORNTON PLAN,N/A,N/A,['79 WOODLAND GARDENS'],GB,N10 3UD,['79 WOODLAND GARDENS'],GB,N10 3UD,RA999999,,GENERAL,GB,ACTIVE,2017-12-22T00:00:00Z
213800FP94K4VJ1L9H35,ATEN INVESTMENTS NETHERLANDS B.V.,N/A,N/A,['STRAWINSKYLAAN 2701'],NL,1077 ZZ,['STRAWINSKYLAAN 2701'],NL,1077 ZZ,RA000463,30214075,GENERAL,NL,ACTIVE,2014-03-06T00:00:00Z
213800FP94JSYL242C09,FROBO SA,N/A,N/A,"['ROSA MARINE, 40']",ES,08198,"['CALLE ROSA MARINE, 40']",ES,08198,RA000535,A08422917,GENERAL,ES,ACTIVE,2014-11-04T00:00:00Z
213800FP8J6EBGULNJ34,WBN HOLDING LIMITED,N/A,N/A,"['3 KRINOU', 'THE OVAL 5TH FLOOR/OFFICE 503', 'AGIOS ATHANASIOS']",CY,4103,"['3 KRINOU', 'THE OVAL 5TH FLOOR/OFFICE 503', 'AGIOS ATHANASIOS']",CY,4103,RA000161,ΗΕ 336956,GENERAL,CY,ACTIVE,2018-01-11T00:00:00Z
213800FP93F5UWKSWE16,DAVID PETER FOREMAN DISCRETIONARY SETTLEMENT,N/A,N/A,"['THE WHITE HOUSE', 'REIGATE HEATH']",GB,RH2 8QR,"['7-9, THE AVENUE']",GB,BN21 3YA,RA999999,,GENERAL,GB,ACTIVE,2018-09-07T00:00:00Z
213800FP8THQXDJFEM12,WHEELDONS NO 3 PENSION SCHEME,N/A,N/A,"['C/O MATTIOLI WOODS PLC', '1 NEW WALK PLACE']",GB,LE1 6RU,"['C/O MATTIOLI WOODS PLC', '1 NEW WALK PLACE']",GB,LE1 6RU,RA888888,00216218RX,GENERAL,GB,ACTIVE,2018-01-16T00:00:00Z
213800FPAZLG53MUJ976,THE BUCKLAND CHARITABLE TRUST,N/A,N/A,"['C/O DODD & CO', 'FIFTEEN MONTGOMERY WAY', 'ROSEHILL INDUSTRIAL ESTATE']",GB,CA1 2RW,"['C/O DODD & CO', 'FIFTEEN MONTGOMERY WAY', 'ROSEHILL INDUSTRIAL ESTATE']",GB,CA1 2RW,RA000589,273679,GENERAL,GB,ACTIVE,2017-10-25T00:00:00Z
213800FP995S6OM4GZ53,THE ANN SMITH TRUST,N/A,N/A,['24 CHISWELL STREET'],GB,EC1Y 4YX,['24 CHISWELL STREET'],GB,EC1Y 4YX,RA999999,,GENERAL,GB,ACTIVE,2017-12-13T00:00:00Z
213800FPB45EVF24QZ48,1840 INVESTMENT CLUB,N/A,N/A,"[""ST STEPHEN'S CLUB"", ""9 ST STEPHEN'S CLUB""]",IE,D02 C981,"[""ST STEPHEN'S CLUB"", ""9 ST STEPHEN'S CLUB""]",IE,D02 C981,RA999999,,GENERAL,IE,ACTIVE,2023-09-28T00:00:00Z
213800FPAXJ5O23YSS79,THE GROW OLD DISGRACEFULLY CHARITABLE TRUST,N/A,N/A,"['GLEN COTTAGE', 'BUTLERS DENE ROAD', 'WOLDINGHAM']",GB,CR3 7HG,"['GLEN COTTAGE', 'BUTLERS DENE ROAD', 'WOLDINGHAM']",GB,CR3 7HG,RA000589,1131498,GENERAL,GB,ACTIVE,2018-01-29T00:00:00Z
213800FP9RNTV6Z4YX30,"AXA AURORA VIDA, SOCIEDAD ANONIMA DE SEGUROS Y REASEGUROS",N/A,N/A,"['BUENOS AIRRES', '12']",ES,48001,"['C/O FUNDACION AXA', 'CALLE EMILIO VARGAS 6']",ES,28043,RA000535,A48464606,GENERAL,ES,ACTIVE,2014-02-24T00:00:00Z
213800FPALUQVYHLKD49,BLUEBAY EURO BOND AGGREGATE,N/A,N/A,"['10, RUE EDWARD STEICHEN']",LU,L-2540,"['C/O BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG', '10 RUE EDWARD STEICHEN']",LU,L-2540,RA000433,O00013037_00000001,FUND,LU,ACTIVE,2021-04-13T00:00:00Z
213800FP9SYB4JZ79G87,BROADSIDE WAYPOINT LIMITED,N/A,N/A,"['CHANNEL HOUSE', 'GREEN STREET']",JE,JE4 9PH,"['CHANNEL HOUSE', 'GREEN STREET']",JE,JE4 9PH,RA000414,117265,GENERAL,JE,INACTIVE,2018-01-03T00:00:00Z
213800FP9FTT8R7YLM35,THE CULVERWELL 2011 DISCRETIONARY TRUST,N/A,N/A,"['C/O SMITH & WILLIAMSON LIMITED', 'OLD LIBRARY CHAMBERS, 21 CHIPPER LANE']",GB,SP1 1BG,"['C/O SMITH & WILLIAMSON LIMITED', 'OLD LIBRARY CHAMBERS, 21 CHIPPER LANE']",GB,SP1 1BG,RA999999,,GENERAL,GB,ACTIVE,2017-09-22T00:00:00Z
213800FPB8CWRO7IQN51,VALLAURIS CLO PUBLIC LIMITED COMPANY,N/A,N/A,"['5 HARBOURMASTER PLACE', 'INTERNATIONAL FINANCIAL SERVICES CENTRE']",IE,1,"['PINNACLE 2', 'EASTPOINT BUSINESS PARK']",IE,3,RA000402,386076,GENERAL,IE,INACTIVE,2013-11-15T00:00:00Z
213800FP9G7Z297BW727,MANDER & ROBERTS DISCRETIONARY TRUST,N/A,N/A,"['C/O THORNE SEGAR LTD', '3 BANCKS STREET']",GB,TA24 5DE,"['C/O THORNE SEGAR LTD', '3 BANCKS STREET']",GB,TA24 5DE,RA999999,,GENERAL,GB,ACTIVE,2018-01-02T00:00:00Z
213800FPB5ML9GH6K142,ARENAL ESTATES AND DEVELOPMENTS LIMITED,N/A,N/A,"['15 TY GWYN CRESCENT', 'CYNCOED']",GB,CF23 5JL,"['15 TY GWYN CRESCENT', 'CYNCOED']",GB,CF23 5JL,RA000585,01016832,GENERAL,GB,ACTIVE,2017-12-13T00:00:00Z
213800FPBJNFZL82QN34,GREAT LONGBOW LIMITED,N/A,N/A,"['WINDSOR HOUSE TROON WAY BUSINESS CENTRE', 'HUMBERSTONE LANE']",GB,LE4 9HA,"['WINDSOR HOUSE TROON WAY BUSINESS CENTRE', 'HUMBERSTONE LANE']",GB,LE4 9HA,RA000585,09707414,GENERAL,GB,ACTIVE,2020-02-25T00:00:00Z
213800FPBVFIFSV4IC56,CYBERSWIFT LIMITED,N/A,N/A,['1A EDDYSTONE ROAD'],GB,PL27 7AL,['1A EDDYSTONE ROAD'],GB,PL27 7AL,RA000585,09309959,GENERAL,GB,ACTIVE,2018-06-21T00:00:00Z
213800FPBXDAV9XXID03,MARC FITCH FUND,N/A,N/A,"['C/O CRITCHLEYS LLP', '23-38 HYTHE BRIDGE STREET', 'BEAVER HOUSE']",GB,OX1 2EP,"['C/O CRITCHLEYS LLP', '23-38 HYTHE BRIDGE STREET', 'BEAVER HOUSE']",GB,OX1 2EP,RA000585,00569597,GENERAL,GB,ACTIVE,2017-11-09T00:00:00Z
213800FPARASQXHXLE30,FARADAY MGA LIMITED,2138006SCKXUEJ3MT243,FARADAY HOLDINGS LIMITED,"['CORN EXCHANGE', '55 MARK LANE']",GB,EC3R 7NE,"['CORN EXCHANGE', '55 MARK LANE']",GB,EC3R 7NE,RA000585,10955079,GENERAL,GB,ACTIVE,2024-04-10T00:00:00Z
213800FPCDYWBBKX1W69,PERKINS FARMS LIMITED,N/A,N/A,"['PORLOE FARM', 'MYLOR, CHURCHTOWN']",GB,TR11 5UD,"['PORLOE FARM', 'MYLOR, CHURCHTOWN']",GB,TR11 5UD,RA000585,03067294,GENERAL,GB,INACTIVE,2017-10-18T00:00:00Z
213800FPCO4O64P33A04,THE BERYL INGLEBY DECEASED WILL TRUST,N/A,N/A,['9 TERRACE ROAD'],GB,SK17 6DU,['9 TERRACE ROAD'],GB,SK17 6DU,RA999999,,GENERAL,GB,ACTIVE,2017-12-21T00:00:00Z
213800FPCKMFXESAMY15,GRAND DUCHY OF HENTZAL RETIREMENT FUND,N/A,N/A,"['C/O MW TRUSTEES LIMITED', 'ONE NEW WALK PLACE']",GB,LE1 6RU,"['C/O MW TRUSTEES LIMITED', 'ONE NEW WALK PLACE']",GB,LE1 6RU,RA999999,,GENERAL,GB,ACTIVE,2018-12-07T00:00:00Z
213800FPD3LXD5AYMK42,ADVISE US LTD,N/A,N/A,"['The Barn, Meadow Court, Faygate Lane', 'Faygate']",GB,RH12 4SJ,"['The Barn, Meadow Court, Faygate Lane', 'Faygate']",GB,RH12 4SJ,RA000585,10227035,GENERAL,GB,ACTIVE,2017-12-29T00:00:00Z
213800FPC15FNM74YD92,THE INCOME & GROWTH VCT PLC,N/A,N/A,['5 NEW STREET SQUARE'],GB,EC4A 3TW,['5 NEW STREET SQUARE'],GB,EC4A 3TW,RA000585,04069483,GENERAL,GB,ACTIVE,2017-04-12T00:00:00Z
213800FPDMYV3GVSYN76,ABERDEEN ENVIRONMENTAL SERVICES LIMITED,N/A,N/A,"['THE BRIDGE', '6 BUCHANAN GATE', 'STEPPS']",GB,G33 6FB,"['C/O ABERDEEN ENVIRONMENTAL SERVICES (HOLDINGS) LIMITED', 'NIGG WWTP COAST ROAD, NIGG']",GB,AB12 3LT,RA000587,SC202555,GENERAL,GB,ACTIVE,2014-01-24T00:00:00Z
213800FPDMAXFDWVZ950,SEARCHLIGHT ELECTRIC LIMITED,N/A,N/A,"['SIDNEY HOUSE', '900 OLDHAM ROAD']",GB,M40 2BS,"['SIDNEY HOUSE', '900 OLDHAM ROAD']",GB,M40 2BS,RA000585,01169504,GENERAL,GB,ACTIVE,2014-02-13T00:00:00Z
213800FPDKN4GVHVJI39,EURO CREDIT TOTAL RETURN,F5WCUMTUM4RKZ1MAIE39,AXA,"['49, AVENUE J-F KENNEDY']",LU,L-1855,"['C/O AXA INVESTMENT MANAGERS PARIS', 'TOUR MAJUNGA LA DEFENSE 9', '6 PL DE LA PYRAMIDE']",FR,92800,RA000433,O00001979_00000113,FUND,LU,ACTIVE,2014-11-21T00:00:00Z
213800FPDPQ8VWHATG59,THE HENNESSY PARTNERSHIP LIMITED,N/A,N/A,"['UNIT 7A RIVERSIDE COURT', 'HUDDERSFIELD ROAD']",GB,OL3 5FZ,"['UNIT 7A RIVERSIDE COURT', 'HUDDERSFIELD ROAD']",GB,OL3 5FZ,RA000585,04884037,GENERAL,GB,ACTIVE,2022-04-29T00:00:00Z
213800FPDMZU9MGOFZ37,"ALICORN FUND LIMITED - CLASS ""I"" INVESTOR SHARES",N/A,N/A,"['C/O JG CAPITAL MANAGEMENT LIMITED', 'NERINE CHAMBERS, QUASITSKY BUILDING', 'PO BOX 905']",VG,VG1110,"['C/O JG CAPITAL MANAGEMENT LIMITED', 'NERINE CHAMBERS, QUASITSKY BUILDING', 'PO BOX 905']",VG,VG1110,RA999999,,FUND,VG,ACTIVE,2017-12-29T00:00:00Z
213800FPDLGLIVDMPY09,ARROW VATRY II,N/A,N/A,['134 BD HAUSSMANN'],FR,75008,['134 BD HAUSSMANN'],FR,75008,RA000192,431 237 189,GENERAL,FR,ACTIVE,2014-02-18T00:00:00Z
213800FPCJK4Y8YS8581,K R BELL TRUST,N/A,N/A,"['IONA, PERTH ROAD']",GB,FK15 0HD,"['IONA, PERTH ROAD']",GB,FK15 0HD,RA999999,,GENERAL,GB,ACTIVE,2017-11-22T00:00:00Z
213800FPC22FYKFC3Q83,ΔΕ.ΚΑ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,N/A,N/A,['40 POLYDEFKOUS'],GR,18545,['40 POLYDEFKOUS'],GR,18545,RA000685,044362607000,GENERAL,GR,ACTIVE,2019-08-27T00:00:00Z
213800FPDQKKPURDQW17,THOROGOOD TIMBER LIMITED,N/A,N/A,['COLCHESTER ROAD'],GB,CO7 7PQ,['COLCHESTER ROAD'],GB,CO7 7PQ,RA000585,00746503,GENERAL,GB,ACTIVE,2018-01-23T00:00:00Z
213800FPC54O1UZRHR51,WARBURTON GEORGE 1992 DISCRETIONARY SETTLEMENT,N/A,N/A,"[""BACK O'TH BANK HOUSE"", 'HEREFORD STREET']",GB,BL1 8HJ,"[""BACK O'TH BANK HOUSE"", 'HEREFORD STREET']",GB,BL1 8HJ,RA999999,,GENERAL,GB,ACTIVE,2017-11-16T00:00:00Z
213800FPEAKIJ3UQM439,LCIV GLOBAL ALPHA GROWTH PARIS ALIGNED FUND,N/A,N/A,"['C/O LONDON LGPS CIV LIMITED', '4TH FLOOR, 22 LAVINGTON STREET']",GB,SE1 0NZ,"['C/O LONDON LGPS CIV LIMITED', '4TH FLOOR, 22 LAVINGTON STREET']",GB,SE1 0NZ,RA000592,948650,FUND,GB,ACTIVE,2021-04-12T00:00:00Z
213800FPE52NWM3NLD03,THE TANZANIA SAFARI COMPANY LIMITED,N/A,N/A,"['C/O JTC (BVI) LIMITED', '80 MAIN STREET', 'PO Box 3200']",VG,VG1110,"['PO BOX 602', 'LA PLAIDERIE HOUSE']",GG,GY1 4NL,RA000063,421225,GENERAL,VG,ACTIVE,2017-12-27T00:00:00Z
213800FPFBC11KPECG53,TOWER COMMODITIES SINGAPORE PTE. LTD.,N/A,N/A,"['6 Battery Road', '17-04/05']",SG,049909,"['6 Battery Road', '17 - 04/05']",SG,049909,RA000523,201502758G,GENERAL,SG,ACTIVE,2018-08-21T00:00:00Z
213800FPFN113EJM2Z23,PROSPECT UNDERWRITING LIMITED,N/A,N/A,"['TRAFALGAR COURT, 3RD FLOOR, WEST WING']",GG,GY1 2JA,"['TRAFALGAR COURT, 3RD FLOOR, WEST WING']",GG,GY1 2JA,RA000383,16127,GENERAL,GG,ACTIVE,2018-01-23T00:00:00Z
213800FPEOH49K9V8U90,R LAYTON 1942 SETTLEMENT,N/A,N/A,"['CLIFF HOUSE', 'BAY VIEW']",GB,NE65 0AZ,"['CLIFF HOUSE', 'BAY VIEW']",GB,NE65 0AZ,RA999999,,GENERAL,GB,ACTIVE,2017-12-27T00:00:00Z
213800FPEAC9TPAD4722,C E S MCCLURE DISCRETIONARY TRUST,N/A,N/A,"['2B WHITE LANE, BALLINDERRY ROAD']",GB,BT28 2ND,"['2B WHITE LANE, BALLINDERRY ROAD']",GB,BT28 2ND,RA999999,,GENERAL,GB,ACTIVE,2017-10-02T00:00:00Z
213800FPF1UAJ8VXDN41,HYGETECH INVESTMENTS LTD,N/A,N/A,"['IASONOS, 5', 'PALODEIA']",CY,4549,"['IASONOS, 5', 'PALODEIA']",CY,4549,RA000161,ΗΕ 283389,GENERAL,CY,INACTIVE,2019-06-18T00:00:00Z
213800FPF38IBPRFPU87,EMPIRIC STUDENT PROPERTY PLC,N/A,N/A,"['1st Floor Hop Yard Studios', '72 Borough High Street']",GB,SE1 1XF,"['1st Floor Hop Yard Studios', '72 Borough High Street']",GB,SE1 1XF,RA000585,08886906,GENERAL,GB,ACTIVE,2016-12-09T00:00:00Z
213800FPETV8FTZBPG36,ZF GREAT BRITAIN LIMITED RETIREMENT BENEFITS SCHEME,N/A,N/A,"['ABBEYFIELD ROAD', 'LENTON']",GB,NG7 2SX,"['ABBEYFIELD ROAD', 'LENTON']",GB,NG7 2SX,RA000591,10098223,FUND,GB,INACTIVE,2017-12-27T00:00:00Z
213800FPESEISUNTH153,QUARTET CAPITAL PARTNERS LLP,N/A,N/A,['16 WATER LANE'],GB,TW9 1TJ,['16 WATER LANE'],GB,TW9 1TJ,RA000585,OC345770,GENERAL,GB,ACTIVE,2017-03-06T00:00:00Z
213800FPFR6BYY39IJ76,SEJA INVESTMENTS LIMITED,N/A,N/A,"['2ND FLOOR', 'GASPÉ HOUSE', '66-72 Esplanade']",JE,JE1 1GH,"['2ND FLOOR', 'GASPÉ HOUSE', '66-72 Esplanade']",JE,JE1 1GH,RA000414,132465,GENERAL,JE,ACTIVE,2024-08-13T00:00:00Z
213800FPGB1G5PQ9ZM80,D R NAIRN TRUST C ACCOUNT,N/A,N/A,"['CRONK COAR', 'BALLAMODHA STRAIGHT']",IM,IM9 3AY,"['CRONK COAR', 'BALLAMODHA STRAIGHT']",IM,IM9 3AY,RA999999,,GENERAL,IM,ACTIVE,2017-11-24T00:00:00Z
213800FPGCAPNP3ZGW72,IAM CAPITAL GROUP LTD,N/A,N/A,['4 HILL STREET'],GB,W1J 5NE,['4 HILL STREET'],GB,W1J 5NE,RA000585,03359615,GENERAL,GB,ACTIVE,2015-01-30T00:00:00Z
213800FPFXZV7AC35D72,YBS COVERED BONDS FINANCE LIMITED,WXD0EHQRPI7HKN3I5T57,YORKSHIRE BUILDING SOCIETY,"['C/O WILMINGTON TRUST SP SERVICES (LONDON) LIMITED', ""THIRD FLOOR, 1 KING'S ARMS YARD""]",GB,EC2R 7AF,"['C/O WILMINGTON TRUST SP SERVICES (LONDON) LIMITED', ""THIRD FLOOR, 1 KING'S ARMS YARD""]",GB,EC2R 7AF,RA000585,05943479,GENERAL,GB,ACTIVE,2014-10-08T00:00:00Z
213800FPG7UA5DLC6375,THE WESTCHESTER TRUST,N/A,N/A,['COASTAL BUILDING'],VG,VG1110,"['COASTAL BUILDING', ""2ND FLOOR, WICKHAM'S CAY II""]",VG,VG1110,RA999999,,GENERAL,VG,ACTIVE,2017-12-27T00:00:00Z
213800FPHCXHT5BJUO76,FRANK ANDREWS DISCRETIONARY WILL TRUST,N/A,N/A,"['29, CONSTANTINE COURT', 'LINTHORPE ROAD']",GB,TS1 3GA,"['2, DAWSON DRIVE', 'SKENE']",GB,AB32 6NS,RA999999,,GENERAL,GB,ACTIVE,2018-01-10T00:00:00Z
213800FPGE4KL4CRMJ20,THE BURGESS GRANDCHILDREN'S SETTLEMENT (MCKENNA GRANDCHILDREN'S FUND),N/A,N/A,"['BECK HOUSE', 'WATER END']",GB,SG19 2HA,"['BECK HOUSE', 'WATER END']",GB,SG19 2HA,RA999999,,GENERAL,GB,ACTIVE,2017-12-06T00:00:00Z
213800FPHJVC8PAQQO26,ميديا انترناشيونال أدفرتايزينج منطقة حرة-ذ.م.م,N/A,N/A,"['2514, 25TH FLOOR, AL SHATHA TOWER', 'PO BOX 502118']",AE,,"['2514, 25TH FLOOR, AL SHATHA TOWER', 'PO BOX 502118']",AE,,RA001029,16573,GENERAL,AE,ACTIVE,2017-11-02T00:00:00Z
213800FPHZUHNUQCAX73,MID-HANTS RAILWAY PRESERVATION SOCIETY LIMITED,N/A,N/A,['ALRESFORD STATION'],GB,SO24 9JG,['ALRESFORD STATION'],GB,SO24 9JG,RA000585,01126590,GENERAL,GB,ACTIVE,2021-09-22T00:00:00Z
213800FPH71B7UWC7104,AURRIGO INTERNATIONAL PLC,N/A,N/A,"['33 BILTON INDUSTRIAL ESTATE, HUMBER AVENUE, West Midlands']",GB,CV3 1JL,"['33 BILTON INDUSTRIAL ESTATE, HUMBER AVENUE, West Midlands']",GB,CV3 1JL,RA000585,05546181,GENERAL,GB,ACTIVE,2022-08-03T00:00:00Z
