LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
2138003DIAN6FB8TLI23,ΔΟΜΙΚΗ ΚΡΗΤΗΣ ΑΝΩΝΥΜΟΣ-ΤΕΧΝΙΚΗ-ΕΜΠΟΡΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ-ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,N/A,N/A,['KORONEOU 14'],GR,71202,['KORONEOU 14'],GR,71202,RA000685,077089627000,GENERAL,GR,ACTIVE,2017-12-06T00:00:00Z
2138003DI3YLX6A5FL63,INDIA EQUITY CONTRA,N/A,N/A,"['5, ALLÉE SCHEFFER']",LU,L-2520,"['C/O AMUNDI LUXEMBOURG S.A', '5, ALLÉE SCHEFFER']",LU,L-2520,RA999999,,FUND,LU,ACTIVE,2024-09-09T00:00:00Z
2138003DHL3TP1VQGW23,"WILL OF JOHN GAMBLE NORTH, ESQ",N/A,N/A,"['WAKEFORDS', 'HOLLIST LANE, EASEBOURNE']",GB,GU29 9AD,"['WAKEFORDS', 'HOLLIST LANE, EASEBOURNE']",GB,GU29 9AD,RA999999,,GENERAL,GB,ACTIVE,2018-03-05T00:00:00Z
2138003DHK3SISKHAO59,ACCO BRANDS BENELUX B.V.,N/A,N/A,['VIJZELMOLENLAAN'],NL,63447,['VIJZELMOLENLAAN'],NL,63447,RA000463,34035851,GENERAL,NL,ACTIVE,2017-11-30T00:00:00Z
2138003DI6RADVHESB38,CORE BOLIG X INVESTORAKTIESELSKAB NR. 21,N/A,N/A,"['C/O CORE PROPERTY MANAGEMENT P/S', 'AXELTORV 2N, 4']",DK,1609,"['C/O CORE PROPERTY MANAGEMENT P/S', 'AXELTORV 2N, 4']",DK,1609,RA000170,41867221,GENERAL,DK,ACTIVE,2020-11-20T00:00:00Z
2138003DHC1QYEQ3UM43,CITYHOLD ICONIC YOUTH HOSTEL SNC,N/A,N/A,['4 AVENUE HOCHE'],FR,75008,['4 AVENUE HOCHE'],FR,75008,RA000192,839 228 798,GENERAL,FR,ACTIVE,2018-07-03T00:00:00Z
2138003DGX13QNRXJW14,UE HOLDINGS LTD,N/A,N/A,"['THE OLD WORKSHOP, 1 ECCLESALL ROAD SOUTH']",GB,S11 9PA,"['THE OLD WORKSHOP, 1 ECCLESALL ROAD SOUTH']",GB,S11 9PA,RA000585,12170507,GENERAL,GB,ACTIVE,2022-05-23T00:00:00Z
2138003DIR87BDOFHL52,THE WEST FAMILY TRUST,N/A,N/A,"[""8 ST JAMES'S SQUARE""]",GB,SW1Y 4JU,"[""8 ST JAMES'S SQUARE""]",GB,SW1Y 4JU,RA999999,,GENERAL,GB,ACTIVE,2018-07-04T00:00:00Z
2138003DILFQKEPAD871,"SOUND POINT MERIDIAN CAPITAL, INC.",N/A,N/A,"['C/O CORPORATION SERVICE COMPANY', '251 LITTLE FALLS DRIVE']",US,19808,"['C/O CORPORATION SERVICE COMPANY', '251 LITTLE FALLS DRIVE']",US,19808,RA000602,6798489,GENERAL,US-DE,ACTIVE,2024-05-24T00:00:00Z
2138003DIJ4ET74LC577,WISE AND BRIGHT LIMITED,N/A,N/A,"['C/O VISTRA CORPORATE SERVICES CENTRE', 'WICKHAMS CAY II']",VG,VG1110,"['C/O VISTRA CORPORATE SERVICES CENTRE', 'WICKHAMS CAY II']",VG,VG1110,RA000063,478446,GENERAL,VG,ACTIVE,2020-06-03T00:00:00Z
2138003DHYVIL6SGEK81,CAPITAL FOUR CLO MANAGEMENT K/S,N/A,N/A,"['C/O CAPITAL FOUR HOLDING A/S', 'PER HENRIK LINGS ALLÉ 2, 8']",DK,2100,"['C/O CAPITAL FOUR HOLDING A/S', 'PER HENRIK LINGS ALLÉ 2, 8']",DK,2100,RA000170,40864725,GENERAL,DK,ACTIVE,2019-11-28T00:00:00Z
2138003DHS8CMD7HT937,DON & LOW LIMITED,213800J1QD8BIB2ICW19,ΠΛΑΣΤΙΚΑ ΘΡΑΚΗΣ ΕΤΑΙΡΕΙΑ ΣΥΜΜΕΤΟΧΩΝ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,"['NEWFORDPARK HOUSE', 'GLAMIS ROAD']",GB,DD8 1FR,"['NEWFORDPARK HOUSE', 'GLAMIS ROAD']",GB,DD8 1FR,RA000587,SC005657,GENERAL,GB,ACTIVE,2015-01-16T00:00:00Z
2138003DIIGLURXLTM89,MRS MARY ELIZABETH TIER FAMILY TRUST,N/A,N/A,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,RA999999,,GENERAL,GB,ACTIVE,2017-11-14T00:00:00Z
2138003DIOB5962WSM45,ORIBIOTECH LTD,N/A,N/A,"['FIRST FLOOR, 3 CUMBRIAN HOUSE', '217 MARSH WALL']",GB,E14 9FJ,"['C/O LONDON BIOSCIENCE INNOVATION CENTRE', '2 ROYAL COLLEGE STREET']",GB,NW1 0NH,RA000585,09757696,GENERAL,GB,ACTIVE,2021-12-15T00:00:00Z
2138003DITEAS585MN46,GUILDFORD METAL EXCHANGE LIMITED,N/A,N/A,"['14 WESTFIELD ROAD', 'SLYFIELD INDUSTRIAL ESTATE']",GB,GU1 1RR,"['14 WESTFIELD ROAD', 'SLYFIELD INDUSTRIAL ESTATE']",GB,GU1 1RR,RA000585,06628318,GENERAL,GB,ACTIVE,2017-11-14T00:00:00Z
2138003DJHV8S2SEZG56,KEELING DISCRETIONARY SETTLEMENT,N/A,N/A,"['3 TEMPLE QUAY', 'TEMPLE BACK EAST']",GB,BS1 6DZ,"['3 TEMPLE QUAY', 'TEMPLE BACK EAST']",GB,BS1 6DZ,RA999999,,GENERAL,GB,ACTIVE,2017-11-24T00:00:00Z
2138003DIUYESU7SA707,THE ANCHOR TRUST,N/A,N/A,"['1 LAKE HOUSE, 27 HEATH ROAD']",GB,GU31 4EH,"['1 LAKE HOUSE, 27 HEATH ROAD']",GB,GU31 4EH,RA999999,,GENERAL,GB,ACTIVE,2017-12-15T00:00:00Z
2138003DIU8OK3DDKR68,JUICE SAUZ LTD,N/A,N/A,"['3 PIONEER WAY', 'DODDINGTON ROAD']",GB,LN6 3DH,"['UNIT 12 GATEWAY COURT DANKERWOOD ROAD, SOUTH HYKEHAM']",GB,LN6 9UL,RA000585,09894996,GENERAL,GB,ACTIVE,2018-01-25T00:00:00Z
2138003DJ2GZLIS8JG64,STATUTORY TRUST OF JARED STANDEN GRANT,N/A,N/A,"['DOMEWOOD COTTAGE', 'DOMEWOOD']",GB,RH10 3HD,"['DOMEWOOD COTTAGE', 'DOMEWOOD']",GB,RH10 3HD,RA999999,,GENERAL,GB,ACTIVE,2022-04-29T00:00:00Z
2138003DJA5DEHESGP07,NIGEL PHILIP ROBINSON DISCRETIONARY WILL TRUST,N/A,N/A,['28 MEIROS WAY'],GB,RH20 3QB,['28 MEIROS WAY'],GB,RH20 3QB,RA888888,47102 71617,GENERAL,GB,ACTIVE,2017-10-05T00:00:00Z
2138003DJ79X5JZS7T32,CLAMINI TRUST,N/A,N/A,"['C/O WHITEHALL TRUSTEES LIMITED', '8-10 BOLTON STREET', 'RAMSBOTTOM']",GB,BL0 9HX,"['C/O WHITEHALL TRUSTEES LIMITED', '8-10 BOLTON STREET', 'RAMSBOTTOM']",GB,BL0 9HX,RA888888,00841475RM,GENERAL,GB,ACTIVE,2020-04-01T00:00:00Z
2138003DJTJST5L4BV77,THE ATHENA CAPITAL LIMITED,N/A,N/A,"['C/O ASHLEY KING LTD', '68 ST. MARGARETS ROAD']",GB,HA8 9UU,['75 GLOUCESTER PLACE'],GB,W1U 8JP,RA000585,05797116,GENERAL,GB,ACTIVE,2016-09-01T00:00:00Z
2138003DKR5X8XJHEB45,WHARTON ASSET MANAGEMENT BERMUDA LIMITED,N/A,N/A,"['ARGONAUT HOUSE, LOWER LEVEL, 5 PARK ROAD']",BM,HM 09,"['ARGONAUT HOUSE, LOWER LEVEL, 5 PARK ROAD']",BM,HM 09,RA000028,34369,GENERAL,BM,ACTIVE,2017-09-28T00:00:00Z
2138003DKVQYHOP7SO03,MERSEYSIDE POLICE FUNERAL SOCIETY,N/A,N/A,"['5 TEMPLE SQUARE', 'TEMPLE STREET']",GB,L2 5RH,"['5 TEMPLE SQUARE', 'TEMPLE STREET']",GB,L2 5RH,RA000588,238F,GENERAL,GB,INACTIVE,2017-10-06T00:00:00Z
2138003DIT4JGOFQ6195,EQUATOR INVESTMENT FUNDS ICVC - UNITED KINGDOM SPECIALIST EQUITY INCOME FUND,N/A,N/A,"['C/O RBS ASSET MANAGEMENT (ACD) LTD', '8TH FLOOR, 135 BISHOPSGATE']",GB,EC2M 3UR,"['C/O RBS ASSET MANAGEMENT (ACD) LTD', '8TH FLOOR, 135 BISHOPSGATE']",GB,EC2M 3UR,RA000592,191601,FUND,GB,ACTIVE,2013-12-20T00:00:00Z
2138003DKO8XK1XSH792,FENNELLS BAY PIERSE'S FAMILY PARTNERSHIP,N/A,N/A,"['SIAMSA', 'FENNELLS BAY', 'Myrtleville']",IE,,"['SIAMSA', 'FENNELLS BAY', 'Myrtleville']",IE,,RA999999,,GENERAL,IE,ACTIVE,2020-05-21T00:00:00Z
2138003DJRQEUY5M6K35,BUDGET ENERGY LIMITED,213800UPS1QEE4TD3T45,DCC PUBLIC LIMITED COMPANY,['44 - 48 AIRPORT ROAD WEST'],GB,BT3 9ED,['44 - 48 AIRPORT ROAD WEST'],GB,BT3 9ED,RA000586,NI073739,GENERAL,GB,ACTIVE,2014-09-04T00:00:00Z
2138003DKR99ISK2FN31,PAC LIFE SCIENCES LTD,N/A,N/A,"['GROUND FLOOR, COASTAL BUILDING', ""WICKHAM'S CAY II, PO BOX 2136"", 'CARROT BAY']",VG,VG1110,"['GROUND FLOOR, COASTAL BUILDING', ""WICKHAM'S CAY II, PO BOX 2136"", 'CARROT BAY']",VG,VG1110,RA000063,1733165,GENERAL,VG,ACTIVE,2021-09-16T00:00:00Z
2138003DL3QC9ESEKY26,KONY INDIA PRIVATE LIMITED,5067007NW6550481FH64,TEMENOS AG,"['SEZ UNIT-II, LEVEL 7, BUILDING NO.H06', 'HITECH CITY2 PHOENIX INFO CITY', 'GACHIBOWLI, SERILINGAMPALLY']",IN,500081,"['C/O TEMENOS HEADQUARTERS SA', ""2 RUE DE L'ECOLE DE CHIMIE""]",CH,1205,RA000394,U72200TG2007PTC056014,GENERAL,IN,ACTIVE,2020-03-27T00:00:00Z
2138003DL5OW22QPAX29,THE DAVID JONES TRUST,N/A,N/A,"['11 BRITHDIR', 'LLANGUNNOR', 'CARMARTHEN']",GB,SA31 2LN,"['11 BRITHDIR', 'LLANGUNNOR', 'CARMARTHEN']",GB,SA31 2LN,RA999999,,GENERAL,GB,ACTIVE,2017-10-13T00:00:00Z
2138003DLBV3N51QOJ13,BROOKGATE LIMITED,N/A,N/A,['38 STATION ROAD'],GB,CB1 2JH,['38 STATION ROAD'],GB,CB1 2JH,RA000585,07057863,GENERAL,GB,ACTIVE,2014-05-22T00:00:00Z
2138003DMNC7HR5AG682,THE GERALD STUART-LEE DISCRETIONARY SETTLEMENT,N/A,N/A,['3 TOLLHOUSE CLOSE'],GB,PO19 1SE,['3 TOLLHOUSE CLOSE'],GB,PO19 1SE,RA999999,,GENERAL,GB,ACTIVE,2017-12-26T00:00:00Z
2138003DMQCYE6PI3320,ERSE TRUST,N/A,N/A,['50 LA COLOMBERIE'],JE,JE2 4QB,['50 LA COLOMBERIE'],JE,JE2 4QB,RA999999,,GENERAL,GG,ACTIVE,2017-12-08T00:00:00Z
2138003DLFRH7CB89Z84,TRIBAL GROUP PLC,N/A,N/A,"[""ST MARY'S COURT"", ""55 ST MARY'S ROAD""]",GB,S2 4AN,"[""ST MARY'S COURT"", ""55 ST MARY'S ROAD""]",GB,S2 4AN,RA000585,04128850,GENERAL,GB,ACTIVE,2017-10-24T00:00:00Z
2138003DLJE6WWLTK788,The Trustee for the Rundle/Frank Family Trust,N/A,N/A,['19-25 Camberwell Road'],AU,3123,['19-25 Camberwell Road'],AU,3123,RA000013,58 816 726 207,GENERAL,AU,ACTIVE,2018-10-12T00:00:00Z
2138003DLWCAPAGXSP39,ADVANCED HAIR STUDIOS HOLDINGS LIMITED,N/A,N/A,"['C/O ASTON INTERNATIONAL LIMITED', 'ASTON HOUSE, 36 HOPE STREET']",IM,IM1 1AR,"['C/O ASTON INTERNATIONAL LIMITED', 'ASTON HOUSE, 36 HOPE STREET']",IM,IM1 1AR,RA000405,017434V,GENERAL,IM,ACTIVE,2019-10-16T00:00:00Z
2138003DLV54A3KT8E45,Invesco Japanese Equity Advantage Fund (UK),N/A,N/A,"['PERPETUAL PARK', 'PERPETUAL PARK DRIVE']",GB,RG9 1HH,"['C/O Invesco Fund Managers Limited', '1331 Spring Street NW', 'Suite 2500']",US,30309,RA000592,641917,FUND,GB,ACTIVE,2014-01-28T00:00:00Z
2138003DLZHNINSOKA08,FIDES REAL ESTATE LIMITED,N/A,N/A,"['5/1, MERCHANTS STREET']",MT,VLT 1171,"['5/1, MERCHANTS STREET']",MT,VLT 1171,RA000443,C 85819,GENERAL,MT,ACTIVE,2018-07-26T00:00:00Z
2138003DMJZSYETPYN25,CHEYNE CHARITY FOR CHILDREN WITH CEREBRAL PALSY,N/A,N/A,['1-7 SUSSEX ROAD'],GB,RH16 4DZ,['1-7 SUSSEX ROAD'],GB,RH16 4DZ,RA000589,1122968,GENERAL,GB,ACTIVE,2017-10-24T00:00:00Z
2138003DNMWDP5F1BL09,E BRIDGSTOCK DISCRETIONARY SETTLEMENT,N/A,N/A,"['THE HOMESTEAD, BOWDEN LANE']",GB,S33 6ZE,"['THE HOMESTEAD, BOWDEN LANE', 'HOPE']",GB,S33 6ZE,RA999999,,GENERAL,GB,ACTIVE,2017-09-20T00:00:00Z
2138003DN6RRRQEEH354,LDI SOLUTIONS PLUS LPI FUNDS 2041-2045,N/A,N/A,"[""RIVERSIDE TWO, SIR JOHN ROGERSON'S QUAY""]",IE,D02 KV60,"['C/O INSIGHT INVESTMENT MANAGEMENT (GLOBAL) LIMITED', '160 QUEEN VICTORIA STREET']",GB,EC4V 4LA,RA000404,C180522,FUND,IE,ACTIVE,2014-01-27T00:00:00Z
2138003DNNDDZP6FWT45,"ALLEGRO CLO VIII-S, LTD.",N/A,N/A,"['PO BOX 536', '13-14 ESPLANADE']",JE,JE4 5UR,"['PO BOX 536', '13-14 ESPLANADE']",JE,JE4 5UR,RA000414,155655,GENERAL,JE,ACTIVE,2024-08-13T00:00:00Z
2138003DNAB4VA6D1L13,THE AAVAK TRUST,N/A,N/A,"['C/O LGL TRUSTEES LIMITED', '1ST FLOOR, LIBERATION HOUSE', 'CASTLE STREET']",JE,JE1 1GL,"['C/O LGL TRUSTEES LIMITED', '1ST FLOOR, LIBERATION HOUSE', 'CASTLE STREET']",JE,JE1 1GL,RA999999,,GENERAL,JE,ACTIVE,2019-04-01T00:00:00Z
2138003DNPCL9AW1NR75,FREETHS TRUSTEES LIMITED,N/A,N/A,"['Cumberland Court', '80 Mount Street']",GB,NG1 6HH,"['Cumberland Court', '80 Mount Street']",GB,NG1 6HH,RA000585,10006863,GENERAL,GB,ACTIVE,2018-04-12T00:00:00Z
2138003DNVXJPCE62H93,CPL 1972 PENSION PLAN,N/A,N/A,"['BOULBY MINE', 'LOFTUS']",GB,TS13 4UZ,"['BOULBY MINE', 'LOFTUS']",GB,TS13 4UZ,RA000591,10141168,GENERAL,GB,ACTIVE,2021-08-18T00:00:00Z
2138003DOTPQHUT7BF42,BRUMMER MULTI-STRATEGY (CAYMAN) LTD,N/A,N/A,"['C/O WALKERS CORPORATE LIMITED', '190 ELGIN AVENUE']",KY,KY1-9008,"['C/O BRUMMER & PARTNERS ASSET MANAGEMENT (UK) LTD', '31 MADDOX STREET']",GB,W1S 2PB,RA000086,WC-391455,FUND,KY,ACTIVE,2022-07-15T00:00:00Z
2138003DP84ZCJL8EB28,W.D. COE LIMITED,N/A,N/A,['20-28 NORWICH ROAD'],GB,IP1 2NH,['20-28 NORWICH ROAD'],GB,IP1 2NH,RA000585,00671546,GENERAL,GB,ACTIVE,2015-03-04T00:00:00Z
2138003DPFMEG7NGPF71,NAMECO (NO. 608) LIMITED,N/A,N/A,"['5TH FLOOR', '40 GRACECHURCH STREET']",GB,EC3V 0BT,"['5TH FLOOR', '40 GRACECHURCH STREET']",GB,EC3V 0BT,RA000585,04311790,GENERAL,GB,ACTIVE,2024-03-04T00:00:00Z
2138003DPBJ761H2ME62,DOMUS DEVELOPMENTS LIMITED,N/A,N/A,"['COUNTY HOUSE', 'CORNWALL AVENUE']",GB,N3 1LH,"['COUNTY HOUSE', 'CORNWALL AVENUE']",GB,N3 1LH,RA000585,00678738,GENERAL,GB,ACTIVE,2018-04-11T00:00:00Z
2138003DPXQ4WNX9IW91,LIN & SHU INVESTMENTS LIMITED,N/A,N/A,"['PORTCULLIS CHAMBERS 4/F,ELLEN SKELTON', 'PORTCULLIS CHAMBERS']",VG,VG1110,"['TRUSTNET (BRITISH VIRGIN ISLANDS) LIMITED OF TRUSTNET CHAMBERS', 'C/O TRUSTNET (BRITISH VIRGIN ISLANDS) LIMITED']",VG,VG1110,RA000063,579761,GENERAL,VG,ACTIVE,2017-09-18T00:00:00Z
2138003DPPMK1OURKX59,R E DOWSON WILL TRUST FOR DAVID DOWSON,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2018-01-05T00:00:00Z
2138003DPNBSMYLFNU02,THE JESSICA KATE MEYER DAWS 1966 TRUST,N/A,N/A,"['35 BOW STREET', 'FOREST HILLS']",US,11375,"['35 BOW STREET', 'FOREST HILLS']",US,11375,RA999999,,GENERAL,US-NY,ACTIVE,2023-05-31T00:00:00Z
2138003DOB1E9X662Q68,STICHTING HEDGE EMERGING MARKETS F&C I,N/A,N/A,"['C/O F&C NETHERLANDS B.V', 'JACHTHAVENWEG 109E']",NL,1081 KM,"['C/O F&C NETHERLANDS B.V', 'JACHTHAVENWEG 109E']",NL,1081 KM,RA999999,,FUND,NL,ACTIVE,2014-01-21T00:00:00Z
2138003DQNTDNX8A4460,BORMIO LIMITED,N/A,N/A,['THIRD FLOOR CAMBRIDGE HOUSE LE TRUCHOT'],GG,GY1 1WD,['1 CHURCHILL PLACE'],GB,E14 5HP,RA000383,51890,GENERAL,GG,INACTIVE,2014-07-25T00:00:00Z
2138003DQFSX9R32CY70,BAKER SSAS,N/A,N/A,"['C/O GRACE PENSION TRUSTEES LTD', 'UNIT G6, TEMPLE 1852 LOWER APPROACH ROAD, TEMPLE MEADS']",GB,BS1 6QS,"['C/O GRACE PENSION TRUSTEES LTD', 'UNIT G6, TEMPLE 1852 LOWER APPROACH ROAD, TEMPLE MEADS']",GB,BS1 6QS,RA999999,,GENERAL,GB,ACTIVE,2018-03-08T00:00:00Z
2138003DQHKB9ZDRJU57,FAMILY ASSET TRUST,N/A,N/A,"['C/O FAMILY INVESTMENT MANAGEMENT LIMITED', '16-17 WEST STREET']",GB,BN1 2RL,"['C/O FAMILY INVESTMENT MANAGEMENT LIMITED', '16-17 WEST STREET']",GB,BN1 2RL,RA000592,146631,FUND,GB,ACTIVE,2013-11-05T00:00:00Z
2138003DQONO55MA6D19,CHRISTABEL CORPORATE SERVICES LIMITED,N/A,N/A,"['118 Agias Fylaxeos, CHRISTABEL HOUSE']",CY,3087,"['118 Agias Fylaxeos, CHRISTABEL HOUSE']",CY,3087,RA000161,ΗΕ 205472,GENERAL,CY,ACTIVE,2017-10-13T00:00:00Z
2138003DQMU59SGII812,FRESHLEAF MEDIA LIMITED,N/A,N/A,"['1ST FLOOR', '2 THE SQUARE']",GB,BH21 1JA,"['1ST FLOOR', '2 THE SQUARE']",GB,BH21 1JA,RA000585,06427490,GENERAL,GB,ACTIVE,2017-08-25T00:00:00Z
2138003DPFIM8ASAE229,"ŽŪB ""AUGA SMILGIAI""",48510000P2S3LHJPX414,"AUGA group, AB","['PANEVEŽIO G. 23-1', 'SMILGIŲ MSTL.']",LT,LT-38375,"['PANEVĖŽIO G. 23-1', 'SMILGIŲ MSTL.']",LT,LT-38375,RA000430,168548972,GENERAL,LT,ACTIVE,2014-09-15T00:00:00Z
2138003DT51HE9QYRJ85,EIGHTCAP GROUP LTD,N/A,N/A,['40 GRACECHURCH STREET'],GB,EC3V 0BT,['40 GRACECHURCH STREET'],GB,EC3V 0BT,RA000585,12448314,GENERAL,GB,ACTIVE,2020-06-15T00:00:00Z
2138003DROY67FR1DQ91,THE G M CLIVE DISCRETIONARY SETTLEMENT,N/A,N/A,"['WHITFIELD', 'WORMBRIDGE']",GB,HR2 9BA,"['WHITFIELD', 'WORMBRIDGE']",GB,HR2 9BA,RA999999,,GENERAL,GB,ACTIVE,2018-01-12T00:00:00Z
2138003DRPYAOB53BN24,"EPIC II TEAM CO-INVEST, SLP",N/A,N/A,"[""1, ROUTE D'ESCH""]",LU,L-1470,"[""1, ROUTE D'ESCH""]",LU,L-1470,RA000432,B233564,GENERAL,LU,ACTIVE,2021-06-29T00:00:00Z
2138003DQQT6SNL4IL86,MBS SLATTERY TRUST,N/A,N/A,"['34 ORMEROD ROAD', 'STOKE BISHOP']",GB,BS8 1BB,"['34 ORMEROD ROAD', 'STOKE BISHOP']",GB,BS8 1BB,RA999999,,GENERAL,GB,ACTIVE,2017-12-28T00:00:00Z
