LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
213800U5O88Z94Y7FK39,HIGHAM TRUST,N/A,N/A,"['FLUSCO HOUSE', 'FLUSCO']",GB,CA11 0JA,"['FLUSCO HOUSE', 'FLUSCO']",GB,CA11 0JA,RA888888,1782774754,GENERAL,GB,ACTIVE,2022-01-20T00:00:00Z
213800U5NX1P7TWKQJ46,DR JH BREED DISCRETIONARY TRUST,N/A,N/A,"['LAMBRIGG', 'UNDERBARROW']",GB,LA8 8BL,"['LAMBRIGG', 'UNDERBARROW']",GB,LA8 8BL,RA999999,,GENERAL,GB,ACTIVE,2018-01-02T00:00:00Z
213800U5O9AZMLXSST58,THE NICHOLAS PARIS 2017 TRUST,N/A,N/A,['3 PEMBROKE GARDENS'],GB,W8 6HS,['3 PEMBROKE GARDENS'],GB,W8 6HS,RA999999,,GENERAL,GB,ACTIVE,2023-04-03T00:00:00Z
213800U5NAJYC3A2PH77,EBV ELEKTRONIK APS,XJI53DCPL7QABOWK4Z75,"AVNET, INC.","['ELKJÆRVEJ 19, 1., ÅBYHØJ']",DK,8230,"['ELKJÆRVEJ 19, 1., ÅBYHØJ']",DK,8230,RA000170,28311656,GENERAL,DK,ACTIVE,2020-07-30T00:00:00Z
213800U5NY38PPKD3E30,CHARILAOS APOSTOLIDES PUBLIC LTD,N/A,N/A,['75 ATHALASSAS AVENUE'],CY,2012,['75 ATHALASSAS AVENUE'],CY,2012,RA000161,ΗΕ 2518,GENERAL,CY,ACTIVE,2017-05-22T00:00:00Z
213800U5PYFW1M7OX494,R B BAKER WILL TRUST,N/A,N/A,"['PEARSON HARDS, FOUNTAIN HOUSE', '2 KINGSTON ROAD']",GB,KT3 3LR,"['PEARSON HARDS, FOUNTAIN HOUSE', '2 KINGSTON ROAD']",GB,KT3 3LR,RA999999,,GENERAL,GB,ACTIVE,2017-07-27T00:00:00Z
213800U5OR7C35J52Y12,PARTNERS GROUP TO SUB-FUND 1,N/A,N/A,"['C/O MUFG FUND SERVICES (CAYMAN) LIMITED', 'MUFG HOUSE, 227 ELGIN AVENUE', 'PO BOX 609']",KY,KY1-1107,"['C/O MUFG FUND SERVICES (CAYMAN) LIMITED', 'MUFG HOUSE, 227 ELGIN AVENUE', 'PO BOX 609']",KY,KY1-1107,RA999999,,FUND,KY,ACTIVE,2023-04-14T00:00:00Z
213800U5P8DLFXE7CR96,SCIENTIFIC INSTRUMENT CENTRE LIMITED(THE),N/A,N/A,"['C/O WINCHESTER BOURNE LTD', 'SULLIVAN COURT', 'WESSEX WAY, COLDEN COMMON']",GB,SO21 1WP,"['C/O WINCHESTER BOURNE LTD', 'SULLIVAN COURT', 'WESSEX WAY, COLDEN COMMON']",GB,SO21 1WP,RA000585,00435060,GENERAL,GB,ACTIVE,2018-02-20T00:00:00Z
213800U5QALM1MD2MQ13,OAKSCLIFF,N/A,N/A,['2 WEST PARADE ROAD'],GB,YO12 5ED,['2 WEST PARADE ROAD'],GB,YO12 5ED,RA000585,00613788,GENERAL,GB,ACTIVE,2024-10-15T00:00:00Z
213800U5QEAQ1CX6AJ56,RAYBÄCKHUVUD LIMITED,N/A,N/A,['1 BARNFIELD CRESCENT'],GB,EX1 1QT,['1 BARNFIELD CRESCENT'],GB,EX1 1QT,RA000585,12712819,GENERAL,GB,ACTIVE,2021-09-10T00:00:00Z
213800U5QPBL8I94MK97,ADIENT HOLDING MEXICO LLC,N/A,N/A,"['C/O THE CORPORATION TRUST COMPANY', 'CORPORATION TRUST CENTER 1209 ORANGE ST']",US,19801,"['C/O THE CORPORATION TRUST COMPANY', 'CORPORATION TRUST CENTER 1209 ORANGE ST']",US,19801,RA000602,5943835,GENERAL,US-DE,ACTIVE,2020-01-31T00:00:00Z
213800U5PXHOSKBEOD29,"CITY FOOTBALL GROUP USA, LLC",213800K6VVWALRH9UJ69,CITY FOOTBALL GROUP LIMITED,"['C/O CORPORATION SERVICE COMPANY', '251 LITTLE FALLS DRIVE']",US,19808,"['600 THIRD AVENUE, 30TH FLOOR']",US,10016,RA000602,5301193,GENERAL,US-DE,ACTIVE,2023-03-15T00:00:00Z
213800U5PQSHXJ2Q8534,TYNDRUM LIMITED,N/A,N/A,"[""2ND FLOOR, ST GEORGE'S COURT"", 'UPPER CHURCH STREET']",IM,IM1 1EE,"[""2ND FLOOR, ST GEORGE'S COURT"", 'UPPER CHURCH STREET']",IM,IM1 1EE,RA000405,124773C,GENERAL,IM,INACTIVE,2017-11-23T00:00:00Z
213800U5QPLRDOH2DQ13,"LEAGUE OF FRIENDS OF QUEEN ALEXANDRA HOSPITAL COSHAM, PORTSMOUTH",N/A,N/A,['131A TORONTO ROAD'],GB,PO2 7QD,['131A TORONTO ROAD'],GB,PO2 7QD,RA000589,223069,GENERAL,GB,ACTIVE,2017-09-19T00:00:00Z
213800U5R8Q5KGM2KU56,EASTERN POWER NETWORKS PLC,N/A,N/A,"['NEWINGTON HOUSE', '237 SOUTHWARK BRIDGE ROAD']",GB,SE1 6NP,"['NEWINGTON HOUSE', '237 SOUTHWARK BRIDGE ROAD']",GB,SE1 6NP,RA000585,02366906,GENERAL,GB,ACTIVE,2014-01-28T00:00:00Z
213800U5OA26ICBHXT69,BARRY H D CLEASBY DECEASED DISCRETIONARY,N/A,N/A,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,RA999999,,GENERAL,GB,ACTIVE,2017-10-25T00:00:00Z
213800U5PA6Z8GMRQB17,THE PRINCE OF WALES'S CHARITABLE FOUNDATION,N/A,N/A,"['FOUNDATION', 'CLARENCE HOUSE']",GB,SW1A 1BA,"['FOUNDATION', 'CLARENCE HOUSE']",GB,SW1A 1BA,RA999999,,GENERAL,GB,ACTIVE,2017-10-12T00:00:00Z
213800U5P13U64YX6E64,MET SERVE LTD PENSION SCHEME,N/A,N/A,"['C/O HURLEY TRUSTEE SERVICES LIMITED', '1 NEW WALK PLACE']",GB,LE1 6RU,"['C/O HURLEY TRUSTEE SERVICES LIMITED', '1 NEW WALK PLACE']",GB,LE1 6RU,RA000591,12010809,GENERAL,GB,ACTIVE,2017-08-01T00:00:00Z
213800U5OKLDU7BDW134,SCHRODERS RF REAL ESTATE DEBT FUND,N/A,N/A,"['C/O SCHRODER INVESTMENT MANAGEMENT AUSTRALIA LIMITED', 'LEVEL 20, 123 PITT STREET']",AU,2000,"['C/O SCHRODER INVESTMENT MANAGEMENT AUSTRALIA LIMITED', 'LEVEL 20, 123 PITT STREET']",AU,2000,RA999999,,FUND,AU,ACTIVE,2021-10-28T00:00:00Z
213800U5OQIKIKVAFJ23,SURVEY ASSOCIATION PTE. LTD.,213800ACUB4LYPEUH474,BESIGTELSES KONTORET AF 1914 A/S,"['8, CROSS STREET, #10-00', 'PWC BUILDING']",SG,048424,"['8, CROSS STREET, #10-00', 'PWC BUILDING']",SG,048424,RA000523,201422355H,GENERAL,SG,ACTIVE,2016-10-31T00:00:00Z
213800U5R9ESUEVIJS07,AMG GROUP LIMITED,N/A,N/A,['KELBURN BUSINESS PARK'],GB,PA14 6TD,['KELBURN BUSINESS PARK'],GB,PA14 6TD,RA000587,SC244104,GENERAL,GB,ACTIVE,2019-09-10T00:00:00Z
213800U5SDKBFJ9S1U44,THE C G SEYMOUR WILL TRUST,N/A,N/A,['THORNTREE'],GB,FK8 3EY,['THORNTREE'],GB,FK8 3EY,RA999999,,GENERAL,GB,ACTIVE,2017-11-15T00:00:00Z
213800U5TCPDGF23FE07,THE BIGGS FAMILY SETTLEMENT 2020,N/A,N/A,"['202 SHAKESPEARE TOWER', 'BARBICAN']",GB,EC2Y 8DR,"['202 SHAKESPEARE TOWER', 'BARBICAN']",GB,EC2Y 8DR,RA999999,,GENERAL,GB,ACTIVE,2021-09-08T00:00:00Z
213800U5TDP8E6OMR615,AGROKULTURA FARMING UK LTD,N/A,N/A,"['20, LITTLE BRITAIN']",GB,EC1A 7DH,"['20, LITTLE BRITAIN']",GB,EC1A 7DH,RA000585,08366496,GENERAL,GB,INACTIVE,2017-12-15T00:00:00Z
213800U5TH1QPA6OIV46,BASIL HAMILTON WHITEFORD CHARITY FOR THE POOR,N/A,N/A,['37 SCOTT ROAD'],GB,PL2 3DX,['37 SCOTT ROAD'],GB,PL2 3DX,RA000589,248522,GENERAL,GB,ACTIVE,2017-10-16T00:00:00Z
213800U5S34L6HYVUD57,THE POLLACK (SIPP BENEFITS) DISCRETIONARY TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-10-30T00:00:00Z
213800U5RJ6DAM5NBX96,6-10 LOWNDES SQUARE MANAGEMENT COMPANY LIMITED,YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,['80 FENCHURCH STREET'],GB,EC3M 4AE,['80 FENCHURCH STREET'],GB,EC3M 4AE,RA000585,01842646,GENERAL,GB,ACTIVE,2015-11-05T00:00:00Z
213800U5RL5XL9YAJE90,THE WILL OF FLORENCE BISHOP GIBSON,N/A,N/A,['10 GROSVENOR ROAD'],GB,LL11 1SD,['10 GROSVENOR ROAD'],GB,LL11 1SD,RA999999,,GENERAL,GB,ACTIVE,2018-05-02T00:00:00Z
213800U5TNGQ9GYIH429,AR. AN. CONSTRUCTIONS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,N/A,N/A,['MEGALOU SPILEOU 34'],GR,11522,['MEGALOU SPILEOU 34'],GR,11522,RA000685,145641601000,GENERAL,GR,ACTIVE,2021-04-06T00:00:00Z
213800U5S3O1D9S8SY78,COSMOTE PAYMENTS - ΥΠΗΡΕΣΙΕΣ ΗΛΕΚΤΡΟΝΙΚΟΥ ΧΡΗΜΑΤΟΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ,ELPUFM0XZRZO4LFXW404,ΟΡΓΑΝΙΣΜΟΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΤΗΣ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,['KIFISIAS 99'],GR,15124,['KIFISIAS 99'],GR,15124,RA000685,146551801000,GENERAL,GR,ACTIVE,2018-11-16T00:00:00Z
213800U5SM5UEEWTS831,JAMES CARRUTH TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-11-10T00:00:00Z
213800U5SZ3PP8VRC606,BAE SYSTEMS PLC EMPLOYEE SHARE OWNERSHIP PLAN,N/A,N/A,['13 Castle Street'],JE,JE1 1ES,['13 Castle Street'],JE,JE1 1ES,RA999999,,GENERAL,JE,ACTIVE,2017-10-02T00:00:00Z
213800U5TSG81BGV2S25,BLACKSTONE TACTICAL OPPORTUNITIES FUND IV - LUX (USRPHC) AIV SCSP,N/A,N/A,"['11-13, BOULEVARD DE LA FOIRE']",LU,L-1528,"['11-13, BOULEVARD DE LA FOIRE']",LU,L-1528,RA000432,B280896,GENERAL,LU,ACTIVE,2023-11-21T00:00:00Z
213800U5SC36BB1BAM42,CHOICES CPO 1 LTD,N/A,N/A,"['SUITE 1, 11TH FLOOR', 'ARRIVE, BLUE BUILDING', 'MEDIACITYUK, Salford Quays']",GB,M50 2ST,"['SUITE 1, 11TH FLOOR', 'ARRIVE, BLUE BUILDING', 'MEDIACITYUK, Salford Quays']",GB,M50 2ST,RA000585,12835487,GENERAL,GB,ACTIVE,2020-09-22T00:00:00Z
213800U5TY1VLDEQM913,S P PEASE 1984 SETTLEMENT,N/A,N/A,['EAST RUDHAM'],GB,PE31 8RQ,['EAST RUDHAM'],GB,PE31 8RQ,RA999999,,GENERAL,GB,ACTIVE,2017-12-01T00:00:00Z
213800U5V5SML38H3F59,OÜ VILIMA INVEST,N/A,N/A,"['Paavli', 'Vilima küla']",EE,92237,"['Paavli', 'Vilima küla']",EE,92237,RA000181,14098824,GENERAL,EE,ACTIVE,2022-10-18T00:00:00Z
213800U5UHKS9H9I7U21,THE SPARROW SETTLEMENT TRUST,N/A,N/A,"['ANSON COURT', 'LA ROUTE DES CAMPS']",GG,GY4 6AD,"['ANSON COURT', 'LA ROUTE DES CAMPS']",GG,GY4 6AD,RA999999,,GENERAL,GG,ACTIVE,2017-12-20T00:00:00Z
213800U5VLHJG431IC34,BCP SPECIAL OPPORTUNITIES FEEDER FUND III (LUX) SCSP,N/A,N/A,"['18, RUE ERASME']",LU,L-1468,"['C/O BC PARTNERS MANAGEMENT S.À R.L', '18, RUE ERASME']",LU,L-1468,RA000432,B273453,FUND,LU,ACTIVE,2023-09-21T00:00:00Z
213800U5VFNTDLBRB272,MAJOR PAUL IAN CRAVEN PAYNE SETTLEMENT ON PAUL FREDERICK CRAVEN PAYNE,N/A,N/A,"['15 PHOENIX TERRACE, CATHERINE STREET']",GB,BA11 1DB,"['15 PHOENIX TERRACE, CATHERINE STREET']",GB,BA11 1DB,RA999999,,GENERAL,GB,ACTIVE,2017-12-01T00:00:00Z
213800U5VKWWTONLHM60,WEST MIDLAND SAFARI PARK LIMITED,N/A,N/A,['SPRING GROVE HOUSE'],GB,DY12 1LF,['SPRING GROVE HOUSE'],GB,DY12 1LF,RA000585,06449517,GENERAL,GB,ACTIVE,2015-05-06T00:00:00Z
213800U5U9T7D3KGOI88,LEEBURN FINANCIAL PLANNING (NI) LIMITED,N/A,N/A,['56 BACHELORS WALK'],GB,BT28 1XN,['56 BACHELORS WALK'],GB,BT28 1XN,RA000586,NI628209,GENERAL,GB,ACTIVE,2017-11-06T00:00:00Z
213800U5W3MN6LHLSJ31,EQC AGRIFUND LTD.,N/A,N/A,"['C/O BM CORPORATE SERVICES LTD', 'SOFIA HOUSE, 3RD FLOOR, 48 CHURCH STREET']",BM,HM 08,"['C/O BM CORPORATE SERVICES LTD', 'SOFIA HOUSE, 3RD FLOOR, 48 CHURCH STREET']",BM,HM 08,RA000028,48190,GENERAL,BM,ACTIVE,2017-06-29T00:00:00Z
213800U5WM1Y3WE84918,THE PHILIP THOMAS HAYHOE WILL TRUST,N/A,N/A,"['RATHBONE INVESTMENT MANAGEMENT', 'PORT OF LIVERPOOL BUILDING']",GB,L3 1NW,"['RATHBONE INVESTMENT MANAGEMENT', 'PORT OF LIVERPOOL BUILDING']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2022-04-01T00:00:00Z
213800U5WRJJRT88GV93,THE SGGC 1994/2 TRUST,N/A,N/A,"['MOUNT PLEASANT FARM', 'RUGBY ROAD']",GB,CV23 9EJ,"['MOUNT PLEASANT FARM', 'RUGBY ROAD']",GB,CV23 9EJ,RA999999,,GENERAL,GB,ACTIVE,2017-11-30T00:00:00Z
213800U5V95URATAIS47,PAULETTE MATHILDE HELENE STEVENS WILL TRUST,N/A,N/A,"['16 BRIDGE STREET', 'ANDOVER']",GB,SP10 IBJ,"['16 BRIDGE STREET', 'ANDOVER']",GB,SP10 IBJ,RA999999,,GENERAL,GB,ACTIVE,2017-12-19T00:00:00Z
213800U5XIKJPVVTMN82,PENSIONDANMARK HOLDING A/S,N/A,N/A,['LANGELINIE ALLÉ 43'],DK,2100,['LANGELINIE ALLÉ 43'],DK,2100,RA000170,29194238,GENERAL,DK,ACTIVE,2016-12-12T00:00:00Z
213800U5XVU6HSH6GF49,THE PRINCIPAL AND FELLOWS OF NEWNHAM COLLEGE,N/A,N/A,['SIDGWICK AVENUE'],GB,CB3 9DF,['SIDGWICK AVENUE'],GB,CB3 9DF,RA000589,1137512,GENERAL,GB,ACTIVE,2014-04-03T00:00:00Z
213800U5W7V6B66KMI42,J E L WOOD - £10000 TRUST,N/A,N/A,"['FLORICANS', 'BRANKSOMEWOOD ROAD']",GB,GU51 4JU,"['FLORICANS', 'BRANKSOMEWOOD ROAD']",GB,GU51 4JU,RA999999,,GENERAL,GB,ACTIVE,2017-09-01T00:00:00Z
213800U5VRMTXECEEY25,THE HRUSKA 2015 SETTLEMENT,N/A,N/A,"['C/O ALTUM TRUSTEES LIMITED', '1ST FLOOR, LIBERATION HOUSE', 'CASTLE STREET']",JE,JE1 1GL,"['C/O ALTUM TRUSTEES LIMITED', '1ST FLOOR, LIBERATION HOUSE', 'CASTLE STREET']",JE,JE1 1GL,RA999999,,GENERAL,JE,ACTIVE,2017-08-31T00:00:00Z
213800U5W7DQLS65RY30,OPTIMA INCOME 2030 ΟΜΟΛΟΓΙΑΚΟ,2138008NSD1X1XFUK750,ΤΡΑΠΕΖΑ OPTIMA BANK A.E.,['330 OLYMPIONIKON & VENIZELOU STR.'],GR,15451,"['C/O OPTIMA ASSET MANAGEMENT MUTUAL FUND MANAGEMENT COMPANY S.A.', '330 OLYMPIONIKON & VENIZELOU STR.']",GR,15451,RA000377,,FUND,GR,ACTIVE,2025-01-08T00:00:00Z
213800U629BK35EM2D66,BLACKBONE LIMITED,N/A,N/A,"['BERKELEY TOWNSEND HUNTER HOUSE', '150 HUTTON ROAD', 'Shenfield']",GB,CM15 8NL,"['81, RIVINGTON STREET']",GB,EC2A 3AY,RA000585,06040928,GENERAL,GB,ACTIVE,2018-01-16T00:00:00Z
213800U6186WQUDUBR29,"Nová Bodva, družstvo",N/A,N/A,['Turnianska Nová Ves 140'],SK,044 02,['Turnianska Nová Ves 140'],SK,044 02,RA000526,36861413,GENERAL,SK,ACTIVE,2014-02-27T23:00:00Z
213800U5ZY4IFG1S1Z62,BNPP SINGAPORE FUNDING PARTNERSHIP,N/A,N/A,"['20 COLLYER QUAY, #01-01,']",SG,049319,"['20 COLLYER QUAY, #01-01,']",SG,049319,RA000523,53105155B,GENERAL,SG,INACTIVE,2014-05-22T00:00:00Z
213800U5YGNEOIF6FI38,INTERNATIONAL MENTORING ASSOCIATES (GUERNSEY) LIMITED OCCUPATIONAL PENSION PLAN NUMBER ONE,N/A,N/A,"['PO BOX 286', 'FLOOR 2, TRAFALGAR COURT', 'Les Banques']",GG,GY1 4LY,"['PO BOX 286', 'FLOOR 2, TRAFALGAR COURT', 'Les Banques']",GG,GY1 4LY,RA999999,,GENERAL,GG,ACTIVE,2017-12-02T00:00:00Z
213800U61E49CN8EEI35,D & P ADVISORS LLP,N/A,N/A,"['SIXTH FLOOR, CAPITAL TOWER', '91 WATERLOO ROAD']",GB,SE1 8RT,['4 DEVONSHIRE STREET'],GB,W1W 5DT,RA000592,733936,GENERAL,GB,ACTIVE,2016-11-08T00:00:00Z
213800U5Z4L2VQCBR169,EASTERN EUROPEAN PROPERTY FUND LIMITED,N/A,N/A,"['P.O. Box 650', '1st Floor Royal Chambers', ""St Julian's Avenue""]",GG,GY1 3JX,"['P.O. Box 650', '1st Floor Royal Chambers', ""St Julian's Avenue""]",GG,GY1 3JX,RA000383,44424,GENERAL,GG,ACTIVE,2016-12-29T00:00:00Z
213800U5YJPM8TMAG792,ESTANT LIMITED SMALL SELF INVESTED PENSION SCHEME,N/A,N/A,"['C/O BARNETT WADDINGHAM LLP', 'PORT OF LIVERPOOL BUILDING']",GB,L3 1BW,"['C/O BARNETT WADDINGHAM LLP', 'PORT OF LIVERPOOL BUILDING', 'PIER HEAD']",GB,L3 1BW,RA999999,,GENERAL,GB,ACTIVE,2017-09-07T00:00:00Z
213800U612GBAU297O18,THE ANGUS ASHTON DEED OF VARIATION SETTLEMENT 2018,N/A,N/A,['2 CLOUDESLEY SQUARE'],GB,N1 0HT,['2 CLOUDESLEY SQUARE'],GB,N1 0HT,RA999999,,GENERAL,GB,ACTIVE,2018-10-30T00:00:00Z
213800U5YHYSAGRKV313,NTS TRUSTEES LIMITED,N/A,N/A,"['C/O DENTONS PENSION MANAGEMENT LIMITED', 'SUTTON HOUSE WEYSIDE PARK, CATTESHALL LANE']",GB,GU7 1XE,"['C/O DENTONS PENSION MANAGEMENT LIMITED', 'SUTTON HOUSE WEYSIDE PARK, CATTESHALL LANE']",GB,GU7 1XE,RA000585,01407848,GENERAL,GB,ACTIVE,2018-01-09T00:00:00Z
213800U62JIJHOSG9O06,PAYRECAI LIMITED,N/A,N/A,"['54 BLOOMFIELD AVENUE', 'MOAT HOUSE']",GB,BT5 5AD,"['54 BLOOMFIELD AVENUE', 'MOAT HOUSE']",GB,BT5 5AD,RA000586,NI685698,GENERAL,GB,ACTIVE,2022-02-25T00:00:00Z
213800U6351891M4WI90,STRATA HOMES LIMITED,N/A,N/A,"['QUAY POINT', 'LAKESIDE BOULEVARD']",GB,DN4 5PL,"['QUAY POINT', 'LAKESIDE BOULEVARD']",GB,DN4 5PL,RA000585,01709069,GENERAL,GB,ACTIVE,2016-02-26T00:00:00Z
213800U63AG5ER6BZI55,IRCANTEC CRÉDIT EURO AXA IM,N/A,N/A,['TOUR MAJUNGA LA DEFENSE 9-6 PLACE DE LA PYRAMIDE'],FR,92800,"['C/O AXA INVESTMENT MANAGERS PARIS', 'TOUR MAJUNGA LA DEFENSE 9-6 PLACE DE LA PYRAMIDE']",FR,92800,RA999999,,FUND,FR,NULL,2022-06-20T00:00:00Z
213800U5Y2Y65CE5L409,HANG SENG FUTURES LIMITED,5493009Z5F07LWZYMK62,恒生銀行有限公司,['83 DES VOEUX ROAD CENTRAL'],HK,,['8 CANADA SQUARE'],GB,E14 5HQ,RA000388,10441834,GENERAL,HK,ACTIVE,2014-04-02T00:00:00Z
213800U62QESGOS32407,EQT FRANCE STUDENT INVESTMENTS HOLDCO S.ÀR.L.,N/A,N/A,"['51A, BOULEVARD ROYAL']",LU,L-2449,"['51A, BOULEVARD ROYAL']",LU,L-2449,RA000432,B278455,GENERAL,LU,ACTIVE,2023-10-03T00:00:00Z
213800U62HA18IMBAO63,BEATRICE JANE VERNON 4 ASSET PRESERVATION TRUST,N/A,N/A,"['OAK HOUSE', 'WYBUNBURY LANE']",GB,CW5 7JP,"['OAK HOUSE', 'WYBUNBURY LANE']",GB,CW5 7JP,RA999999,,GENERAL,GB,ACTIVE,2019-10-07T00:00:00Z
213800U64CZKRIL31F64,LDI PRIVATE SUB-FUND 36 GBP,N/A,N/A,"['49, AVENUE J-F KENNEDY']",LU,L-1855,"['C/O COLUMBIA THREADNEEDLE LUXEMBOURG S.A.', '49, AVENUE J.F KENNEDY']",LU,L-1855,RA000433,O00004431_00000164,FUND,LU,ACTIVE,2017-09-04T00:00:00Z
213800U63CAMCSC6VC75,SIR LYNTON WHITE GRANDCHILDREN'S SETTLEMENT,N/A,N/A,['5 FLEET PLACE'],GB,EC4M 7RD,['5 FLEET PLACE'],GB,EC4M 7RD,RA999999,,GENERAL,GB,ACTIVE,2017-12-27T00:00:00Z
213800U63JSMFXS8ET71,ELGIN EDUCATION (FORFAR & CARNOUSTIE) LIMITED,N/A,N/A,"['C/O RESOLIS LIMITED', 'EXCHANGE TOWER, 11TH FLOOR, 19 CANNING STREET']",GB,EH3 8EG,"['C/O RESOLIS LIMITED', 'EXCHANGE TOWER, 11TH FLOOR, 19 CANNING STREET']",GB,EH3 8EG,RA000587,SC304795,GENERAL,GB,ACTIVE,2014-03-06T00:00:00Z
