LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
335800AK8OHJ9DFQR710,KISCO TRADING INDIA PRIVATE LIMITED,N/A,N/A,"['OFFICE NO.607 06TH FLOOR,TIME TOWER,M G ROAD GURUGRAM']",IN,122002,"['OFFICE NO.607 06TH FLOOR,TIME TOWER,M G ROAD GURUGRAM']",IN,122002,RA000394,U51909HR2012FTC045231,GENERAL,IN,ACTIVE,2018-04-12T12:15:23Z
335800AK9ZXMG1YLOL74,BARODA BNP PARIBAS LARGE CAP FUND,N/A,N/A,"['BARODA BNP PARIBAS MUTUAL FUND,BNP PARIBAS HOUSE', '1 NORTH AVENUE, MAKER MAXITY,', 'BANDRA KURLA COMPLEX, BANDRA-EAST,']",IN,400051,"['C/O BARODA BNP PARIBAS ASSET MANAGEMENT INDIA PRIVATE LIMITED', 'BARODA BNP PARIBAS MUTUAL FUND,BNP PARIBAS HOUSE', '1 NORTH AVENUE, MAKER MAXITY,', 'BANDRA KURLA COMPLEX, BANDRA-EAST,']",IN,400051,RA000697,INF251K01HN7,FUND,IN,ACTIVE,2018-03-27T11:56:57Z
335800AK8XCQXSZ25V84,ASHTEKAR JEWELLERS,N/A,N/A,"['GROUND, 596, ASHTEKAR JEWELLERS, LAXMI ROAD, SADASHIV PETH']",IN,411030,"['GROUND, 596, ASHTEKAR JEWELLERS, LAXMI ROAD, SADASHIV PETH']",IN,411030,RA000754,27AACFA0860G1ZU,GENERAL,IN,ACTIVE,2023-08-25T09:52:58Z
335800AK6JADJMA6A980,KING-STON GARDENS,N/A,N/A,"['H.NO.130', 'BHULLAR AVENUE', 'FATEHGARH CHURIAN ROAD']",IN,143001,"['H.NO.130', 'BHULLAR AVENUE', 'FATEHGARH CHURIAN ROAD']",IN,143001,RA000900,UDYAM-PB-01-0090751,GENERAL,IN,ACTIVE,2024-10-17T08:42:43Z
335800AK9UEZFRVTKE95,K S P AGENCIES,N/A,N/A,"['119/76-142', 'FIRST FLOOR', 'DARSHANPURWA']",IN,208012,"['119/76-142', 'FIRST FLOOR', 'DARSHANPURWA']",IN,208012,RA000754,09ABBFK5364R1ZL,GENERAL,IN,ACTIVE,2024-12-03T04:57:20Z
335800AK9NWI8EKB4E59,ECONOMY PROCESS SOLUTIONS PRIVATE LIMITED,N/A,N/A,"['PLOT CTS NO.96, OFFICE UNIT 1401', '14TH FLOOR VIKAS CENTRE', 'CHEMBUR']",IN,400074,"['PLOT CTS NO.96, OFFICE UNIT 1401', '14TH FLOOR VIKAS CENTRE', 'CHEMBUR']",IN,400074,RA000394,U74999MH2015PTC263963,GENERAL,IN,ACTIVE,2023-12-02T09:32:12Z
335800AK6Q288VISZ788,S S MACHINERIES,N/A,N/A,"['PLOT NO 54 MELDI ESTATE,', 'NR GOTA RAILWAY CROSSING', 'GOTA']",IN,382481,"['PLOT NO 54 MELDI ESTATE,', 'NR GOTA RAILWAY CROSSING', 'GOTA']",IN,382481,RA000709,0813021898,GENERAL,IN,ACTIVE,2018-06-01T12:50:47Z
335800AK8BESGOUXBK35,SREE KRISHNA POWER ENGINEERING AND CONSULTANCY PRIVATE LIMITED,N/A,N/A,"['NO. 28, GANDHI NAGAR MAIN ROAD', 'MADAMBAKKAM, RAJAKILPAKKAM,', 'TAMBARAM']",IN,600073,"['NO. 28, GANDHI NAGAR MAIN ROAD', 'MADAMBAKKAM, RAJAKILPAKKAM,', 'TAMBARAM']",IN,600073,RA000394,U45204TN2009PTC070369,GENERAL,IN,ACTIVE,2024-10-19T12:08:37Z
335800AKBIN111ZDRH16,A K PANELS,N/A,N/A,"['1-312C, KAMBALA PADAV VIA KONAJE,', 'PAJEER,', 'KURNAD', 'DAKSHIN KANNAD']",IN,574153,"['1-312C, KAMBALA PADAV VIA KONAJE,', 'PAJEER,', 'KURNAD', 'DAKSHIN KANNAD']",IN,574153,RA000709,0791006301,GENERAL,IN,ACTIVE,2019-04-26T11:25:51Z
335800AK91Y7IYQPVB72,WATSUN INFRABUILD PRIVATE LIMITED,3358004RA32K53YGBC38,CONTINUUM GREEN ENERGY LIMITED,"['OFFICE NO.4, FIRST FLOOR', 'CITY CENTRE, OPPOSITE MANDAVI', 'OCTROI, COMMERCE COLLEGE ROAD,', 'BHUJ, KACHCHH']",IN,370001,"[""402 & 404, DELPHI 'C' WING"", 'HIRANANDANI BUSINESS PARK', 'ORCHARD AVENUE, POWAI', 'MUMBAI']",IN,400076,RA000394,U45400GJ2010PTC060918,GENERAL,IN,ACTIVE,2018-10-20T12:39:00Z
335800AKBK662ISUDX44,YUTAKA AUTOPARTS INDIA PRIVATE LIMITED,N/A,N/A,"['1005, ROOTS TOWER,', 'PLOT NO.7 DISTRICT CENTER,', 'NEAR NIRMAN VIHAR METRO STATION', 'LAXMINAGAR EAST DELHI']",IN,110092,"['1005, ROOTS TOWER,', 'PLOT NO.7 DISTRICT CENTER,', 'NEAR NIRMAN VIHAR METRO STATION', 'LAXMINAGAR EAST DELHI']",IN,110092,RA000394,U35923DL2007FTC160180,GENERAL,IN,ACTIVE,2020-09-10T10:03:00Z
335800AKBY98LZIAYT45,MSK CONSULTANTS AND ENGINEERS PVT LTD,N/A,N/A,"['PLOT NO.186/B', 'FLAT NO.A-1', 'SRI TIRUMALA MENSION', 'S.R. NAGAR']",IN,500038,"['PLOT NO.186/B', 'FLAT NO.A-1', 'SRI TIRUMALA MENSION', 'S.R. NAGAR']",IN,500038,RA000394,U74999TG2012PTC079718,GENERAL,IN,ACTIVE,2019-07-18T13:58:52Z
335800AKADM25QA9OC62,BANSAL ISPAT UDYOG,N/A,N/A,"['GT ROAD', 'SIRHIND SIDE', 'FATEHGARH SAHIB']",IN,147301,"['GT ROAD', 'SIRHIND SIDE', 'FATEHGARH SAHIB']",IN,147301,RA000754,03AABFB4634Q1ZF,GENERAL,IN,ACTIVE,2021-09-18T07:44:34Z
335800AKBLSMB2CPCO98,NISSAN MOTOR INDIA PRIVATE LIMITED,353800DRBDH1LUTNAY26,日産自動車株式会社,"['PLOT NO.1A', 'SIPCOT INDUSTRIAL AREA', 'ORGADAM,MATTUR POST', 'SRIPERUMPUDUR']",IN,602105,"['PLOT NO.1A', 'SIPCOT INDUSTRIAL AREA', 'ORGADAM,MATTUR POST', 'SRIPERUMPUDUR']",IN,602105,RA000394,U34100TN2005PTC073897,GENERAL,IN,ACTIVE,2018-01-15T13:27:04Z
335800AKC2Y6ZRIZ7R50,MARVEL PROPERTIES PRIVATE LIMITED,N/A,N/A,"['NO. 6/12,', 'PRIMROSE ROAD,']",IN,560025,"['NO. 6/12,', 'PRIMROSE ROAD,']",IN,560025,RA000394,U45200KA2008PTC132756,GENERAL,IN,ACTIVE,2024-04-23T12:31:20Z
335800AKEDYVUQ2YCD53,DARSHANAM INFRACON,N/A,N/A,"['DARSHANAM SPINAL STONE,', 'B/H ISCON HEIGHTS GOTRI ROAD', 'GOTRI']",IN,390021,"['DARSHANAM SPINAL STONE,', 'B/H ISCON HEIGHTS GOTRI ROAD', 'GOTRI']",IN,390021,RA000754,24AASFD4105B1ZX,GENERAL,IN,ACTIVE,2023-03-03T12:33:22Z
335800AKDOKM1DGICU11,TEEMAGE BUILDERS PRIVATE LIMITED,N/A,N/A,"['6/35, COLLEGE ROAD, 1ST CROSS STREET,']",IN,641602,"['6/35, COLLEGE ROAD, 1ST CROSS STREET,']",IN,641602,RA000394,U45202TZ2007PTC014038,GENERAL,IN,ACTIVE,2019-04-15T11:15:18Z
335800AKE8PEPVPERF25,GARG OILS,N/A,N/A,"['VILLAGE BAILARA, TEHSIL NADBAI, NADBAI,']",IN,321602,"['VILLAGE BAILARA, TEHSIL NADBAI, NADBAI,']",IN,321602,RA000754,08AAOFG1207B1ZV,GENERAL,IN,ACTIVE,2022-01-18T08:11:48Z
335800AKCDCAUDNRZY44,MINDPOWER FINSOURCE SERVICES PRIVATE LIMITED,N/A,N/A,"['B-302, ATMA HOUSE, OPP. OLD R.B.I.', 'NR. TIMES OF INDIA', 'ASHRAM ROAD']",IN,380009,"['B-302, ATMA HOUSE, OPP. OLD R.B.I.', 'NR. TIMES OF INDIA', 'ASHRAM ROAD']",IN,380009,RA000394,U93000GJ2007PTC051284,GENERAL,IN,ACTIVE,2024-01-11T07:16:45Z
335800AKDC7T933T3I86,HINDUSTAN AERONAUTICS LIMITED,N/A,N/A,"['15/1, CUBBON ROAD, POST BOX NO.5150']",IN,560001,"['15/1, CUBBON ROAD, POST BOX NO.5150']",IN,560001,RA000394,L35301KA1963GOI001622,GENERAL,IN,ACTIVE,2019-01-14T11:50:57Z
335800AKCJ4ZFQLX1E29,DR. RAM MANOHAR LOHIA INSTITUTE OF MEDICAL SCIENCES,N/A,N/A,"['VIBHUTI KHAND', 'GOMTI NAGAR']",IN,226010,"['VIBHUTI KHAND', 'GOMTI NAGAR']",IN,226010,RA000754,09AAAJD1459L2Z1,GENERAL,IN,ACTIVE,2024-07-03T06:50:12Z
335800AKC2PGFS9NLD47,SEARS IT & MANAGEMENT SERVICES INDIA PRIVATE LIMITED,N/A,N/A,"['4th Floor Wing 2 Cluster D, EON Free ZoneKharadi Phase I, Pune, Pune, Maharashtra, India,']",IN,411014,"['4th Floor Wing 2 Cluster D, EON Free ZoneKharadi Phase I, Pune, Pune, Maharashtra, India,']",IN,411014,RA000394,U74900PN2009FTC134832,GENERAL,IN,ACTIVE,2020-03-30T13:08:52Z
335800AKDGA8RAJDTV30,S. S. INDUSTRIES,N/A,N/A,"['E - 63, M.I.D.C AREA']",IN,425003,"['E - 63, M.I.D.C AREA']",IN,425003,RA999999,,GENERAL,IN,ACTIVE,2022-06-20T09:27:20Z
335800AKDEAPQDV9RL83,360 ONE EQUITY OPPORTUNITY FUND SERIES 2,N/A,N/A,"['IIFL CENTRE', 'KAMALA CITY', 'SENAPATI BAPAT MARG', 'LOWER PAREL']",IN,400013,"['C/O 360 ONE ASSET MANAGEMENT LIMITED IIFL CENTRE', 'KAMALA CITY', 'SENAPATI BAPAT MARG', 'LOWER PAREL']",IN,400013,RA000395,IN/AIF3/12-13/0016,FUND,IN,ACTIVE,2022-12-23T05:31:08Z
335800AKEMBUSL7S8N22,LALLY AUTOMOBILES (INDIA) PRIVATE LIMITED,N/A,N/A,"['PLOT NO 6', 'INDUSTRIAL AREA PHASE 1']",IN,160002,"['PLOT NO 6', 'INDUSTRIAL AREA PHASE 1']",IN,160002,RA000394,U70109CH2010PTC032537,GENERAL,IN,ACTIVE,2023-05-03T11:45:08Z
335800AKF2P5ROJXKQ56,ACTIVE ENTERPRISES,N/A,N/A,"['PLOT NO.6', 'JAI HIND SOCIETY', 'SHYAM NAGAR']",IN,440037,"['PLOT NO.6', 'JAI HIND SOCIETY', 'SHYAM NAGAR']",IN,440037,RA000754,27AAPFA1567K1Z2,GENERAL,IN,ACTIVE,2022-03-05T08:11:57Z
335800AKFFMMUBMNJ194,E V HOMES CONSTRUCTIONS PRIVATE LIMITED,N/A,N/A,"['OFFICE NO 212 VARDHAMAN CHAMBERS', 'A WING PLOT NO 84 SECTOR 17', 'VASHI']",IN,400703,"['OFFICE NO 212 VARDHAMAN CHAMBERS', 'A WING PLOT NO 84 SECTOR 17', 'VASHI']",IN,400703,RA000394,U45200MH2005PTC155637,GENERAL,IN,ACTIVE,2023-03-20T12:06:24Z
335800AKFL1QNYSI8J45,SHRI RAMAN BIHARI AGRO INDUSTRIES PRIVATE LIMITED,N/A,N/A,"['135 N BLOCK', 'KIDWAI NAGAR']",IN,208011,"['135 N BLOCK', 'KIDWAI NAGAR']",IN,208011,RA000394,U15311UP2004PTC028485,GENERAL,IN,ACTIVE,2023-03-06T12:33:06Z
335800AKEJO41PDJYN32,KK LIGHTING INDIA PRIVATE LIMITED,N/A,N/A,"['PLOT NO. 88,89 & 71, SECTOR-53, PHASE-V, HSIIDC INDUSTRIAL ESTATE KUNDLI,']",IN,131028,"['PLOT NO. 88,89 & 71, SECTOR-53, PHASE-V, HSIIDC INDUSTRIAL ESTATE KUNDLI,']",IN,131028,RA000394,U74999HR2018PTC074954,GENERAL,IN,ACTIVE,2024-01-31T10:55:50Z
335800AKH2CUCY6Q9663,SHRE RICE PROWIN PRIVATE LIMITED,N/A,N/A,"['33/A2, KARUPPANNAN STREET, R.P.PUDUR']",IN,637001,"['33/A2, KARUPPANNAN STREET, R.P.PUDUR']",IN,637001,RA000394,U15490TZ2020PTC033694,GENERAL,IN,ACTIVE,2022-01-13T12:47:32Z
335800AKJ6OPVG1IIG20,BARANI SILKS PRIVATE LIMITED,N/A,N/A,"['D.NO.155', 'SHENBAGAVINAYAGAR KOIL STREET']",IN,627811,"['D.NO.155', 'SHENBAGAVINAYAGAR KOIL STREET']",IN,627811,RA000394,U18109TN2020PTC135141,GENERAL,IN,ACTIVE,2022-11-24T11:18:23Z
335800AKH1SY5ERW1R26,MASKARA VINIMAY PVT LTD,N/A,N/A,"['Ranisati Weigh Bridge', 'Mithapur, Uttar Dinajpur']",IN,733201,"['Ranisati Weigh Bridge', 'Mithapur, Uttar Dinajpur']",IN,733201,RA000394,U51109WB2005PTC106952,GENERAL,IN,ACTIVE,2018-11-01T18:28:50Z
335800AKK9FAISHSS109,PENINSULA SMART GRID SOLUTIONS PRIVATE LIMITED,N/A,N/A,"['16TH FLOOR, BUILDING NO 5', 'BLOCK C, DLF CYBER CITY', 'DLF QE']",IN,122002,"['16TH FLOOR, BUILDING NO 5', 'BLOCK C, DLF CYBER CITY', 'DLF QE']",IN,122002,RA000394,U27900HR2024PTC118171,GENERAL,IN,ACTIVE,2024-08-31T13:29:18Z
335800AKKI2DPVILKC37,ERGODE TRADING PRIVATE LIMITED,N/A,N/A,"['44,JAMNADAS INDUSTRIAL ESTATE,OPP. JAWAHAR TALKIES DR. R.P. ROAD, MULUND WEST']",IN,400080,"['44,JAMNADAS INDUSTRIAL ESTATE,OPP. JAWAHAR TALKIES DR. R.P. ROAD, MULUND WEST']",IN,400080,RA000394,U52100MH2016PTC274816,GENERAL,IN,ACTIVE,2022-10-27T10:07:34Z
335800AKK93YSJB1QZ58,IQ CITY FOUNDATION,N/A,N/A,"['BIZRA ROAD, SOVAPUR, BARDHAMAN']",IN,713205,"['BIZRA ROAD, SOVAPUR, BARDHAMAN']",IN,713205,RA000754,19AAAAI8207J1ZJ,GENERAL,IN,ACTIVE,2019-07-10T11:17:41Z
335800AKKNJHFHBA5553,UTI MEDIUM DURATION FUND,N/A,N/A,"['UTI TOWER', 'BANDRA KURLA COMPLEX', 'GN BLOCK', 'BANDRA (EAST)']",IN,400051,"['C/O UTI ASSET MANAGEMENT COMPANY LIMITED UTI TOWER', 'BANDRA KURLA COMPLEX', 'GN BLOCK', 'BANDRA (EAST)']",IN,400051,RA000697,INF789FB1JU4,FUND,IN,ACTIVE,2018-11-01T12:15:35Z
335800AKJG5LN2AJDO19,AAPNA INFOTHEEK PRIVATE LIMITED,N/A,N/A,"['57, CHARAK SADAN', 'VIKAS PURI']",IN,110018,"['57, CHARAK SADAN', 'VIKAS PURI']",IN,110018,RA000394,U72300DL2007PTC171709,GENERAL,IN,ACTIVE,2018-06-29T13:06:30Z
335800AKHRBCTKM61U09,CANADIAN SOLAR INDIA PRIVATE LIMITED,N/A,N/A,"['E-5 GROUND FLOOR', 'DEFENCE COLONY']",IN,110024,"['E-5 GROUND FLOOR', 'DEFENCE COLONY']",IN,110024,RA000394,U74999DL2016FTC308668,GENERAL,IN,INACTIVE,2019-07-08T13:44:10Z
335800AKJZFUB4ACD756,INDIAN TEXTILE CLOTHINGS,N/A,N/A,"['46/33,', 'KUMARAPPAPURAM 1ST STREET,', 'RAYAPURAM EXTENSION,']",IN,641601,"['NO.449', 'MANGALAM ROAD,', 'JALLIMEDU THOTTAM', 'AANDIPALAYAM']",IN,641687,RA000754,33AAGFI1797Q1ZQ,GENERAL,IN,ACTIVE,2022-05-06T11:01:02Z
335800AKL4725RB1FC35,CRIMSONCOVE DEVELOPERS PRIVATE LIMITED,N/A,N/A,"['FIRST FLOOR, EMBASSYPOINT NO150 INFANTRY ROAD,']",IN,560001,"['FIRST FLOOR, EMBASSYPOINT NO150 INFANTRY ROAD,']",IN,560001,RA000394,U68100KA2024PTC186291,GENERAL,IN,ACTIVE,2024-08-06T06:30:46Z
335800AKM64SJF8EQN73,ASSOCIATED LIGHTING COMPANY,N/A,N/A,"['PLOT NO. 101 & 102,', 'NOIDA SPECIAL ECONOMIC ZONE,', 'GAUTAM BUDH NAGAR,']",IN,201305,"['17, COMMUNITY CENTRE,', 'NEW FRIENDS COLONY,']",IN,110065,RA000709,4105003810,GENERAL,IN,ACTIVE,2020-09-01T15:25:27Z
335800AKNI23HT4P2C64,GOA CARBON LIMITED,N/A,N/A,"['DEMPO HOUSE', 'CAMPAL PANAJI']",IN,403001,"['DEMPO HOUSE', 'CAMPAL PANAJI']",IN,403001,RA000394,L23109GA1967PLC000076,GENERAL,IN,ACTIVE,2018-11-14T10:39:04Z
335800AKNFMDNPUNFR19,MAHADEV FERRO CAST PRIVATE LIMITED,N/A,N/A,"['SURVEY NO. 265/P2,3,4, KOTHARIA SOLVENT,', 'OPP. PARIN FURNITURE, GONDAL ROAD,']",IN,360002,"['SURVEY NO. 265/P2,3,4, KOTHARIA SOLVENT,', 'OPP. PARIN FURNITURE, GONDAL ROAD,']",IN,360002,RA000394,U27205GJ2019PTC110385,GENERAL,IN,ACTIVE,2020-05-19T10:57:05Z
335800AKN19E4CF2FP54,UNIDUS DECOR PRIVATE LIMITED,N/A,N/A,"['1/101-B, W.H.S. TIMBER MARKET', 'KIRTI NAGAR, NEW DELHI']",IN,110015,"['1/101-B, W.H.S. TIMBER MARKET', 'KIRTI NAGAR, NEW DELHI']",IN,110015,RA000394,U74899DL1980PTC010782,GENERAL,IN,ACTIVE,2024-09-16T12:20:56Z
335800AKW48ZMXHGDR33,YARLAGADDA EXPORTS PRIVATE LIMITED,N/A,N/A,"['26-5-16, TOBACCO HOUSE,OPP.', 'STALLS JUNIOR COLLEGE MAIN ROAD', 'NAGARAMPALEM,']",IN,522004,"['26-5-16, TOBACCO HOUSE,OPP.', 'STALLS JUNIOR COLLEGE MAIN ROAD', 'NAGARAMPALEM,']",IN,522004,RA000394,U15312AP1990PTC011885,GENERAL,IN,ACTIVE,2024-02-03T10:13:44Z
335800AKUPC3XB8CKF76,RANI AQUA FEEDS PRIVATE LIMITED,N/A,N/A,"['# 3-106/5, KURUMADDALI, PAMARRU MANDAL, ANDHRA PRADESH -']",IN,521157,"['# 3-106/5, KURUMADDALI, PAMARRU MANDAL, ANDHRA PRADESH -']",IN,521157,RA000394,U15312AP2006PTC049991,GENERAL,IN,ACTIVE,2024-03-18T12:27:34Z
335800AKOZJPWPCDU312,GUERIR PHARMACEUTICALS PRIVATE LIMITED,N/A,N/A,"['D-246, OFFICE NO 301-302, 3RD FLOOR, BALAJI CHAMBE GALI NO-10, VIKAS MARG, LAXMI NAGAR, EAST DELHI,']",IN,110092,"['D-246, OFFICE NO 301-302, 3RD FLOOR, BALAJI CHAMBE GALI NO-10, VIKAS MARG, LAXMI NAGAR, EAST DELHI,']",IN,110092,RA000394,U52399DL2016PTC308768,GENERAL,IN,ACTIVE,2024-10-14T08:49:19Z
335800AKPLOKKFKEAS94,PARMESHWARI JEWELEX INDIA PRIVATE LIMITED,N/A,N/A,"['C/O M/S PARMESHWARI JEWEL ART AJI GIDC, 80 FT RD PL 369/1', 'BH SARAL STOVE,']",IN,360002,"['C/O M/S PARMESHWARI JEWEL ART AJI GIDC, 80 FT RD PL 369/1', 'BH SARAL STOVE,']",IN,360002,RA000394,U36910GJ2022PTC128572,GENERAL,IN,ACTIVE,2024-08-26T11:43:31Z
335800AKTM24AF8V9B03,JALARAM CERAMICS LIMITED,N/A,N/A,"['511-512, ""SIROMANI"", 5TH FLOOR, OPP. OCEAN PARK, S.M.', 'ROAD, NR. NEHRUNAGAR CIRCLE']",IN,380015,"['511-512, ""SIROMANI"", 5TH FLOOR, OPP. OCEAN PARK, S.M.', 'ROAD, NR. NEHRUNAGAR CIRCLE']",IN,380015,RA000394,U26913GJ1995PLC024696,GENERAL,IN,ACTIVE,2022-04-29T10:15:50Z
335800AKR111UQBLIJ21,SHIV SHANKER TRADING COMPANY,N/A,N/A,"['NEAR BUS STAND,, BUNDI ROAD', 'CHITTORGARH']",IN,312022,"['NEAR BUS STAND,, BUNDI ROAD', 'CHITTORGARH']",IN,312022,RA000754,08ACFPL3374H1ZI,SOLE_PROPRIETOR,IN,ACTIVE,2024-08-29T09:35:31Z
335800AKPP3V6MJFCA42,ACRE-130-TRUST,N/A,N/A,"['2ND FLOOR, MOHAN DEV BUILDING', '13, TOLSTOY MARG']",IN,110001,"['2ND FLOOR, MOHAN DEV BUILDING', '13, TOLSTOY MARG']",IN,110001,RA999999,,GENERAL,IN,ACTIVE,2022-03-20T09:23:59Z
