LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
213800SMMNRUEGVMXT27,T.H. MARCH FINANCIAL PLANNING LIMITED,N/A,N/A,"['HARE PARK HOUSE', 'YELVERTON BUSINESS PARK']",GB,PL20 7LS,"['HARE PARK HOUSE', 'YELVERTON BUSINESS PARK']",GB,PL20 7LS,RA000585,08357059,GENERAL,GB,ACTIVE,2017-11-24T00:00:00Z
213800SMMK3TICX7VI72,"אכד בנין והשקעות בע""מ",N/A,N/A,['10 NISSIM ALONI'],IL,6291924,['10 NISSIM ALONI'],IL,6291924,RA000406,510811615,GENERAL,IL,ACTIVE,2023-11-23T00:00:00Z
213800SMN2UZW8LLEF88,LASER DIGITAL GP ONE LTD,N/A,N/A,"['C/O WALKERS CORPORATE LIMITED', '190 ELGIN AVENUE']",KY,KY1-9008,"['C/O WALKERS CORPORATE LIMITED', '190 ELGIN AVENUE']",KY,KY1-9008,RA000086,WC-394026,GENERAL,KY,ACTIVE,2023-01-25T00:00:00Z
213800SMMCNUYKMNAV88,THE CAROLYN GAGE PEARSON TRUST,N/A,N/A,"['6 LINKHAY ORCHARD', 'SOUTH CHARD']",GB,TA20 2QR,"['6 LINKHAY ORCHARD', 'SOUTH CHARD']",GB,TA20 2QR,RA999999,,GENERAL,GB,ACTIVE,2022-07-12T00:00:00Z
213800SMMMOZR5TBHW69,BRITMAR (UK) LIMITED,N/A,N/A,"['5TH FLOOR, MILLBANK TOWER', '21-24 MILLBANK']",GB,SW1P 4QP,"['5TH FLOOR, MILLBANK TOWER', '21-24 MILLBANK']",GB,SW1P 4QP,RA000585,06225520,GENERAL,GB,ACTIVE,2014-05-13T00:00:00Z
213800SMNQCVT177G729,MRS P A MORGAN'S 1993 DISCRETIONARY SETTLEMENT,N/A,N/A,['12 GREENHEAD ROAD'],GB,HD1 4EN,['12 GREENHEAD ROAD'],GB,HD1 4EN,RA999999,,GENERAL,GB,ACTIVE,2017-09-14T00:00:00Z
213800SMNQUSO98S2U06,THE NATURAL BURIAL TRUST,N/A,N/A,"['SUITE 556 HUNKINS PLAZA', 'MAIN STREET']",ZA,,"['SUITE 556 HUNKINS PLAZA', 'MAIN STREET', 'NEVIS']",ZA,,RA999999,,GENERAL,ZA,ACTIVE,2020-01-28T00:00:00Z
213800SMOLA8RAHXUV93,FAYSA LTD,N/A,N/A,"['C/O VICTORIA CORPORATE AGENTS (PROPRIETARY) LIMITED', 'SUITE 108, PREMIER BUILDING']",SC,,"['41, EILAT STREET']",IL,6684613,RA000521,163211,GENERAL,SC,INACTIVE,2017-12-15T00:00:00Z
213800SMODAMEQEO9P46,BAGSVÆRD KOSTSKOLE OG GYMNASIUM,N/A,N/A,['ALDERSHVILEVEJ 138'],DK,2880,['ALDERSHVILEVEJ 138'],DK,2880,RA000170,70876116,GENERAL,DK,ACTIVE,2014-02-13T00:00:00Z
213800SMOWTRN4668R09,ST EDMUND HALL IN THE UNIVERSITY OF OXFORD,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA000589,1137470,GENERAL,GB,ACTIVE,2020-08-05T00:00:00Z
213800SMOM89GYRI3760,AFO MANAGEMENT LIMITED,N/A,N/A,"['11/F, CENTRAL TOWER', ""28 QUEEN'S ROAD CENTRAL""]",HK,,"['11/F, CENTRAL TOWER', ""28 QUEEN'S ROAD CENTRAL""]",HK,,RA000390,2626683,GENERAL,HK,ACTIVE,2019-02-15T00:00:00Z
213800SMP6V9XF9L9223,DR E B BUTLER SETTLEMENT 2009,N/A,N/A,"['WALNUT COTTAGE', 'CHURCH LANE']",GB,GL2 8AF,"['WALNUT COTTAGE', 'CHURCH LANE']",GB,GL2 8AF,RA888888,2470443294,GENERAL,GB,INACTIVE,2018-03-13T00:00:00Z
213800SMOG18AMGI4J46,PMCE INTERNATIONAL LTD,N/A,N/A,"['48 THEMISTOCLI DERVI STREET', 'CENTENNIAL BUILDING, OFFICE 201']",CY,1066,"['48 THEMISTOCLI DERVI STREET', 'CENTENNIAL BUILDING, OFFICE 201']",CY,1066,RA000161,ΗΕ 122676,GENERAL,CY,ACTIVE,2024-11-07T00:00:00Z
213800SMPWZVT6GGQZ69,EUROBANK ASSET MANAGEMENT Α.Ε.Δ.Α.Κ.,N/A,N/A,['10 STADIOU STREET'],GR,105 64,['10 STADIOU STREET'],GR,105 64,RA000376,2292401000,GENERAL,GR,ACTIVE,2014-01-27T00:00:00Z
213800SMP169988GH998,MERSEYSIDE ENERGY RECOVERY LTD,N/A,N/A,"['SUEZ HOUSE', 'GRENFELL ROAD']",GB,SL6 1ES,"['SUEZ HOUSE', 'GRENFELL ROAD']",GB,SL6 1ES,RA000585,08033025,GENERAL,GB,ACTIVE,2013-12-23T00:00:00Z
213800SMOY2YI9TRC774,PAPERFLOWER SPF S.À R.L.,N/A,N/A,"['12C, RUE GUILLAUME J. KROLL']",LU,L-1882,"['12C, RUE GUILLAUME J. KROLL']",LU,L-1882,RA000432,B286217,GENERAL,LU,ACTIVE,2024-05-23T00:00:00Z
213800SMP9X81KV17Q02,C B POUNTAIN DECEASED WILL TRUST,N/A,N/A,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,"['TRINITY QUAY', 'AVON STREET']",GB,BS2 0PT,RA999999,,GENERAL,GB,ACTIVE,2017-10-27T00:00:00Z
213800SMQA6FSM81HW04,POWNALL PROPERTY HOLDINGS LIMITED,N/A,N/A,"['1 DERBY ROAD', 'EASTWOOD']",GB,NG16 3PA,"['1 DERBY ROAD', 'EASTWOOD']",GB,NG16 3PA,RA000585,02937982,GENERAL,GB,ACTIVE,2017-11-24T00:00:00Z
213800SMNU8OH8NM3W72,BENEFICIAL MASSACHUSETTS INC.,213800QZJMYQ3FA8E820,BENEFICIAL COMPANY LLC,"['C/O THE CORPORATION TRUST COMPANY', 'CORPORATION TRUST CENTER, 1209 ORANGE STREET']",US,19801,['8 CANADA SQUARE'],GB,E14 5HQ,RA000602,872574,GENERAL,US-DE,ACTIVE,2014-03-04T00:00:00Z
213800SMNEJOAYLXFW98,A/B ASKOVGÅRD,N/A,N/A,"['C/O RUTH LUND', 'RØLKJÆR 19 G']",DK,6600,"['C/O RUTH LUND', 'RØLKJÆR 19 G']",DK,6600,RA000170,31096138,GENERAL,DK,ACTIVE,2014-05-06T00:00:00Z
213800SMQM2V1YJ99N03,SIGMA INVESTMENT HOLDCO S.À R.L.,N/A,N/A,"['2-4, RUE EUGÈNE RUPPERT']",LU,2453,"['2-4, RUE EUGÈNE RUPPERT']",LU,2453,RA000432,B204227,GENERAL,LU,ACTIVE,2016-05-18T00:00:00Z
213800SMQZ7P3GELSI29,THE SUSAN ECKETT NIL RATE BAND LEGACY TRUST,N/A,N/A,"['16 OAKFIELD', 'GOLDSWORTH PARK']",GB,GU21 3QS,"['16 OAKFIELD', 'GOLDSWORTH PARK']",GB,GU21 3QS,RA999999,,GENERAL,GB,ACTIVE,2018-08-30T00:00:00Z
213800SMREEL8LP5AK45,APERA PRIVATE DEBT FUND I SCSP,N/A,N/A,"['5, RUE HEIENHAFF']",LU,L-1736,"['C/O SANNE LIS S.A.', '5, HEIENHAFF']",LU,L-1736,RA000432,B212616,FUND,LU,ACTIVE,2022-07-14T00:00:00Z
213800SMQTR9NN45WH20,MR AND MRS K BAKER DECEASED DISCRETIONARY GRANDCHILDREN'S TRUST,N/A,N/A,"['BLUEBELLS, BRIGHTON ROAD']",GB,SO41 6EB,"['BLUEBELLS, BRIGHTON ROAD', 'SWAY']",GB,SO41 6EB,RA999999,,GENERAL,GB,ACTIVE,2017-10-23T00:00:00Z
213800SMQKWRJHU9X118,TITAN PRIVATE WEALTH LIMITED,N/A,N/A,['2 Cardale Park'],GB,HG3 1RY,['2 Cardale Park'],GB,HG3 1RY,RA000585,04731281,GENERAL,GB,ACTIVE,2014-12-05T00:00:00Z
213800SMQL172WAF8C60,THE CHARLOTTE SARAH O'BRIEN NO3 2011 DISCRETIONARY TRUST,N/A,N/A,['BURROW WOOD'],GB,EX11 1QF,['BURROW WOOD'],GB,EX11 1QF,RA001124,6471367742,GENERAL,GB,ACTIVE,2017-12-06T00:00:00Z
213800SMQNIKR3FA3J65,THESIS PRIVATE OFFICE NOMINEES LIMITED,N/A,N/A,"['EXCHANGE BUILDING', 'ST. JOHNS STREET']",GB,PO19 1UP,"['EXCHANGE BUILDING', 'ST. JOHNS STREET']",GB,PO19 1UP,RA000585,11675113,GENERAL,GB,INACTIVE,2019-01-02T00:00:00Z
213800SMQE99HRW4O503,MISS J. M. MITCHELL WILL TRUST,N/A,N/A,['243 GRAYS INN ROAD'],GB,WC1X 8RB,['243 GRAYS INN ROAD'],GB,WC1X 8RB,RA999999,,GENERAL,GB,ACTIVE,2017-11-15T00:00:00Z
213800SMQR49F1E7B827,THE MOLLIE LIND CHARITABLE TRUST,N/A,N/A,"['FLOTTERSTON HOUSE', 'SANDWICK']",GB,KW16 3LP,"['FLOTTERSTON HOUSE', 'SANDWICK']",GB,KW16 3LP,RA999999,,GENERAL,GB,ACTIVE,2018-03-14T00:00:00Z
213800SMRMSW5D3G1M38,ORTONA INVESTMENTS LIMITED,N/A,N/A,['55 COLEGATE'],GB,NR3 1DD,['55 COLEGATE'],GB,NR3 1DD,RA000585,07999887,GENERAL,GB,ACTIVE,2017-12-19T00:00:00Z
213800SMT5XRILL2EH76,NIGHTSWATCH LIMITED,N/A,N/A,"['C/O MANN MADE CORPORATE SERVICES LIMITED', 'SECOND FLOOR, ATLANTIC HOUSE', 'Circular Road']",IM,IM1 1AG,"['C/O MANN MADE CORPORATE SERVICES LIMITED', 'SECOND FLOOR, ATLANTIC HOUSE', 'Circular Road']",IM,IM1 1AG,RA000405,014314V,GENERAL,IM,ACTIVE,2024-05-17T00:00:00Z
213800SMT7YGFZ96E263,ANIMA LIQUIDITY,N/A,N/A,"[""78 SIR JOHN ROGERSON'S QUAY""]",IE,D02 RK57,"[""C/O ANIMA - SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI"", 'CORSO GIUSEPPE GARIBALDI 99']",IT,20121,RA000404,C24529,FUND,IE,ACTIVE,2014-02-05T00:00:00Z
213800SMSTZOBKF22Q93,PHILIP CUSSINS HOUSE,N/A,N/A,"['33 LINDEN ROAD', 'GOSFORTH']",GB,NE3 4EY,"['33 LINDEN ROAD', 'GOSFORTH']",GB,NE3 4EY,RA000589,1064810,GENERAL,GB,ACTIVE,2017-11-23T00:00:00Z
213800SMRFXE1H74GO60,THE PRIVATE SETTLEMENT OF ELSIE WINIFRED DAVIS,N/A,N/A,['9 VERLEY CLOSE'],GB,MK6 3ER,"['C/O MYERS CLARK, EGALE 1', '80 ST ALBANS ROAD']",GB,WD17 1DL,RA999999,,GENERAL,GB,ACTIVE,2018-05-22T00:00:00Z
213800SMTA431S515X40,ΙΝΤΕΡΑΜΕΡΙΚΑΝ ΕΛΛΗΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,7245007QUMI1FHIQV531,Achmea B.V.,['124-126 SYNGROU AVENUE'],GR,11745,['124-126 SYNGROU AVENUE'],GR,11745,RA000685,000914001000,GENERAL,GR,ACTIVE,2015-06-23T00:00:00Z
213800SMU85IQC84OQ19,OPEN ACCESS FINANCE LTD,N/A,N/A,"['TOKEN HOUSE', '11-12 TOKEN HOUSE YARD']",GB,EC2R 7AS,"['TOKEN HOUSE', '11-12 TOKEN HOUSE YARD']",GB,EC2R 7AS,RA000585,08778211,GENERAL,GB,ACTIVE,2014-10-30T00:00:00Z
213800SMUCT6DVMICN23,THISTLEGROVE HOLDINGS LIMITED,N/A,N/A,['PALM GROVE HOUSE'],VG,VG1110,['PALM GROVE HOUSE'],VG,VG1110,RA000063,470889,GENERAL,VG,ACTIVE,2017-11-03T00:00:00Z
213800SMU3MMTBSO3Z71,MIDDLEWICK WIND FARM LTD,N/A,N/A,['10 WEST STREET'],GB,SK9 7EG,['10 WEST STREET'],GB,SK9 7EG,RA000585,07661368,GENERAL,GB,ACTIVE,2015-09-18T00:00:00Z
213800SMTQDD247W9Y53,MARGARET KIMBER WILL TRUST,N/A,N/A,"['LITTLECOURT', 'WEST BAGBOROUGH']",GB,TA4 3EQ,"['LITTLECOURT', 'WEST BAGBOROUGH']",GB,TA4 3EQ,RA999999,,GENERAL,GB,INACTIVE,2017-07-26T00:00:00Z
213800SMTOBBK4X5X520,ASK INVESTMENT MANAGEMENT LTD,N/A,N/A,"['THE APEX', '2 SHERIFFS ORCHARD']",GB,CV1 3PP,['92 BRIXHAM CRESCENT'],GB,HA4 8TX,RA000585,08496315,GENERAL,GB,ACTIVE,2017-10-04T00:00:00Z
213800SMU1ZLODTSQ681,D M PARR DISCRETIONARY SETTLEMENT,N/A,N/A,"['C/O FREETHS LLP', '5000 JOHN SMITH DRIVE, OXFORD BUSINESS PARK SOUTH']",GB,OX4 2BH,"['C/O FREETHS LLP', '5000 JOHN SMITH DRIVE, OXFORD BUSINESS PARK SOUTH']",GB,OX4 2BH,RA999999,,GENERAL,GB,ACTIVE,2017-12-28T00:00:00Z
213800SMU8EJ42FPW103,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST GENERAL CHARITABLE FUND,N/A,N/A,['CHELTENHAM GENERAL HOSPITAL'],GB,GL53 7AN,['CHELTENHAM GENERAL HOSPITAL'],GB,GL53 7AN,RA000589,1051606,GENERAL,GB,ACTIVE,2017-11-10T00:00:00Z
213800SMUH6ZR6UOMN45,مركز الاقتصاد للصرافة,N/A,N/A,"['SHOP NO. 4', 'ABDUL RAZZAQ ALI HASSAN AL ZAROUNI', 'DEIRA - NAIF']",AE,116496,"['SHOP NO. 4', 'ABDUL RAZZAQ ALI HASSAN AL ZAROUNI', 'DEIRA - NAIF']",AE,116496,RA000573,593750,SOLE_PROPRIETOR,AE,ACTIVE,2019-03-27T00:00:00Z
213800SMTMARW8E4XZ69,BARBARA BRADLEY SETTLEMENT OF 9TH MARCH 1989,N/A,N/A,"['ROTHERA DOWSON', '2 KAYES WALK', 'STONEY STREET']",GB,NG1 1PZ,"['ROTHERA DOWSON', '2 KAYES WALK', 'STONEY STREET']",GB,NG1 1PZ,RA999999,,GENERAL,GB,ACTIVE,2017-11-17T00:00:00Z
213800SMV8GRTKZBZB79,MOULTON SUPER PTY LTD,N/A,N/A,['8 SORIC RISE'],AU,6166,['8 SORIC RISE'],AU,6166,RA000014,154 789 223,GENERAL,AU,ACTIVE,2019-07-12T00:00:00Z
213800SMUKQQF2D9OD43,LORD & LADY LEIGH CHILDRENS TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-10-10T00:00:00Z
213800SMUKLGTH29Z891,KUA LTD,N/A,N/A,"['4th Floor, Metropolitan House', '31-33 High Street']",GB,IV1 1HT,['TAIGH-NIGHE'],GB,PH23 3BX,RA000587,SC330052,GENERAL,GB,ACTIVE,2017-12-13T00:00:00Z
213800SMV76IGLON4O85,AVINGER LIMITED,N/A,N/A,"['55 COAGH ROAD', 'STEWARTSTOWN']",GB,BT71 5JH,"['55 COAGH ROAD', 'STEWARTSTOWN']",GB,BT71 5JH,RA000586,NI629270,GENERAL,GB,ACTIVE,2024-04-02T00:00:00Z
213800SMUVQOQ5FMCK07,DUNEDIN FUND MANAGERS LIMITED,N/A,N/A,['TEN GEORGE STREET'],GB,EH2 2DZ,['TEN GEORGE STREET'],GB,EH2 2DZ,RA000585,SC205737,GENERAL,GB,INACTIVE,2015-11-11T00:00:00Z
213800SMTWFLZMC62F26,PURATOS CANADA INC.,549300VKACHWXGJQMP49,PURATOS GROUP,['900-1000 rue De La Gauchetière O'],CA,H3B5H4,['520 SLATE DRIVE'],CA,L5T 0A1,RA000081,1144075760,GENERAL,CA-QC,ACTIVE,2014-09-29T00:00:00Z
213800SMVXSDMPVL6Z80,RBS GLOBAL STRUCTURED INVESTMENTS - PROTECTED INVESTMENT FUND 6 RICI® ENHANCED GLOBAL COMMODITIES,N/A,N/A,"['C/O RBS ASSET MANAGEMENT (ACD) LTD', '135 BISHOPSGATE']",GB,EC2M 3UR,"['C/O RBS ASSET MANAGEMENT (ACD) LTD', '135 BISHOPSGATE']",GB,EC2M 3UR,RA000592,458644,GENERAL,GB,INACTIVE,2013-12-20T00:00:00Z
213800SMVSZS34HDWM41,THE ARLO GROUP UK LIMITED,N/A,N/A,"['Suite 6, Penistone 1 Regent Court', 'St. Marys Street', 'Penistone']",GB,S36 6DT,"['Suite 6, Penistone 1 Regent Court', 'St. Marys Street', 'Penistone']",GB,S36 6DT,RA000585,04199059,GENERAL,GB,ACTIVE,2020-11-09T00:00:00Z
213800SMW58WGI1OLZ42,ELLIS LIMITED,N/A,N/A,['LONGS CAMPS'],GG,GY2 4UQ,['LONGS CAMPS'],GG,GY2 4UQ,RA000383,5128,GENERAL,GG,ACTIVE,2017-11-22T00:00:00Z
213800SMVPFXN2VO1664,MATRIX GROUP (2004 NO1) RETIREMENT BENEFIT SCHEME,N/A,N/A,"['BRIDEWELL HOUSE, BRIDEWELL LANE']",GB,TN30 6FA,"['BRIDEWELL HOUSE, BRIDEWELL LANE']",GB,TN30 6FA,RA999999,,GENERAL,GB,ACTIVE,2017-11-24T00:00:00Z
213800SMWG4HFB5W3J35,DAL58/09 MAINTENANCE AND ACCUMULATION SETTLEMENT,N/A,N/A,"['C/O CHINACRAFT LIMITED', '138 BARLBY ROAD']",GB,W10 6BJ,"['C/O CHINACRAFT LIMITED', '138 BARLBY ROAD']",GB,W10 6BJ,RA999999,,GENERAL,GB,ACTIVE,2018-02-08T00:00:00Z
213800SMVSVBKGDS2L36,エヌビービークウェイル有限会社,N/A,N/A,"['3-2, NIHONBASHI HAMACHO 3-CHOME, CHUO-KU']",JP,103-0007,"['3-2, NIHONBASHI HAMACHO 3-CHOME, CHUO-KU']",JP,103-0007,RA000412,0100-02-017688,GENERAL,JP,ACTIVE,2024-05-07T00:00:00Z
213800SMVRDAVZZOR485,J W F & MRS S J LUPTON BARE TRUST FOR ALEXANDER G S LUPTON,N/A,N/A,"['GLENHAVEN COTTAGE', 'CHURCH ROAD']",GB,EX8 5JU,"['GLENHAVEN COTTAGE', 'CHURCH ROAD', 'LYMPSTONE']",GB,EX8 5JU,RA999999,,GENERAL,GB,ACTIVE,2017-12-10T00:00:00Z
213800SMVE9K1ZJ2KQ21,THE SAVLA FAMILY TRUST,N/A,N/A,"['8 CHURCHILL AVENUE', 'KENTON']",GB,HA3 0AY,"['8 CHURCHILL AVENUE', 'KENTON']",GB,HA3 0AY,RA999999,,GENERAL,GB,ACTIVE,2022-12-09T00:00:00Z
213800SMWH17GXCZBP94,RBS CAPITAL FUNDING TRUST V,N/A,N/A,"['BNY MELLON TRUST OF DELAWARE', '301 BELLEVUE PARKWAY 3RD FLOOR']",US,19809,"['BNY MELLON TRUST OF DELAWARE', '301 BELLEVUE PARKWAY 3RD FLOOR']",US,19809,RA000602,3643313,GENERAL,US-DE,ACTIVE,2014-06-19T00:00:00Z
213800SMWMY4XCVWN130,G & M HARDY 2002 SETTLEMENT,N/A,N/A,"['UPELEYA', 'UPLEATHAM']",GB,TS11 8AT,"['UPELEYA', 'UPLEATHAM']",GB,TS11 8AT,RA999999,,GENERAL,GB,ACTIVE,2017-11-18T00:00:00Z
213800SMX957OAA4CK15,NE US INVESTMENT GRADE CLO BM FUND,N/A,N/A,"['C/O MUFG FUND SERVICES (CAYMAN) LIMITED', 'MAIDEN PLACE', '227 ELGIN AVE']",KY,KY1-1107,"['C/O MUFG FUND SERVICES (CAYMAN) LIMITED', 'MAIDEN PLACE', '227 ELGIN AVE']",KY,KY1-1107,RA999999,,FUND,KY,ACTIVE,2024-07-16T00:00:00Z
213800SMXB1V8CEETX88,TURNBULL (POTATO SALES) LIMITED,N/A,N/A,"['BURGHWALLIS GRANGE,', 'OFF GREEN LANE,SKELLOW']",GB,DN6 8JX,"['BURGHWALLIS GRANGE,', 'OFF GREEN LANE,SKELLOW']",GB,DN6 8JX,RA000585,01131818,GENERAL,GB,ACTIVE,2017-11-09T00:00:00Z
213800SMWE7N43CEN166,HBOS INTERNATIONAL FINANCIAL SERVICES HOLDINGS LIMITED,549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,['33 OLD BROAD STREET'],GB,EC2N 1HZ,['33 OLD BROAD STREET'],GB,EC2N 1HZ,RA000585,02108698,GENERAL,GB,ACTIVE,2014-05-22T00:00:00Z
213800SMXKXK7FPOXS78,SOLID FUTURE UCITS FUNDS SICAV P.L.C. - ATHENA GLOBAL OPPORTUNITIES PORTFOLIO,N/A,N/A,"['VISION EXCHANGE BUILDING', 'TERRITORIALS STREET, MRIEHEL']",MT,BKR 3000,"['VISION EXCHANGE BUILDING', 'TERRITORIALS STREET, MRIEHEL']",MT,BKR 3000,RA999999,,FUND,MT,INACTIVE,2018-04-24T00:00:00Z
213800SMXE4IAOYZQ389,APAM LTD,213800WNI4X4LCFHV831,Catella AB,"['4TH FLOOR, 84 GROSVENOR STREET']",GB,W1K 3JZ,"['4TH FLOOR, 84 GROSVENOR STREET']",GB,W1K 3JZ,RA000585,07671308,GENERAL,GB,ACTIVE,2023-03-15T00:00:00Z
213800SMZBB664MEDO34,VIEWFORTH INVESTMENTS LIMITED,N/A,N/A,"['13, HOPE STREET']",GB,ML11 7NL,"['13, HOPE STREET']",GB,ML11 7NL,RA000585,SC256717,GENERAL,GB,ACTIVE,2017-11-08T00:00:00Z
213800SMXW3PVYWLE152,THE RATCLIFF TRUST,N/A,N/A,"['C/O PIRUNICO TRUSTEES (JERSEY) LIMITED', 'CHARTER HOUSE', '23-27 SEATON PLACE']",JE,JE1 1JY,"['C/O PIRUNICO TRUSTEES (JERSEY) LIMITED', 'CHARTER HOUSE', '23-27 SEATON PLACE']",JE,JE1 1JY,RA999999,,GENERAL,JE,ACTIVE,2024-04-16T00:00:00Z
213800SMY37VMH49H905,NEW PARK PROJECTS (DEVELOPMENTS) LIMITED,N/A,N/A,"['TOWER HOUSE, LUCY TOWER STREET']",GB,LN1 1XW,"['TOWER HOUSE, LUCY TOWER STREET']",GB,LN1 1XW,RA000585,04980188,GENERAL,GB,ACTIVE,2024-04-25T00:00:00Z
213800SMY1KENFGKFI85,BALLIOL CLOSE TRUST,N/A,N/A,"['10 FAIRWAY CLOSE', 'BOURN']",GB,CB23 2AA,"['10 FAIRWAY CLOSE', 'BOURN']",GB,CB23 2AA,RA999999,,GENERAL,GB,ACTIVE,2020-12-03T00:00:00Z
213800SMXQL3S9XFT454,FALCON BIDCO LIMITED,N/A,N/A,['47 ESPLANADE'],JE,JE1 0BD,['47 ESPLANADE'],JE,JE1 0BD,RA000414,127946,GENERAL,JE,ACTIVE,2023-05-15T00:00:00Z
213800SMZM3KIJEP2761,JOHN JAMIESON MUNROS TRUST,N/A,N/A,['80 PORT STREET'],GB,,['80 PORT STREET'],GB,,RA999999,,GENERAL,GB,ACTIVE,2017-11-22T00:00:00Z
