LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
21380013DNWYAF5BTR31,INAUTOM - AUTOMAÇÃO LDA,N/A,N/A,['ESTRADA DA COSTA-CORGA'],PT,2440-314,['ESTRADA DA COSTA-CORGA'],PT,2440-314,RA000487,501825665,GENERAL,PT,ACTIVE,2014-05-13T00:00:00Z
21380013E3V2K3BAWA95,THE WOODHOUSE CHILDREN'S SETTLEMENT,N/A,N/A,"['HAMPEN HOUSE', 'ANDOVERSFORD']",GB,GL54 4JJ,"['HAMPEN HOUSE', 'ANDOVERSFORD']",GB,GL54 4JJ,RA999999,,GENERAL,GB,ACTIVE,2017-12-08T00:00:00Z
21380013FG4K519S2O65,HARVEY NOTTINGHAM TRUST FUND,N/A,N/A,['17 OFFAS CLOSE'],GB,OX10 6NR,['17 OFFAS CLOSE'],GB,OX10 6NR,RA999999,,GENERAL,GB,ACTIVE,2018-01-05T00:00:00Z
21380013F714F2624Y23,PW WHISPER II LIMITED,N/A,N/A,"[""P O BOX 472 ST JULIAN'S COURT"", ""ST JULIAN'S AVENUE""]",GG,GY1 6AX,"[""P O BOX 472 ST JULIAN'S COURT"", ""ST JULIAN'S AVENUE""]",GG,GY1 6AX,RA000383,71757,GENERAL,GG,ACTIVE,2023-07-06T00:00:00Z
21380013EXKWJ5OLRN03,GALLPEN PRESS LIMITED DIRECTORS PENSION SCHEME,N/A,N/A,['55 MAID MARIAN WAY'],GB,NG1 6GE,['55 MAID MARIAN WAY'],GB,NG1 6GE,RA999999,,GENERAL,GB,INACTIVE,2018-01-03T00:00:00Z
21380013ETE4L9SC4S18,THE LIAM GRAHAM SPIERS PERSONAL INJURY TRUST,N/A,N/A,['38 SELWYN GARDENS'],GB,SO50 4PX,['38 SELWYN GARDENS'],GB,SO50 4PX,RA999999,,GENERAL,GB,ACTIVE,2019-11-06T00:00:00Z
21380013F3O6ZXJZB238,RILICIA HOLDINGS LIMITED,N/A,N/A,"['C/O TRIDENT TRUST COMPANY (B.V.I.) LIMITED', 'TRIDENT CHAMBERS, P.O. BOX 146']",VG,VG1110,"['C/O TRIDENT TRUST COMPANY (B.V.I.) LIMITED', 'TRIDENT CHAMBERS, P.O. BOX 146']",VG,VG1110,RA000063,1579485,GENERAL,VG,ACTIVE,2022-10-26T00:00:00Z
21380013FK3KKRFPP284,PROFESSOR E J E HOBSBAWM WILL TRUST,N/A,N/A,['41 CHEVERTON ROAD'],GB,N19 3BA,['41 CHEVERTON ROAD'],GB,N19 3BA,RA999999,,GENERAL,GB,ACTIVE,2018-01-11T00:00:00Z
21380013EMSBCLS6NO02,THE JESSICA BETHELL CHARITABLE FOUNDATION,N/A,N/A,"['THORNGILL', 'COVERHAM']",GB,DL8 4TJ,"['THORNGILL', 'COVERHAM']",GB,DL8 4TJ,RA000589,1152928,GENERAL,GB,ACTIVE,2017-11-02T00:00:00Z
21380013FRXORADYYK05,SKODA BRØNDBY A/S,N/A,N/A,['VALLENSBÆKVEJ 5 - 11'],DK,2605,['VALLENSBÆKVEJ 5 - 11'],DK,2605,RA000170,27066860,GENERAL,DK,ACTIVE,2015-05-20T00:00:00Z
21380013FEXBURE9YA17,JANUS HENDERSON GLOBAL EMERGING MARKETS EQUITY FUND,N/A,N/A,"['C/O HENDERSON GLOBAL INVESTORS (AUSTRALIA) FUNDS MANAGEMENT LIMITED', 'LEVEL 36, 225 GEORGE STREET, GROSVENOR PLACE']",AU,2000,"['C/O HENDERSON GLOBAL INVESTORS (AUSTRALIA) FUNDS MANAGEMENT LIMITED', 'LEVEL 36, 225 GEORGE STREET, GROSVENOR PLACE']",AU,2000,RA000014,612 441 791,FUND,AU,INACTIVE,2016-12-15T00:00:00Z
21380013G89C1YX6XT54,THE NIGEL NORTHRIDGE DI,N/A,N/A,"['TRINITY QUAY 2', 'AVON STREET']",GB,BS2 0PT,"['TRINITY QUAY 2', 'AVON STREET']",GB,BS2 0PT,RA999999,,GENERAL,GB,ACTIVE,2017-11-13T00:00:00Z
21380013GFCPQX5S8739,THE ENID WINIFRED PATTEN HUSBAND-CLUTTON DECEASED WILL TRUST,N/A,N/A,"['BRIDGE FARM', 'GILLING EAST']",GB,YO62 4JW,"['BRIDGE FARM', 'GILLING EAST']",GB,YO62 4JW,RA999999,,GENERAL,GB,ACTIVE,2017-12-08T00:00:00Z
21380013GBBQVQUFA755,WILSON AND WILSON INVESTMENT FUND,N/A,N/A,"['C/O MATTIOLI WOODS PLC', '1 NEW WALK PLACE']",GB,LE1 6RU,"['C/O MATTIOLI WOODS PLC', '1 NEW WALK PLACE']",GB,LE1 6RU,RA888888,00822516RL,GENERAL,GB,ACTIVE,2018-06-12T00:00:00Z
21380013GHSMG7GODK16,SWIF WORLD EX SWITZERLAND SMALL CAP INDEX EQUITY FUND,N/A,N/A,"['C/O CARNE GLOBAL FUND MANAGERS (SCHWEIZ) AG', 'BEETHOVENSTRASSE 48']",CH,8002,"['C/O CARNE GLOBAL FUND MANAGERS (SCHWEIZ) AG', 'BEETHOVENSTRASSE 48']",CH,8002,RA999999,,FUND,CH,ACTIVE,2024-10-14T00:00:00Z
21380013GHOQWYPXQW06,MRS E C WILSON 1976 SETTLEMENT,N/A,N/A,"['EBWORTHY', 'MANATON']",GB,TQ13 9UL,"['EBWORTHY', 'MANATON']",GB,TQ13 9UL,RA999999,,GENERAL,GB,ACTIVE,2017-09-19T00:00:00Z
21380013ENZ3BNNVPK82,OPELLA HEALTHCARE AUSTRIA GMBH,549300E9PC51EN656011,SANOFI,"['TURM A, 29. OG, WIENERBERGSTRA']",AT,1100,"['TURM A, 29. OG, WIENERBERGSTRA']",AT,1100,RA000017,541513v,GENERAL,AT,ACTIVE,2024-03-21T00:00:00Z
21380013H42869EWPR68,KATHLEEN LEWIS FAMILY TRUST,N/A,N/A,['15 SANDHILL RISE'],GB,DN9 3PD,['15 SANDHILL RISE'],GB,DN9 3PD,RA999999,,GENERAL,GB,ACTIVE,2017-12-20T00:00:00Z
21380013GXL4DXRJDO42,ASM CAPITAL LIMITED,N/A,N/A,['20 UPPER BERKELEY STREET'],GB,W1H 7PF,['20 UPPER BERKELEY STREET'],GB,W1H 7PF,RA000585,05686698,GENERAL,GB,ACTIVE,2019-10-03T00:00:00Z
21380013H52BEWNR1B48,M J DAWSON NO 2 SETTLEMENT,N/A,N/A,['ONE TRINITY BROAD CHARE'],GB,NE1 2HF,['ONE TRINITY BROAD CHARE'],GB,NE1 2HF,RA999999,,GENERAL,GB,NULL,2017-12-02T00:00:00Z
21380013GMQIL9JS9917,MRS JEAN MCKENZIE CAMPBELL DISCRETIONARY TRUST 245708,N/A,N/A,"['UK TRUST CENTRE THE CLOCK HOUSE', '22-26 OCK STREET']",GB,OX14 5SW,"['UK TRUST CENTRE THE CLOCK HOUSE', '22-26 OCK STREET']",GB,OX14 5SW,RA999999,,GENERAL,GB,ACTIVE,2017-10-12T00:00:00Z
21380013H97IA77I4S22,IGART INVESTMENTS LIMITED,N/A,N/A,['5-9 MAIN STREET'],GI,GX11 1AA,['5-9 MAIN STREET'],GI,GX11 1AA,RA000375,116867,GENERAL,GI,ACTIVE,2017-10-27T00:00:00Z
21380013H6BR1SKSAX78,MERLE ANNE BAYLIS DISCRETIONARY TRUST,N/A,N/A,"['C/O HSBC TRUST COMPANY (UK) LIMITED', 'FORUM 1, THE FORUM', 'PARKWAY, WHITELEY']",GB,PO15 7PA,"['C/O HSBC TRUST COMPANY (UK) LIMITED', '8 CANADA SQUARE']",GB,E14 5HQ,RA888888,6694046760,GENERAL,GB,ACTIVE,2017-11-28T00:00:00Z
21380013GPTH96THWU51,PW GREEN UK LIMITED,N/A,N/A,"[""26 ST. JAMES'S SQUARE""]",GB,SW1Y 4JH,"[""26 ST. JAMES'S SQUARE""]",GB,SW1Y 4JH,RA000585,11218887,GENERAL,GB,ACTIVE,2018-04-17T00:00:00Z
21380013HE2EYEXY9G10,THE ELIZABETH JOSEPHINE ANNE CRAVEN-SMITH-MILNES WILL TRUST,N/A,N/A,['55 ERPINGHAM ROAD'],GB,SW15 1BQ,['55 ERPINGHAM ROAD'],GB,SW15 1BQ,RA999999,,GENERAL,GB,ACTIVE,2021-01-19T00:00:00Z
21380013GUFZH22KG525,S R S JOINERY RETIREMENT BENEFITS SCHEME.,N/A,N/A,"['C/O GREAT MARLBOROUGH STREET PENSION TRUSTEES LIMITED', '1 NEW WALK PLACE']",GB,LE1 6RU,"['C/O GREAT MARLBOROUGH STREET PENSION TRUSTEES LIMITED', '1 NEW WALK PLACE']",GB,LE1 6RU,RA888888,00184294RR,GENERAL,GB,ACTIVE,2018-02-15T00:00:00Z
21380013H4977BIBN689,A/B HUMLEBÆK SENIORPARK (86-31),N/A,N/A,"['C/O ADV. BIRGITTE MARKEPRAND', 'NIKOLAJ PLADS 26 3']",DK,1067,"['C/O ADV. BIRGITTE MARKEPRAND', 'NIKOLAJ PLADS 26 3']",DK,1067,RA000170,27716385,GENERAL,DK,ACTIVE,2014-04-04T00:00:00Z
21380013J4UFHKXM2K91,THE MARSH-LEES TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-09-08T00:00:00Z
21380013IPF7EM3DW106,REA WINDOWS PENSION SCHEME,N/A,N/A,['1 Maclarens'],GB,CM8 3XE,['1 Maclarens'],GB,CM8 3XE,RA999999,,GENERAL,GB,ACTIVE,2017-07-24T00:00:00Z
21380013ITVUY9I5WN17,FAM PARK,N/A,N/A,"['1 Custom House Plaza', 'IFSC Dublin 1']",IE,D02 Y512,"['C/O FINECO ASSET MANAGEMENT DESIGNATED ACTIVITY COMPANY', '6TH FLOOR', 'BLOCK A', 'GEORGES QUAY']",IE,D02 E440,RA000433,O00006936_00000001,FUND,LU,ACTIVE,2013-12-11T00:00:00Z
21380013HWHUUXDUL347,LIFEPLAN PRODUCTS LIMITED,N/A,N/A,"['ELIZABETHAN WAY', 'LEICS']",GB,LE17 4ND,['ELIZABETHAN WAY'],GB,LE17 4ND,RA000585,01843973,GENERAL,GB,ACTIVE,2018-01-30T00:00:00Z
21380013IEYCJ8VKJ173,BAILLIE GIFFORD GLOBAL STEWARDSHIP EQUITIES FUND,N/A,N/A,"['C/O C T CORPORATION SYSTEM', '155 FEDERAL STREET, SUITE 700']",US,02110,"['C/O BAILLIE GIFFORD OVERSEAS LIMITED', 'CALTON SQUARE, 1 GREENSIDE ROW']",GB,EH1 3AN,RA999999,,FUND,US-MA,INACTIVE,2017-09-04T00:00:00Z
21380013L529DHZMHH40,CARISBROOKE SHIPPING LIMITED,N/A,N/A,"['Bridge House', '38 Medina Road']",GB,PO31 7DA,"['Bridge House', '38 Medina Road']",GB,PO31 7DA,RA000585,00968909,GENERAL,GB,ACTIVE,2014-02-17T00:00:00Z
21380013JVJOIK9T7G23,THEW ARNOTT GROUP LIMITED,N/A,N/A,"['AISSELA, 46 HIGH STREET']",GB,KT10 9QY,"['AISSELA, 46 HIGH STREET']",GB,KT10 9QY,RA000585,06910606,GENERAL,GB,ACTIVE,2024-01-30T00:00:00Z
21380013K4QIWLO6CY70,COLEMORE LIMITED,N/A,N/A,"['FERNLEIGH HOUSE', 'PALACE ROAD']",IM,IM2 4LB,"['FERNLEIGH HOUSE', 'PALACE ROAD']",IM,IM2 4LB,RA000405,121412C,GENERAL,IM,ACTIVE,2017-10-13T00:00:00Z
21380013KSUTL49ONC81,SEGURO NOMINEES LIMITED,N/A,N/A,"['BIRCHIN COURT, BIRCHIN LANE']",GB,EC3V 9DU,"['BIRCHIN COURT, BIRCHIN LANE']",GB,EC3V 9DU,RA000585,10225403,GENERAL,GB,ACTIVE,2017-06-13T00:00:00Z
21380013JRN7B642CC87,SPECIALITY SOFTWARE LIMITED,N/A,N/A,"['7 PARK HEIGHTS', 'SOUTH STREET', 'EPSOM']",GB,KT18 7PQ,"['7 PARK HEIGHTS', 'SOUTH STREET', 'EPSOM']",GB,KT18 7PQ,RA000585,03201208,GENERAL,GB,ACTIVE,2017-10-20T00:00:00Z
21380013JKDINP5JMY74,W MORRISON'S TESTAMENTARY TRUST,N/A,N/A,"['2ND FLOOR', '100 QUEEN STREET']",GB,G1 3DN,"['2ND FLOOR', '100 QUEEN STREET']",GB,G1 3DN,RA999999,,GENERAL,GB,ACTIVE,2017-09-13T00:00:00Z
21380013JLKC1HWXFI58,PELVOUX LIMITED,N/A,N/A,"['UNIT 600 ENTERPRISE WAY', 'VALE PARK']",GB,WR11 1AA,"['UNIT 600 ENTERPRISE WAY', 'VALE PARK']",GB,WR11 1AA,RA000585,03753708,GENERAL,GB,ACTIVE,2022-02-11T00:00:00Z
21380013L4Z7PDMBUB22,GLOBAL INCOME BOND,N/A,N/A,"['10, RUE EDWARD STEICHEN']",LU,L-2540,"['C/O BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG', '10, RUE EDWARD STEICHEN']",LU,L-2540,RA000433,O00000743_00000390,FUND,LU,ACTIVE,2019-04-12T00:00:00Z
21380013L7ZTFSAOVM45,THE F R KERRY (ALEXANDRA) 1993 SETTLEMENT,N/A,N/A,"['BROOK HOUSE, MILTON ROAD']",GB,DE65 6FZ,"['BROOK HOUSE, MILTON ROAD']",GB,DE65 6FZ,RA999999,,GENERAL,GB,ACTIVE,2017-11-16T00:00:00Z
21380013LHNDSOZOGP44,EARLS GATE ENERGY CENTRE LIMITED,N/A,N/A,"['C/O BROCKWELL ENERGY LIMITED', 'CALEDONIAN EXCHANGE', '19A CANNING STREET']",GB,EH3 8EG,"['C/O BROCKWELL ENERGY LIMITED', 'CALEDONIAN EXCHANGE', '19A CANNING STREET']",GB,EH3 8EG,RA000587,SC484891,GENERAL,GB,ACTIVE,2018-09-25T00:00:00Z
21380013LLXB3M2TRB28,THE MARY PETERS TRUST,N/A,N/A,"['ATHLETICS HOUSE, OLD COACH ROAD']",GB,BT9 5PR,"['ATHLETICS HOUSE, OLD COACH ROAD']",GB,BT9 5PR,RA000586,NI617518,GENERAL,GB,ACTIVE,2017-10-02T00:00:00Z
21380013LHJT9F5MNH96,RCAP UK LP,N/A,N/A,['7 MELVILLE CRESCENT'],GB,EH3 7JA,['7 MELVILLE CRESCENT'],GB,EH3 7JA,RA000585,SL012254,GENERAL,GB,ACTIVE,2015-03-24T00:00:00Z
21380013LGEJH7LQ9J15,FEARNOCH HOLDINGS LIMITED,N/A,N/A,['7 Alva Street'],GB,EH2 4PH,['7 Alva Street'],GB,EH2 4PH,RA000587,SC602695,GENERAL,GB,ACTIVE,2018-10-02T00:00:00Z
21380013LHQ9CQXJAH30,STONECOT HOMES EXECUTIVE PENSION SCHEME,N/A,N/A,"['C/O BARNETT WADDINGHAM LLP', 'DECIMAL PLACE, CHILTERN AVENUE']",GB,HP6 5FG,"['COTTAGE FARM', 'BLACKHOUSE ROAD']",GB,RH13 6HS,RA000591,10059927,GENERAL,GB,ACTIVE,2017-12-22T00:00:00Z
21380013J9UTMJR9SM04,SNAP-ON MALTA LIMITED,HHWAT5TDOYZMM26KKQ73,SNAP-ON INCORPORATED,"['THE HEDGE BUSINESS CENTRE - LEVEL 3', ""TRIQ IR-RAMPA TA' SAN GILJAN, BALLUTA BAY""]",MT,STJ 1062,"['THE HEDGE BUSINESS CENTRE - LEVEL 3', ""TRIQ IR-RAMPA TA' SAN GILJAN, BALLUTA BAY""]",MT,STJ 1062,RA000443,C 51932,GENERAL,MT,ACTIVE,2016-04-26T00:00:00Z
21380013NCVI2DHL7P25,GENUINE IMPACT LTD,N/A,N/A,['204 MOULSHAM STREET'],GB,CM2 0LG,['204 MOULSHAM STREET'],GB,CM2 0LG,RA000585,11453780,GENERAL,GB,ACTIVE,2021-09-24T00:00:00Z
21380013LXZ4LKIGSP42,THE BRITISH DRIVING SOCIETY LIMITED,N/A,N/A,"['C/O WILKINS KENNEDY LLP TEMPLARS HOUSE', 'LULWORTH CLOSE']",GB,SO53 3TL,"['C/O WILKINS KENNEDY LLP TEMPLARS HOUSE', 'LULWORTH CLOSE']",GB,SO53 3TL,RA000585,04612597,GENERAL,GB,ACTIVE,2017-05-18T00:00:00Z
21380013NB1W5DB95J67,ALT INVESTMENTS B.V.,N/A,N/A,"['STADHUISPLEIN 3', 'KAMER 1.08']",NL,4531GZ,"['STADHUISPLEIN 3', 'KAMER 1.08']",NL,4531GZ,RA000463,56416814,GENERAL,NL,ACTIVE,2014-02-27T00:00:00Z
21380013MXBJMFPLUS82,CREAMER EMPLOYEE BENEFIT TRUST,N/A,N/A,['14 HOLMEAD ROAD'],GB,SW6 2JE,['14 HOLMEAD ROAD'],GB,SW6 2JE,RA999999,,GENERAL,GB,ACTIVE,2020-04-06T00:00:00Z
21380013LULFHYBII686,FORTUNA ENTERPRISES EXECUTIVE PENSION SCHEME,N/A,N/A,"['C/O HARTLEY SAS LTD', '5TH FLOOR, 25 MARSH STREET']",GB,BS1 4AQ,"['C/O HARTLEY SAS LTD', '5TH FLOOR, 25 MARSH STREET']",GB,BS1 4AQ,RA999999,,GENERAL,GB,ACTIVE,2017-11-13T00:00:00Z
21380013MAK5Q688X702,GRANTHAM RESOURCES LIMITED,N/A,N/A,"['VISTRA CORPORATE SERVICES CENTRE', 'WICKHAMS CAY II']",VG,VG1110,"['9 TEMASEK BOULEVARD #06-02', 'SUNTEC TOWER TWO']",SG,038989,RA000063,180642,GENERAL,VG,ACTIVE,2018-01-06T00:00:00Z
21380013NP9QI8FVHQ34,C & E HEATH FAMILY PENSION TRUST,N/A,N/A,"['C/O ALLTRUST SERVICES LIMITED', 'WARNER HOUSE, 123 CASTLE STREET']",GB,SP1 3TB,"['C/O ALLTRUST SERVICES LIMITED', 'WARNER HOUSE, 123 CASTLE STREET']",GB,SP1 3TB,RA999999,,GENERAL,GB,ACTIVE,2017-12-14T00:00:00Z
21380013LMV1GE7GYA21,TRUSTEES OF S S BENSTER NO2 SETTLEMENT,N/A,N/A,"['3 BOW GREEN ROAD', 'BOWDON']",GB,WA14 3LY,"['3 BOW GREEN ROAD', 'BOWDON']",GB,WA14 3LY,RA999999,,GENERAL,GB,ACTIVE,2017-11-15T00:00:00Z
21380013NCR4EG4QQ667,CRAVEN COUNTY AUTOMATIC HOLDINGS LIMITED,N/A,N/A,['11 NICHOLAS STREET'],GB,BB11 2AL,['11 NICHOLAS STREET'],GB,BB11 2AL,RA000585,00684785,GENERAL,GB,ACTIVE,2018-12-03T00:00:00Z
21380013NCY1KO214433,Hyperoptic Ltd,N/A,N/A,"['Kings House', '174 Hammersmith Road']",GB,W6 7JP,"['Kings House', '174 Hammersmith Road']",GB,W6 7JP,RA000585,07222543,GENERAL,GB,ACTIVE,2017-08-09T00:00:00Z
21380013OTF3QMZ1I772,FCH LOOMIS SAYLES US GROWTH EQUITY,N/A,N/A,"['5, ALLÉE SCHEFFER']",LU,L-2520,"['C/O AMUNDI LUXEMBOURG S.A.', '5, ALLÉE SCHEFFER']",LU,L-2520,RA000433,O00013191_00000019,FUND,LU,ACTIVE,2021-12-20T00:00:00Z
21380013P1G2P6KKY740,PHG SSAS,N/A,N/A,"['C/O POOL HOUSE ADMINISTRATION SERVICES LIMITED', 'POOL HOUSE, 30 DAM STREET']",GB,WS13 6AA,"['C/O POOL HOUSE ADMINISTRATION SERVICES LIMITED', 'POOL HOUSE, 30 DAM STREET']",GB,WS13 6AA,RA888888,20002521RG,GENERAL,GB,ACTIVE,2021-07-21T00:00:00Z
21380013O7XY9W6QUV31,CARBON SEARCH LIMITED,N/A,N/A,"['FLAT 3', '59 HOLLAND PARK']",GB,W11 3SJ,"['FLAT 3', '59 HOLLAND PARK']",GB,W11 3SJ,RA000585,03885332,GENERAL,GB,ACTIVE,2018-10-19T00:00:00Z
21380013PGES4XGVIY32,COISAS DO VINHO - ARTE E FESTAS LDA,N/A,N/A,"['Alameda Coronel Linhares de Lima, nº 24']",PT,2705-351,"['Alameda Coronel Linhares de Lima, nº 24']",PT,2705-351,RA000487,503519766,GENERAL,PT,ACTIVE,2018-09-11T00:00:00Z
21380013OHOUSA9I9V61,The trustee for The MGY Shelter Trust,N/A,N/A,"[""1315, LEVEL 1, 'SCHIAVELLO HOUSE'"", 'HAY STREET']",AU,6005,['75 Gregory Street'],AU,6014,RA000013,64 961 646 568,GENERAL,AU,ACTIVE,2017-12-06T00:00:00Z
21380013PPVMQK92AA25,"INDEX VENTURES GROWTH VI (JERSEY), L.P.",N/A,N/A,"['5TH FLOOR, 44 ESPLANADE']",JE,JE1 3FG,"['C/O EFG FUND ADMINISTRATION LIMITED', '5TH FLOOR', '44 ESPLANADE']",JE,JE1 3FG,RA000414,3525,GENERAL,JE,ACTIVE,2021-07-08T00:00:00Z
21380013PGVOPVXXBA33,ΝΕΑ ΕΥΒΟΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΚΜΕΤΑΛΛΕΥΣΗΣ ΑΚΙΝΗΤΩΝ ΕΠΕΝΔΥΣΕΩΝ ΚΑΙ ΤΟΥΡΙΣΜΟΥ,N/A,N/A,['ADELFON DIDASKALOU 16'],GR,15669,['ADELFON DIDASKALOU 16'],GR,15669,RA000685,009074101000,GENERAL,GR,ACTIVE,2018-12-13T00:00:00Z
21380013R5XGX4OAYU96,DEUS EX LIMITED,N/A,N/A,"['UNIT L HILTON PARK CHURCH FARM LANE', 'EAST WITTERINGS']",GB,PO20 8RC,"['UNIT L HILTON PARK CHURCH FARM LANE', 'EAST WITTERINGS']",GB,PO20 8RC,RA000585,08123170,GENERAL,GB,ACTIVE,2015-03-31T00:00:00Z
21380013PVZOXC5LSP46,THE MICHAEL HARRIS FULL TRUST,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-10-10T00:00:00Z
21380013R91C2HOSUR68,SOLKHON DISCRETIONARY SETTLEMENT,N/A,N/A,"['LONDON ROAD OFFICE PARK', 'LONDON ROAD']",GB,SP1 3HP,"['LONDON ROAD OFFICE PARK', 'LONDON ROAD']",GB,SP1 3HP,RA999999,,GENERAL,GB,ACTIVE,2017-10-30T00:00:00Z
21380013RCSKARR2IQ55,AGRILINE LIMITED,N/A,N/A,"['MG & RL HAMLIN', '47 WAIMEA STREET', 'CROYDON']",NZ,9710,"['MG & RL HAMLIN', '47 WAIMEA STREET', 'CROYDON']",NZ,9710,RA000466,6285848,GENERAL,NZ,ACTIVE,2024-10-14T00:00:00Z
21380013PI2ZRFZEIK49,1263670 ONTARIO INC.,N/A,N/A,"['1 KING ST WEST', 'SUITE 4507']",CA,M5H 1A1,"['1 KING ST WEST', 'SUITE 4507']",CA,M5H 1A1,RA000079,1263670,GENERAL,CA-ON,ACTIVE,2014-10-24T00:00:00Z
