LEI,Legal Name,Parent LEI,Parent Name,Legal Address,Legal City,Legal Postal Code,HQ Address,HQ City,HQ Postal Code,Registration ID,Registered As,Category,Legal Jurisdiction,Entity Status,Registration Date
213800PLH47KEFRWM395,CHAMPAGNE CASTLE ASSETS LIMITED,N/A,N/A,"['C/O FIDELITY CORPORATE SERVICES LTD', 'MILL MALL TOWER, 2ND FLOOR', 'WICKHAMS CAY 1, PO BOX 4406']",VG,VG1110,"['C/O FIDELITY CORPORATE SERVICES LTD', 'MILL MALL TOWER, 2ND FLOOR', 'WICKHAMS CAY 1, PO BOX 4406']",VG,VG1110,RA000063,1922539,GENERAL,VG,ACTIVE,2017-12-13T00:00:00Z
213800PLH598EHSOP570,COITS INVESTMENT CLUB,N/A,N/A,['31 NEWLAND ROAD'],GB,WR9 7AG,['31 NEWLAND ROAD'],GB,WR9 7AG,RA999999,,GENERAL,GB,ACTIVE,2017-11-29T00:00:00Z
213800PLHRV5VH5EYM44,LIGHTBEAM BIDCO INC.,N/A,N/A,"['C/O CAPITOL SERVICES, INC.', '108 LAKELAND AVE.']",US,19901,"['C/O CAPITOL SERVICES, INC.', '108 LAKELAND AVE.']",US,19901,RA000602,7358808,GENERAL,US-DE,ACTIVE,2023-04-28T00:00:00Z
213800PLH7ISBIMZ2Z59,NEW CHARM FURNITURE LIMITED,N/A,N/A,"['TILLERS END', 'WESTMILL']",GB,SG9 9LT,"['TILLERS END', 'WESTMILL']",GB,SG9 9LT,RA000585,00493171,GENERAL,GB,ACTIVE,2017-12-22T00:00:00Z
213800PLHTJ2YJX23L16,VALMET AS,213800D9O7FUQDH83V62,VALMET OYJ,['TEGLVERKSVEIEN 7'],NO,3413,['KEILASATAMA 5'],FI,02150,RA000472,932383357,GENERAL,NO,ACTIVE,2014-02-03T00:00:00Z
213800PLIGB2PCAJ7843,HARVEY (2001) SSAS,N/A,N/A,"['BRIDEWELL HOUSE', 'BRIDEWELL LANE']",GB,TN30 6FA,['72-76 RIVER ROAD'],GB,RG11 0DS,RA000591,00570639RL,GENERAL,GB,ACTIVE,2017-12-11T00:00:00Z
213800PLIZG4P7QBMV62,香港歐文國際貿易有限公司,N/A,N/A,"['8F, 299 - QRC', ""287-299 QUEEN'S ROAD""]",HK,,"['8F, 299 - QRC', ""287-299 QUEEN'S ROAD""]",HK,,RA000388,66364696,GENERAL,HK,ACTIVE,2018-12-21T00:00:00Z
213800PLJF7AGTUN9H46,THE STEPHEN THOMAS HARDWICK DISCRETIONARY TRUST,N/A,N/A,"['ELMSDALE', '94 NEW ROAD']",GB,B60 2LA,"['ELMSDALE', '94 NEW ROAD']",GB,B60 2LA,RA999999,,GENERAL,GB,ACTIVE,2017-11-29T00:00:00Z
213800PLI4F1L1DCEX19,BURROW MUSIC LIMITED,N/A,N/A,['1 Wharf Street'],GB,SE8 3GG,['1 Wharf Street'],GB,SE8 3GG,RA000585,09630150,GENERAL,GB,ACTIVE,2019-04-15T00:00:00Z
213800PLIFWF2QKF6P03,HARBORO' RUBBER COMPANY LIMITED(THE),N/A,N/A,['RIVERSIDE'],GB,LE16 7PZ,['RIVERSIDE'],GB,LE16 7PZ,RA000585,00257353,GENERAL,GB,ACTIVE,2016-11-08T00:00:00Z
213800PLJGD5DU546149,EWING TRUST COMPANY,N/A,N/A,"['PO BOX 1', 'HILLCREST']",ZA,3610,"['PO BOX 1', 'HILLCREST']",ZA,3610,RA000531,M2000021585,GENERAL,ZA,ACTIVE,2022-04-22T00:00:00Z
213800PLJU3CBE65MC31,SILVARIS MASTER FUND LIMITED,N/A,N/A,"['C/O MAPLES CORPORATE SERVICES LIMITED', 'PO BOX 309, UGLAND HOUSE']",KY,KY1-1104,"['C/O MAPLES CORPORATE SERVICES LIMITED', 'PO BOX 309, UGLAND HOUSE']",KY,KY1-1104,RA000087,MC-272636,GENERAL,KY,INACTIVE,2014-06-09T00:00:00Z
213800PLJ2TSCGUW8J71,FREDERIKSHAVN SPILDEVAND A/S,N/A,N/A,['KNIVHOLTVEJ 15'],DK,9900,['KNIVHOLTVEJ 15'],DK,9900,RA000170,33044488,GENERAL,DK,ACTIVE,2014-03-18T00:00:00Z
213800PLIM9GU8ZQ8K94,TRIMODE LIMITED,N/A,N/A,"['TRIUMPH HOUSE, STATION APPROACH', 'SANDERSTEAD ROAD']",GB,CR2 0PL,"['TRIUMPH HOUSE, STATION APPROACH', 'SANDERSTEAD ROAD']",GB,CR2 0PL,RA000585,01691138,GENERAL,GB,ACTIVE,2017-11-09T00:00:00Z
213800PLKKAQGM2F8V82,COBS ASSETS LIMITED,N/A,N/A,"['OFFSHORE INCORPORATIONS CENTRE', 'P.O. BOX 957']",VG,VG1110,"['OFFSHORE INCORPORATIONS CENTRE', 'P.O. BOX 957']",VG,VG1110,RA000063,585484,GENERAL,VG,ACTIVE,2017-10-12T00:00:00Z
213800PLKHZRJ3UFJU74,YELLOW RIVER INVESTMENTS LIMITED,N/A,N/A,"['PO BOX 957', 'OFFSHORE INCORPORATIONS CENTRE']",VG,VG1110,"['HOUSE 3', '39 DEEP WATER BAY ROAD']",HK,,RA000063,385638,GENERAL,VG,ACTIVE,2017-05-30T00:00:00Z
213800PLKBYFSKGWQJ54,LYNNE DENISE MURPHY WILL TRUST,N/A,N/A,"['C/O BRABNERS LLP', '55 KING STREET']",GB,M2 4LQ,"['C/O BRABNERS LLP', '55 KING STREET']",GB,M2 4LQ,RA999999,,GENERAL,GB,ACTIVE,2021-06-15T00:00:00Z
213800PLKUPXYL9RSR21,MINTCO GROUP LIMITED,N/A,N/A,"[""FLAT/RM 703 THE L PLAZA 367-375 QUEEN'S ROAD""]",HK,,"[""FLAT/RM 703 THE L PLAZA 367-375 QUEEN'S ROAD""]",HK,,RA000388,69317642,GENERAL,HK,ACTIVE,2018-05-15T00:00:00Z
213800PLKO8NP49Z7915,SCSM CONSULTING LIMITED,N/A,N/A,['24 PEMBROKE AVENUE'],GB,HA5 1JP,['24 PEMBROKE AVENUE'],GB,HA5 1JP,RA000585,06711474,GENERAL,GB,INACTIVE,2017-12-27T00:00:00Z
213800PLIGVGFM4K2R87,BREWIN DOLPHIN LIMITED,213800PS7FS5UYOWAC49,BREWIN DOLPHIN HOLDINGS LIMITED,['12 SMITHFIELD STREET'],GB,EC1A 9BD,['12 SMITHFIELD STREET'],GB,EC1A 9BD,RA000585,02135876,GENERAL,GB,ACTIVE,2014-12-15T00:00:00Z
213800PLLPXL8KAE9Y24,SI 2016 LIMITED,N/A,N/A,['16 CHARLOTTE SQUARE'],GB,EH2 4DF,['68-70 GEORGE STREET'],GB,EH2 2LR,RA000585,SC400905,GENERAL,GB,ACTIVE,2018-10-17T00:00:00Z
213800PLM3GLUUBZNI20,PRIMEXM DMCC,N/A,N/A,"['1303 CLUSTER C, FORTUNE TOWER, JLT-PH1-C1A', 'JUMEIRAH LAKE TOWER']",AE,24910,"['1303 CLUSTER C, FORTUNE TOWER, JLT-PH1-C1A', 'JUMEIRAH LAKE TOWER']",AE,24910,RA000715,DMCC-063725,GENERAL,AE,ACTIVE,2017-09-26T00:00:00Z
213800PLLE155XVGB841,FIL RESOURCES LIMITED,N/A,N/A,"['8 OLD LODGE PLACE', 'ST MARGARETS']",GB,TW1 1RQ,"['8 OLD LODGE PLACE', 'ST MARGARETS']",GB,TW1 1RQ,RA000585,03144341,GENERAL,GB,ACTIVE,2017-12-13T00:00:00Z
213800PLM9YP3H9YHD34,MORTIMORE FAMILY SETTLEMENT 2019,N/A,N/A,"['143 SWITHLAND LANE', 'ROTHLEY']",GB,LE7 7SH,"['143 SWITHLAND LANE', 'ROTHLEY']",GB,LE7 7SH,RA999999,,GENERAL,GB,ACTIVE,2019-10-01T00:00:00Z
213800PLN16HPXEJYT27,PER CRISTIANA SOCIETÀ SEMPLICE,N/A,N/A,['CORSO MATTEOTTI 47'],IT,10121,['CORSO MATTEOTTI 47'],IT,10121,RA000776,97844210019,GENERAL,IT,ACTIVE,2019-06-18T00:00:00Z
213800PLLNN9GTKCRG52,JVA HOLDINGS LLP,N/A,N/A,['1 LIME PARK'],GB,CM23 5LZ,['1 LIME PARK'],GB,CM23 5LZ,RA000585,OC430419,GENERAL,GB,ACTIVE,2020-04-08T00:00:00Z
213800PLN8ENE74LWD53,MARTIN CHILDRENS SETTLEMENT AC CHARLE'S FUND,N/A,N/A,"['DERWENT HOUSE', '70 CHURCH STREET']",GB,CO6 1TY,"['DERWENT HOUSE', '70 CHURCH STREET']",GB,CO6 1TY,RA999999,,GENERAL,GB,ACTIVE,2017-12-22T00:00:00Z
213800PLNDQL8N6F6W68,KENNETH MEABY WILL TRUST,N/A,N/A,['129 GRANDISON ROAD'],GB,SW11 6LT,['129 GRANDISON ROAD'],GB,SW11 6LT,RA999999,,GENERAL,GB,ACTIVE,2017-11-16T00:00:00Z
213800PLNCYX6I5IZB71,PETER BIJVELDS HOLDING ERP B.V.,N/A,N/A,"['VUURIJZER 23, UNIT C']",NL,5753SV,"['VUURIJZER 23, UNIT C']",NL,5753SV,RA000463,17176332,GENERAL,NL,ACTIVE,2021-05-24T00:00:00Z
213800PLN7IKLY9SRA07,KATHLEEN CORTI WILL TRUST,N/A,N/A,"['C/O HOMES AND HILLS LLP', 'TRINITY STREET']",GB,CO9 1JE,"['C/O HOMES AND HILLS LLP', 'TRINITY STREET']",GB,CO9 1JE,RA999999,,GENERAL,GB,ACTIVE,2017-12-27T00:00:00Z
213800PLN4BY5RDI4410,IRAYNE ONE LIMITED,N/A,N/A,['20 CATTLEY CLOSE'],GB,EN5 4SN,['20 CATTLEY CLOSE'],GB,EN5 4SN,RA000585,14672707,GENERAL,GB,ACTIVE,2023-07-12T00:00:00Z
213800PLLNB3SOE2IR15,GLOBAL STRATEGIC MANAGED FUND,2138004H9X7DRYXEU562,NINETY ONE GLOBAL STRATEGY FUND,"['49, AVENUE J-F KENNEDY']",LU,L-1855,"['C/O NINETY ONE UK LIMITED', '55 GRESHAM STREET']",GB,EC2V 7EL,RA000433,O00005635_00000015,FUND,LU,ACTIVE,2013-12-18T00:00:00Z
213800PLMLF44HO7DR54,TTR BARNES (FINANCIAL SERVICES) LIMITED,N/A,N/A,"['3-5 GRANGE TERRACE', 'STOCKTON ROAD']",GB,SR2 7DG,"['3-5 GRANGE TERRACE', 'STOCKTON ROAD']",GB,SR2 7DG,RA000592,196946,GENERAL,GB,ACTIVE,2018-01-03T00:00:00Z
213800PLL1V11GK7SM08,MR S D LOWDEN DISCRETIONARY TRUST,N/A,N/A,"['C/O LUDLOW TRUST COMPANY LIMITED', '5TH FLOOR, 390 STRAND']",GB,WC2R 0LT,"['C/O LUDLOW TRUST COMPANY LIMITED', '5TH FLOOR, 390 STRAND']",GB,WC2R 0LT,RA999999,,GENERAL,GB,ACTIVE,2017-10-25T00:00:00Z
213800PLM47W8GLEKH84,CÔNG TY TNHH YARA VIÊT NAM,213800WKOUWXWFJ5Z514,YARA INTERNATIONAL ASA,"['4TH FLOOR, VUNG TAU PLAZA BUILDING', 'NO. 207 LE HONG PHONG', 'WARD 8']",VN,70000,"['UNIT 1402-1403, EMPRESS TOWER, 14TH FLOOR', '138-142 HAI BA TRUNG STREET', 'DISTRICT 1ST WARD DA KAO']",VN,70000,RA000649,3500103658,GENERAL,VN,ACTIVE,2022-12-07T00:00:00Z
213800PLO1FC3KASRB60,IAIN BENTLEY PENSION TRUST,N/A,N/A,"['C/O M.W. TRUSTEES LIMITED', '1 NEW WALK PLACE']",GB,LE1 6RU,"['C/O M.W. TRUSTEES LIMITED', '1 NEW WALK PLACE']",GB,LE1 6RU,RA888888,00813042RK,GENERAL,GB,ACTIVE,2019-08-19T00:00:00Z
213800PLNHYTME1F3517,THE MICHAEL GILBERT 2007 NO FOUR DISCRETIONARY SETTLEMENT,N/A,N/A,"['17 PINE GROVE', 'TOTTERIDGE']",GB,N20 8LB,"['17 PINE GROVE', 'TOTTERIDGE']",GB,N20 8LB,RA999999,,GENERAL,GB,ACTIVE,2017-10-12T00:00:00Z
213800PLO6RI4F73SR30,SD GODFREY PHILLIPS DISCRETIONARY TRUST,N/A,N/A,['2 KNOLE WAY'],GB,TH13 3RS,['2 KNOLE WAY'],GB,TH13 3RS,RA999999,,GENERAL,GB,ACTIVE,2017-12-26T00:00:00Z
213800PLNNPY2L2GUV16,GreenMobility A/S,N/A,N/A,"['Landgreven 3', '4']",DK,1301,"['Landgreven 3', '4']",DK,1301,RA000170,35521585,GENERAL,DK,ACTIVE,2017-05-11T00:00:00Z
213800PLOI52YZ8Y3O60,PHAROS INVEST I AS,N/A,N/A,['Riddervolds gate 4'],NO,0256,['Riddervolds gate 4'],NO,0256,RA000472,995318911,GENERAL,NO,ACTIVE,2014-02-10T23:00:00Z
213800PLO3WLR84KU966,AMPLIFY INVESTMENTS LTD.,N/A,N/A,"['C/O ARTEMIS SERVICES (PTC) LTD.', ""3076 SIR FRANCIS DRAKE'S HIGHWAY, P.O. BOX 3463""]",VG,VG1110,"['C/O ARTEMIS SERVICES (PTC) LTD.', ""3076 SIR FRANCIS DRAKE'S HIGHWAY, P.O. BOX 3463""]",VG,VG1110,RA000063,2053605,GENERAL,VG,ACTIVE,2021-03-16T00:00:00Z
213800PLO4T7BYXL5I51,ATOME PLC,N/A,N/A,"['CARRWOOD PARK', 'SELBY ROAD']",GB,LS15 4LG,"['CARRWOOD PARK', 'SELBY ROAD']",GB,LS15 4LG,RA000585,13691713,GENERAL,GB,ACTIVE,2021-10-26T00:00:00Z
213800PLNWH9PVP39A71,ROBECO HIGH INCOME GREEN BONDS,N/A,N/A,"['6, ROUTE DE TREVES']",LU,L-2633,"['C/O ROBECO INSTITUTIONAL ASSET MANAGEMENT B.V.', 'WEENA 850']",NL,3014 DA,RA000433,O00002049_00000347,FUND,LU,ACTIVE,2024-04-09T00:00:00Z
213800PLNENEGUHMTQ69,GREEN PATH INVESTMENTS LTD,N/A,N/A,['75A JACOBS WELLS ROAD'],GB,BS8 1DJ,['75A JACOBS WELLS ROAD'],GB,BS8 1DJ,RA000585,10127042,GENERAL,GB,ACTIVE,2018-10-02T00:00:00Z
213800PLNK4CWYQ4MW78,THE NICHOLAS BEALE TRUST,N/A,N/A,['12 ST THOMAS'],GB,SO23 7DY,['12 ST THOMAS STREET'],GB,SO23 9HF,RA999999,,GENERAL,GB,ACTIVE,2018-03-09T00:00:00Z
213800PLOIJMKKFRDH49,RATHBONE GROUP 1987 PENSION SCHEME B ACCOUNT,N/A,N/A,"['TYBROUGHTON HALL', 'TYBROUGHTON']",GB,SY13 3BB,"['TYBROUGHTON HALL', 'TYBROUGHTON']",GB,SY13 3BB,RA000591,00161395RA,GENERAL,GB,ACTIVE,2017-10-28T00:00:00Z
213800PLOM19KKVJY217,ISARCO ASSET MANAGEMENT LIMITED,N/A,N/A,"['6/F ING TOWER', '308 DES VOEUX ROAD CENTRAL']",HK,,"['6/F ING TOWER', '308 DES VOEUX ROAD CENTRAL']",HK,,RA000063,CR-68250,GENERAL,VG,ACTIVE,2018-02-22T00:00:00Z
213800PLOMAIQ634UJ21,WORCESTERSHIRE CARE GROUP EXECUTIVE PENSION SCHEME,N/A,N/A,"['C/O WESTBRIDGE PENSION ADMINISTRATION LIMITED', '5A DOMINUS WAY', 'Meridian Business Park']",GB,LE19 1RP,"['C/O WESTBRIDGE PENSION ADMINISTRATION LIMITED', '5A DOMINUS WAY', 'Meridian Business Park']",GB,LE19 1RP,RA888888,00422204RA,GENERAL,GB,ACTIVE,2018-02-08T00:00:00Z
213800PLON8TWKLEFC76,S A I BROKER S.A.,213800T6MAORDNXLY818,SSIF BRK FINANCIAL GROUP S.A.,['MOȚILOR'],RO,400370,['MOȚILOR'],RO,400370,RA000497,30706475,GENERAL,RO,ACTIVE,2014-02-13T00:00:00Z
213800PLONZRLEIL5O33,NOVATEK GAS & POWER ASIA PTE. LTD.,2138008R6GCRVBDFA581,"публичное акционерное общество ""НОВАТЭК""","['COLLYER QUAY 50', 'OUE BAYFRONT 04 05']",SG,049321,"['COLLYER QUAY 50', 'OUE BAYFRONT 04 05']",SG,049321,RA000523,201332913W,GENERAL,SG,ACTIVE,2017-07-10T00:00:00Z
213800PLQML4UJNB9K57,THE WILL OF EDITH MARY KERR EDWARDES JONES,N/A,N/A,['HUNTS BARN'],GB,AL5 2DP,['HUNTS BARN'],GB,AL5 2DP,RA999999,,GENERAL,GB,ACTIVE,2017-12-11T00:00:00Z
213800PLOW2KGNG9H219,MYPAC PTY. LTD.,N/A,N/A,"['LEVEL 7', '171 COLLINS STREET']",AU,3000,"['LEVEL 7', '171 COLLINS STREET']",AU,3000,RA000014,005 874 797,GENERAL,AU,ACTIVE,2017-11-13T00:00:00Z
213800PLQG49XVF44742,HSBC LIFE (TSING YI INDUSTRIAL) LIMITED,N/A,N/A,"['18TH FLOOR, TOWER 1, HSBC CENTRE', '1 SHAM MONG ROAD']",HK,,"['18TH FLOOR, TOWER 1, HSBC CENTRE', '1 SHAM MONG ROAD']",HK,,RA000388,67421738,GENERAL,HK,ACTIVE,2020-04-01T00:00:00Z
213800PLOSRY9LO8T270,FAIRFIELDS SSAS,N/A,N/A,"['C/O AJ BELL TRUSTEES LIMITED', '4 EXCHANGE QUAY', 'SALFORD QUAYS']",GB,M5 3EE,"['C/O AJ BELL TRUSTEES LIMITED', '4 EXCHANGE QUAY', 'SALFORD QUAYS']",GB,M5 3EE,RA888888,00814297RT,GENERAL,GB,ACTIVE,2019-06-26T00:00:00Z
213800PLOX7ZIVZUHY85,OAKLEY CAPITAL MANAGER S.À R.L.,N/A,N/A,"['26A, BOULEVARD ROYAL']",LU,L-2449,"['26A, BOULEVARD ROYAL']",LU,L-2449,RA000432,B277388,GENERAL,LU,ACTIVE,2023-11-06T00:00:00Z
213800PLQKPSBB9YBG50,GEOFF WICKENS EGERTON SPORTS TRUST,N/A,N/A,"['PARRSMERE', 'CHAPEL LANE']",GB,TN27 9BX,"['PARRSMERE', 'CHAPEL LANE']",GB,TN27 9BX,RA999999,,GENERAL,GB,ACTIVE,2020-12-04T00:00:00Z
213800PLP5UHECLZXV72,DEAL TRUST,N/A,N/A,"['ROMAN HOUSE', '296 GOLDERS GREEN ROAD']",GB,NW11 9PY,"['ROMAN HOUSE', '296 GOLDERS GREEN ROAD']",GB,NW11 9PY,RA999999,,GENERAL,GB,ACTIVE,2019-07-05T00:00:00Z
213800PLQ32RRQRH7U04,SALISBURY SQUARE UNIT TRUST,N/A,N/A,"['C/O SALISBURY SQUARE TRUSTEE 1 LIMITED', 'IFC 5']",JE,JE1 1ST,"['C/O SALISBURY SQUARE TRUSTEE 1 LIMITED', 'IFC 5']",JE,JE1 1ST,RA999999,,GENERAL,JE,ACTIVE,2018-02-06T00:00:00Z
213800PLP2I6ARD77G19,CERRIROTTAMI S.R.L.,N/A,N/A,"['VIA ROVASENDA 136', 'GATTINARA']",IT,13045,"['VIA ROVASENDA 136', 'GATTINARA']",IT,13045,RA000407,01422380020,GENERAL,IT,ACTIVE,2014-02-10T00:00:00Z
213800PLP12YA34VVT90,TENZING BELAY L.P.,N/A,N/A,['CROWN HOUSE 143-147 REGENT STREET'],GB,W1B 4NR,['CROWN HOUSE 143-147 REGENT STREET'],GB,W1B 4NR,RA000585,LP022090,GENERAL,GB,ACTIVE,2021-11-23T00:00:00Z
213800PLRS39SZE8W154,THE WILL OF THE LATE CECILIA ALICE RODWELL,N/A,N/A,"['STREETER MARSHALL, 12 PURLEY PARADE, HIGH STREET']",GB,CR8 2AB,"['STREETER MARSHALL, 12 PURLEY PARADE, HIGH STREET']",GB,CR8 2AB,RA999999,,GENERAL,GB,ACTIVE,2018-02-06T00:00:00Z
213800PLR9VOPS6G3348,SHELTON DISABILITY TRUST 2022,N/A,N/A,"['BROOKEND HOUSE', 'CHASTLETON']",GB,GL56 0TA,"['BROOKEND HOUSE', 'CHASTLETON']",GB,GL56 0TA,RA999999,,GENERAL,GB,ACTIVE,2022-10-18T00:00:00Z
213800PLR5H7GPJ94T15,Joper AB,N/A,N/A,"['C/O Persson', 'Bäckavägen 10']",SE,235 93,"['C/O Persson', 'Bäckavägen 10']",SE,235 93,RA000544,556775-1465,GENERAL,SE,ACTIVE,2014-02-18T00:00:00Z
213800PLR6K52VCYB854,"COLLER INTERNATIONAL PARTNERS VIII, L.P.",N/A,N/A,"['TRAFALGAR COURT', 'LES BANQUES']",GG,GY1 3QL,"['TRAFALGAR COURT', 'LES BANQUES']",GG,GY1 3QL,RA000667,3066,GENERAL,GG,ACTIVE,2021-01-13T00:00:00Z
213800PLRS8OGJYWHP32,PRECIOUS TRUST,N/A,N/A,"['C/O FIRSTCARIBBEAN INTERNATIONAL BANK AND TRUST COMPANY (CAYMAN) LIMITED', 'FIRSTCARIBBEAN HOUSE']",KY,KY1-1107,"['C/O IQ EQ MANAGEMENT BERMUDA LIMITED', '4TH FLOOR WILLIAMS HOUSE', '20 REID STREET']",BM,HM 11,RA000087,13216,FUND,KY,ACTIVE,2022-10-26T00:00:00Z
213800PLS2KMRCJBH425,MRS M E E ALLEN DECEASED DISCRETIONARY TRUST OF RESIDUE,N/A,N/A,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,"['C/O RATHBONE INVESTMENT MANAGEMENT LIMITED', 'PORT OF LIVERPOOL BUILDING, PIER HEAD']",GB,L3 1NW,RA999999,,GENERAL,GB,ACTIVE,2017-12-28T00:00:00Z
213800PLSB2STXFNX305,FOODFINDERS LTD,N/A,N/A,"['ZACHARY HOUSE', 'MARSA INDUSTRIAL ESTATE']",MT,MRS3000,"['ZACHARY HOUSE', 'MARSA INDUSTRIAL ESTATE']",MT,MRS3000,RA000443,C19565,GENERAL,MT,ACTIVE,2017-12-11T00:00:00Z
213800PLSA484HWDQ329,PROJECT SWIFT FUNDING LIMITED,N/A,N/A,"['C/O MOURANT GOVERNANCE SERVICES (JERSEY) LIMITED', '22 GRENVILLE STREET']",JE,JE4 8PX,"['C/O MOURANT GOVERNANCE SERVICES (JERSEY) LIMITED', '22 GRENVILLE STREET']",JE,JE4 8PX,RA000414,131636,GENERAL,JE,INACTIVE,2020-06-11T00:00:00Z
213800PLRTN9WYS5IX61,TRUSTQORE (BVI) LTD AS TRUSTEES OF THE CEREJEIRA TRUST,N/A,N/A,"['GROUND FLOOR COASTAL BUILDING', ""WICKHAM'S CAY II, P.O BOX 2221, CARROT BAY""]",VG,VG1110,"['GROUND FLOOR COASTAL BUILDING', ""WICKHAM'S CAY II, P.O BOX 2221, CARROT BAY""]",VG,VG1110,RA999999,,GENERAL,VG,ACTIVE,2023-11-29T00:00:00Z
213800PLS6T5UOK7UX44,THE P T B MYNORS FAMILY TRUST,N/A,N/A,"['SKELCROSSE, HORNS HILL']",GB,TN18 4XD,"['SKELCROSSE, HORNS HILL']",GB,TN18 4XD,RA999999,,GENERAL,GB,ACTIVE,2017-09-14T00:00:00Z
213800PLSBTG18K3E212,ΙΕΡΟΣ ΚΑΘΕΔΡΙΚΟΣ (ΚΑΙ ΕΝΟΡΙΑΚΟΣ) ΝΑΟΣ ΑΓΙΟΥ ΔΙΟΝΥΣΙΟΥ ΑΡΕΟΠΑΓΙΤΟΥ ΤΩΝ ΚΑΘΟΛΙΚΩΝ ΘΡΗΣΚΕΥΤΙΚΟ ΝΟΜΙΚΟ ΠΡΟΣΩΠΟ,N/A,N/A,['OMIROU 9'],GR,10672,['OMIROU 9'],GR,10672,RA001115,14/21-07-2015,GENERAL,GR,ACTIVE,2020-09-15T00:00:00Z
213800PLSLZOT9JJGP21,WOODSTAR 55 G LIMITED,N/A,N/A,"['MADISON BUILDING', 'MIDTOWN', 'QUEENSWAY']",GI,GX11 1AA,"['MADISON BUILDING', 'MIDTOWN', 'QUEENSWAY']",GI,GX11 1AA,RA000375,120194,GENERAL,GI,ACTIVE,2020-10-23T00:00:00Z
